      Energy(eV)          s               py              pz              px              dxy             dyz             dz2             dxz            dx2-y2            tot 
     -4.35030000      1.44800000      0.02210000      0.02810000      0.02940000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.52760000
     -4.30030000      4.18920000      0.06400000      0.08050000      0.08520000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      4.41890000
     -4.25030000      2.21960000      0.03380000      0.04260000      0.04490000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.34090000
     -4.20030000      0.20860000      0.00330000      0.00390000      0.00410000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.21990000
     -4.15030000      0.01640000      0.00020000      0.00010000      0.00030000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.01700000
     -4.10030000      0.10080000      0.00300000      0.00250000      0.00310000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.10940000
     -4.05030000      0.14890000      0.00460000      0.00370000      0.00470000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.16190000
     -4.00030000      0.06030000      0.00170000      0.00130000      0.00180000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.06510000
     -3.95030000      0.34000000      0.00590000      0.00830000      0.00750000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.36170000
     -3.90030000      1.18900000      0.02210000      0.02870000      0.02670000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.26650000
     -3.85030000      1.21830000      0.02850000      0.03130000      0.02900000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.30710000
     -3.80030000      1.38570000      0.04220000      0.04200000      0.03390000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.50380000
     -3.75030000      2.02980000      0.05670000      0.05660000      0.04610000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.18920000
     -3.70030000      2.15890000      0.04800000      0.04490000      0.04870000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.30050000
     -3.65030000      2.76670000      0.04330000      0.04530000      0.06540000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.92070000
     -3.60030000      2.81600000      0.04010000      0.04510000      0.06750000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.96870000
     -3.55030000      0.69850000      0.01020000      0.01160000      0.01660000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.73690000
     -3.50030000      0.19840000      0.00410000      0.00450000      0.00440000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.21140000
     -3.45030000      0.12160000      0.00350000      0.00250000      0.00260000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.13020000
     -3.40030000      0.05250000      0.00190000      0.00090000      0.00100000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.05630000
     -3.35030000      0.29150000      0.01530000      0.00370000      0.00710000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.31760000
     -3.30030000      1.51280000      0.07670000      0.02190000      0.03710000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.64850000
     -3.25030000      2.52660000      0.09190000      0.06060000      0.05650000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.73560000
     -3.20030000      3.56010000      0.06990000      0.12170000      0.06590000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.81760000
     -3.15030000      2.86600000      0.04770000      0.09790000      0.04780000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.05940000
     -3.10030000      1.11320000      0.01790000      0.03270000      0.01960000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.18340000
     -3.05030000      0.47510000      0.00750000      0.01050000      0.00960000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.50270000
     -3.00030000      0.32890000      0.00500000      0.00560000      0.00700000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.34650000
     -2.95030000      0.36410000      0.00580000      0.00560000      0.00830000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.38380000
     -2.90030000      0.30530000      0.00450000      0.00480000      0.00700000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.32160000
     -2.85030000      0.09890000      0.00130000      0.00130000      0.00210000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.10360000
     -2.80030000      0.72100000      0.00690000      0.01150000      0.01550000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.75490000
     -2.75030000      4.08680000      0.03940000      0.06520000      0.08840000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      4.27980000
     -2.70030000      4.21870000      0.04080000      0.06710000      0.09120000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      4.41780000
     -2.65030000      0.82690000      0.00770000      0.01310000      0.01740000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.86510000
     -2.60030000      0.17260000      0.00160000      0.00320000      0.00220000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.17960000
     -2.55030000      0.26350000      0.00300000      0.00500000      0.00320000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.27470000
     -2.50030000      0.85130000      0.00890000      0.02570000      0.00950000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.89540000
     -2.45030000      3.74010000      0.03670000      0.12380000      0.04120000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.94180000
     -2.40030000      3.53170000      0.03470000      0.11690000      0.03880000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.72210000
     -2.35030000      0.68960000      0.00710000      0.02150000      0.00820000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.72640000
     -2.30030000      0.29010000      0.00250000      0.00680000      0.00430000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.30370000
     -2.25030000      0.29650000      0.00290000      0.00590000      0.00460000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.30990000
     -2.20030000      0.45430000      0.00560000      0.00680000      0.00810000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.47480000
     -2.15030000      1.00930000      0.01540000      0.01510000      0.02390000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.06370000
     -2.10030000      1.55000000      0.02950000      0.02310000      0.03980000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.64240000
     -2.05030000      1.17980000      0.02340000      0.01680000      0.02570000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.24570000
     -2.00030000      0.98010000      0.04100000      0.01720000      0.02980000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      1.06810000
     -1.95030000      2.29450000      0.08100000      0.05430000      0.05620000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.48600000
     -1.90030000      4.99070000      0.06810000      0.12580000      0.05790000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      5.24250000
     -1.85030000      3.61200000      0.03810000      0.08470000      0.03680000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.77160000
     -1.80030000      3.39310000      0.04050000      0.06400000      0.03950000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      3.53710000
     -1.75030000      5.44220000      0.06300000      0.10090000      0.06170000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      5.66780000
     -1.70030000      2.16990000      0.02470000      0.04020000      0.02450000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      2.25930000
     -1.65030000      0.15800000      0.00190000      0.00280000      0.00170000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.16440000
