Acetic acid,Nonanal,Decanoic acid,Heptanal,Hexanal,Decanal,2-Octanone,True_Stress,True_Period
0.022190176,0.16455865,0.020937249,0.35274446,0.21896088,0.14613424,0.07447431,0,2
0.017116003,0.15481201,0.016157871,0.35871756,0.18834609,0.13614337,0.12870711,0,2
0.035914645,0.14565457,0.035916157,0.3182223,0.09525983,0.12577045,0.24326205,0,2
0.19295126,0.17134058,0.20036182,0.15806304,0.05223799,0.14033052,0.08471479,0,2
0.12989235,0.16454706,0.12120793,0.23441362,0.13960077,0.1491004,0.061237894,0,2
0.19295126,0.17134058,0.20036182,0.15806304,0.05223799,0.14033052,0.08471479,0,2
0.19218548,0.16958621,0.20151772,0.15611973,0.051298164,0.13896413,0.09032857,0,2
0.12243435,0.15596092,0.12149207,0.2901294,0.09314649,0.1274913,0.08934547,0,3
0.039554834,0.15814538,0.039910562,0.3600611,0.14628755,0.13377538,0.1222652,0,3
0.020551473,0.14916658,0.01976232,0.3611492,0.14967191,0.12961394,0.17008463,0,3
0.018126545,0.1556234,0.01688011,0.36555922,0.19347413,0.13750416,0.11283244,0,3
0.039554834,0.15814538,0.039910562,0.3600611,0.14628755,0.13377538,0.1222652,0,3
0.039554834,0.15814538,0.039910562,0.3600611,0.14628755,0.13377538,0.1222652,0,3
0.028422238,0.13472204,0.02786595,0.34777242,0.09572879,0.11666354,0.24882506,0,3
0.020551473,0.14916658,0.01976232,0.3611492,0.14967191,0.12961394,0.17008463,0,3
0.018126545,0.1556234,0.01688011,0.36555922,0.19347413,0.13750416,0.11283244,0,3
0.12243435,0.15596092,0.12149207,0.2901294,0.09314649,0.1274913,0.08934547,0,3
0.020551473,0.14916658,0.01976232,0.3611492,0.14967191,0.12961394,0.17008463,0,3
0.12243435,0.15596092,0.12149207,0.2901294,0.09314649,0.1274913,0.08934547,0,3
0.020551473,0.14916658,0.01976232,0.3611492,0.14967191,0.12961394,0.17008463,0,3
0.018126545,0.1556234,0.01688011,0.36555922,0.19347413,0.13750416,0.11283244,0,3
0.15225002,0.16196868,0.14841305,0.25022137,0.07617065,0.13073242,0.08024378,2,0
0.11025416,0.16747358,0.12059993,0.23405883,0.050743952,0.13456002,0.18230951,2,0
0.14920957,0.15741251,0.14326696,0.24024242,0.09123879,0.13504204,0.08358767,2,0
0.19399993,0.17361028,0.19906595,0.16576222,0.05459645,0.14049019,0.07247499,2,0
0.1396872,0.159581,0.13299207,0.24246827,0.10494907,0.14000522,0.080317214,2,0
0.19080648,0.1687007,0.20101419,0.15703836,0.050531697,0.13780388,0.09410466,2,0
0.1396872,0.159581,0.13299207,0.24246827,0.10494907,0.14000522,0.080317214,2,0
0.14726707,0.15959385,0.1430578,0.25402534,0.08431109,0.13137494,0.08036991,2,0
0.1163211,0.1665245,0.12714697,0.22886942,0.049745284,0.13360956,0.17778316,2,0
0.16937377,0.16235949,0.17410725,0.20609614,0.0492213,0.12823701,0.11060505,2,0
0.14726707,0.15959385,0.1430578,0.25402534,0.08431109,0.13137494,0.08036991,2,0
0.19080646,0.1687007,0.20101422,0.15703838,0.050531697,0.1378039,0.09410466,2,0
0.14726707,0.15959385,0.1430578,0.25402534,0.08431109,0.13137494,0.08036991,2,0
0.02891636,0.1694964,0.027177736,0.33122474,0.20547502,0.15486379,0.08284597,2,4
0.030068016,0.13022816,0.030028766,0.34364212,0.07874737,0.110846855,0.27643868,2,4
0.02629307,0.13609193,0.025568163,0.36670464,0.101873666,0.11654785,0.22692066,2,4
0.04056543,0.16277179,0.039745197,0.34664953,0.12852786,0.14338985,0.13835032,2,4
0.02629307,0.13609193,0.025568163,0.36670464,0.101873666,0.11654785,0.22692066,2,4
0.031011632,0.13959485,0.031328738,0.35486034,0.081783764,0.11866456,0.24275611,2,4
0.030640462,0.16805258,0.029164946,0.33716783,0.17548952,0.1526088,0.10687589,2,4
0.030640462,0.16805258,0.029164946,0.33716783,0.17548952,0.1526088,0.10687589,2,4
0.031011632,0.13959485,0.031328738,0.35486034,0.081783764,0.11866456,0.24275611,2,4
0.03181494,0.17018205,0.030022906,0.32689562,0.19248427,0.15603647,0.09256373,2,4
0.034431543,0.17266798,0.032156844,0.31096542,0.21924423,0.16007866,0.070455365,2,4
0.16390218,0.16467452,0.1641526,0.22579044,0.056450892,0.1297536,0.09527574,2,1
0.16564578,0.16716897,0.1661057,0.22042182,0.056465976,0.13179712,0.092394635,2,1
0.16397174,0.16247806,0.16558468,0.22577015,0.053099055,0.12717298,0.101923294,2,1
0.16390218,0.16467452,0.1641526,0.22579044,0.056450892,0.1297536,0.09527574,2,1
0.03790556,0.1386575,0.041430846,0.29369852,0.04879437,0.113601595,0.32591158,2,1
0.14439568,0.14988811,0.14448586,0.27653098,0.0768392,0.12011644,0.087743744,2,1
0.1941812,0.16975091,0.19515881,0.1635367,0.07614867,0.14449663,0.056727104,2,1
0.03790556,0.1386575,0.041430846,0.29369852,0.04879437,0.113601595,0.32591158,2,1
0.1941812,0.16975091,0.19515881,0.1635367,0.07614867,0.14449663,0.056727104,2,1
0.03790556,0.1386575,0.041430846,0.29369852,0.04879437,0.113601595,0.32591158,2,1
0.16022864,0.16395657,0.15992026,0.23954374,0.056896042,0.12725489,0.09219983,2,1
0.12831406,0.15240195,0.12682107,0.27816716,0.082910135,0.12726998,0.10411561,2,2
0.09126216,0.15680307,0.1031558,0.2594431,0.03801411,0.11954659,0.2317752,2,2
0.03561808,0.13451804,0.03577485,0.33205467,0.07293253,0.11364791,0.27545393,2,2
0.03138794,0.1353837,0.031389188,0.32760662,0.08585053,0.11640608,0.27197593,2,2
0.029738301,0.13970754,0.029170495,0.36103308,0.09349193,0.11780986,0.22904882,2,2
0.03255317,0.13092884,0.032493927,0.32880557,0.08151365,0.11329089,0.280414,2,2
0.029020919,0.13940197,0.028651888,0.33534995,0.10352349,0.12105462,0.24299717,2,2
0.029020919,0.13940197,0.028651888,0.33534995,0.10352349,0.12105462,0.24299717,2,2
0.027459994,0.13816632,0.027139083,0.34439936,0.09738581,0.11836469,0.24708475,2,2
0.022216918,0.15220496,0.02107103,0.38268018,0.15771864,0.13095187,0.1331564,2,3
0.022216918,0.15220496,0.02107103,0.38268018,0.15771864,0.13095187,0.1331564,2,3
0.05615051,0.14500293,0.060063995,0.3317344,0.05595624,0.11604409,0.23504785,2,3
0.033166748,0.12886268,0.03297098,0.3164138,0.09007844,0.11349122,0.28501618,2,3
0.05615051,0.14500293,0.060063995,0.3317344,0.05595624,0.11604409,0.23504785,2,3
0.033843085,0.12897772,0.03471491,0.32044575,0.06487237,0.10946585,0.3076803,2,3
0.16312653,0.15160832,0.18071029,0.15598315,0.051348623,0.12796153,0.16926157,1,0
0.16312653,0.15160832,0.18071029,0.15598315,0.051348623,0.12796153,0.16926157,1,0
0.19964159,0.16840744,0.20261714,0.17021567,0.06123237,0.13780661,0.060079217,1,0
0.19395445,0.16974117,0.20307986,0.15730521,0.05034337,0.13781247,0.087763466,1,0
0.19964159,0.16840744,0.20261714,0.17021567,0.06123237,0.13780661,0.060079217,1,0
0.19348054,0.16984381,0.20265107,0.15632907,0.05082933,0.13852167,0.08834456,1,0
0.18867198,0.16736194,0.19947526,0.1593236,0.049628235,0.13613176,0.099407256,1,0
0.16020934,0.15504085,0.16889054,0.20864883,0.045362793,0.12248673,0.13936092,1,0
0.19348054,0.16984381,0.20265107,0.15632907,0.05082933,0.13852167,0.08834456,1,0
0.12600046,0.16317673,0.11834493,0.25078928,0.13588311,0.1444284,0.061377104,1,4
0.15410905,0.16702965,0.14631282,0.21974179,0.114407554,0.14410372,0.054295443,1,4
0.2168876,0.16507572,0.21016558,0.13736323,0.08652694,0.14730701,0.036673937,1,4
0.19811556,0.17055334,0.20302916,0.16466555,0.056820087,0.13896552,0.0678508,1,4
0.19811556,0.17055334,0.20302916,0.16466555,0.056820087,0.13896552,0.0678508,1,4
0.12621923,0.14947861,0.12678899,0.28946358,0.086273365,0.12275556,0.099020675,1,4
0.2112021,0.17308533,0.2081156,0.14583102,0.06872434,0.14755747,0.04548412,1,1
0.1546525,0.16462524,0.15112822,0.24673788,0.072278395,0.13132527,0.0792525,1,1
0.19632739,0.17049824,0.20482448,0.15663129,0.050683595,0.13827041,0.082764655,1,1
0.1546525,0.16462524,0.15112822,0.24673788,0.072278395,0.13132527,0.0792525,1,1
0.21758904,0.1683762,0.21218252,0.13151237,0.08091159,0.15062234,0.038805917,1,1
0.16823322,0.15912858,0.18293351,0.17297523,0.044879667,0.12879978,0.14305001,1,1
0.17136924,0.16925281,0.16423182,0.2042584,0.09393667,0.14301991,0.053931143,1,1
0.16664834,0.17329045,0.16363312,0.22184671,0.06740595,0.13752815,0.06964724,1,1
0.17136924,0.16925281,0.16423182,0.2042584,0.09393667,0.14301991,0.053931143,1,1
0.21758907,0.1683762,0.21218248,0.13151237,0.08091159,0.15062232,0.03880592,1,1
0.16664834,0.17329045,0.16363312,0.22184671,0.06740595,0.13752815,0.06964724,1,1
0.17136924,0.16925281,0.16423182,0.2042584,0.09393667,0.14301991,0.053931143,1,1
0.05973497,0.1648065,0.056556094,0.31718218,0.18221384,0.14812489,0.07138156,1,2
0.14914384,0.15806583,0.1527888,0.2434199,0.07127774,0.13114256,0.09416128,1,2
0.20241159,0.1690306,0.20377864,0.15356651,0.07140698,0.14436783,0.055437792,1,2
0.14914384,0.15806583,0.1527888,0.2434199,0.07127774,0.13114256,0.09416128,1,2
0.11122934,0.15871252,0.10531823,0.2832733,0.1356902,0.1383493,0.06742714,1,2
0.02666591,0.13542616,0.025963148,0.36136395,0.09845223,0.11580339,0.23632517,1,2
0.20412894,0.17068529,0.19578947,0.13774225,0.10041943,0.15541534,0.0358193,1,2
0.02666591,0.13542616,0.025963148,0.36136395,0.09845223,0.11580339,0.23632517,1,2
0.02666591,0.13542616,0.025963148,0.36136395,0.09845223,0.11580339,0.23632517,1,2
0.20412894,0.17068529,0.19578947,0.13774225,0.10041943,0.15541534,0.0358193,1,2
0.1368271,0.15423419,0.14252813,0.27617243,0.057162333,0.12031846,0.11275734,1,2
0.17203213,0.17094707,0.1744623,0.18679905,0.0824017,0.14491248,0.06844523,1,3
0.15965514,0.16411555,0.15914239,0.23397803,0.06005336,0.12970889,0.09334659,1,3
0.17017846,0.15445957,0.17543156,0.1982538,0.08117414,0.13669613,0.08380637,1,3
0.19120955,0.17454821,0.19715667,0.16619211,0.052561097,0.14065517,0.07767724,1,3
0.20072591,0.17259413,0.20532143,0.15845832,0.055491302,0.14082043,0.06658852,1,3
0.19120955,0.17454821,0.19715667,0.16619211,0.052561097,0.14065517,0.07767724,1,3
