VOCs_Extracted_S1,VOCs_Extracted_S2,VOCs_Extracted_S3,VOCs_Extracted_S4,VOCs_Extracted_S5,VOCs_Extracted_S6,VOCs_Extracted_S7,VOCs_Extracted_S8,Stress_Type,Period
-12048.2489,-11340.53215,-11113.24105,-11113.24105,-11595.1289,-7798.930707,-12308.84475,-7512.742602,1,9
-11779.03194,-11130.40163,-10898.67087,-10898.67087,-11393.44114,-7714.639821,-12010.14607,-7463.971894,1,9
-11537.21917,-10934.34305,-10692.51925,-10692.51925,-11200.8462,-7618.595527,-11742.50746,-7398.273131,1,9
-11311.23839,-10741.79781,-10485.72406,-10485.72406,-11020.12503,-7507.624938,-11497.68347,-7317.816029,1,9
-11093.48285,-10549.46559,-10278.51935,-10278.51935,-10831.99589,-7386.146242,-11276.45283,-7222.721229,1,9
-10886.2353,-10357.58417,-10065.16336,-10065.16336,-10641.95482,-7255.251208,-11066.01237,-7116.735342,1,9
-10676.1029,-10159.9999,-9849.380663,-9849.380663,-10441.51675,-7119.037266,-10865.89916,-7000.648599,1,9
-10465.00717,-9959.313087,-9629.385266,-9629.385266,-10233.63418,-6977.985941,-10665.56936,-6877.856617,1,9
-10244.68347,-9754.114667,-9404.448745,-9404.448745,-10013.50119,-6837.04423,-10464.6478,-6748.821198,1,9
-10020.73683,-9542.829115,-9175.441344,-9175.441344,-9786.01238,-6696.348844,-10256.83826,-6618.168934,1,9
-9788.136095,-9325.721043,-8942.448345,-8942.448345,-9548.754299,-6558.250623,-10046.05951,-6486.330553,1,9
-9551.453129,-9102.731901,-8710.115739,-8710.115739,-9305.440471,-6421.057281,-9830.387644,-6355.316974,1,9
-9308.417849,-8875.986252,-8478.031037,-8478.031037,-9056.338523,-6285.105949,-9609.48206,-6223.879857,1,9
-9064.304415,-8649.360793,-8249.71739,-8249.71739,-8806.951801,-6148.013496,-9383.748988,-6092.25382,1,9
-8823.579399,-8425.453575,-8026.880996,-8026.880996,-8559.281104,-6010.759165,-9153.781851,-5961.994827,1,9
-8586.137029,-8205.585326,-7812.621215,-7812.621215,-8319.285217,-5873.985535,-8923.202842,-5832.095412,1,9
-8356.359153,-7992.061562,-7607.716285,-7607.716285,-8092.073266,-5737.286585,-8691.422357,-5703.110434,1,9
-8131.6201,-7785.51886,-7412.424966,-7412.424966,-7874.582798,-5601.223736,-8463.601846,-5574.497238,1,9
-7915.579613,-7587.271012,-7220.928529,-7220.928529,-7670.280653,-5466.710113,-8237.845256,-5446.983223,1,9
-7708.859564,-7391.162456,-7035.392076,-7035.392076,-7474.073732,-5333.592733,-8019.169596,-5321.272124,1,9
-7510.148352,-7199.272107,-6850.439019,-6850.439019,-7285.957116,-5202.861545,-7809.839913,-5197.32736,1,9
-7316.150598,-7006.541519,-6670.081748,-6670.081748,-7102.677256,-5074.105398,-7611.184566,-5076.025542,1,9
-7126.866935,-6816.790107,-6488.669251,-6488.669251,-6924.077924,-4948.065442,-7417.712311,-4957.508668,1,9
-6940.856023,-6629.061011,-6310.856338,-6310.856338,-6748.3725,-4824.794922,-7231.664133,-4842.621547,1,9
-6760.676335,-6445.645768,-6134.994322,-6134.994322,-6575.553965,-4705.736969,-7047.641145,-4732.886576,1,9
-6580.147778,-6264.932363,-5963.386983,-5963.386983,-6406.150153,-4592.261333,-6869.244512,-4626.133268,1,9
-6403.777454,-6089.073025,-5794.447764,-5794.447764,-6241.677775,-4482.055244,-6690.66642,-4523.321723,1,9
-6225.942352,-5916.594586,-5630.038583,-5630.038583,-6076.311523,-4376.200524,-6516.141302,-4422.033355,1,9
-6051.518882,-5749.568067,-5468.522076,-5468.522076,-5914.267832,-4272.217271,-6340.062263,-4322.497791,1,9
-5878.666324,-5586.534567,-5311.676244,-5311.676244,-5750.368084,-4171.077507,-6167.169657,-4224.469012,1,9
-5709.320536,-5429.4322,-5158.315885,-5158.315885,-5589.035536,-4070.471339,-5995.843857,-4127.895391,1,9
-5541.995181,-5277.066783,-5010.492834,-5010.492834,-5429.011715,-3970.415068,-5828.06791,-4032.253412,1,9
-5378.767994,-5131.434565,-4867.19303,-4867.19303,-5272.407215,-3871.149378,-5662.428492,-3937.255714,1,9
-5218.299305,-4993.848099,-4730.196437,-4730.196437,-5118.046578,-3773.199124,-5500.898039,-3843.279569,1,9
-5062.621677,-4861.767965,-4601.059845,-4601.059845,-4968.015755,-3677.310609,-5342.240785,-3750.959101,1,9
-4910.655588,-4736.039492,-4478.012666,-4478.012666,-4820.67919,-3584.349463,-5188.471972,-3657.611001,1,9
-4764.508879,-4614.232602,-4361.083661,-4361.083661,-4677.339617,-3491.421416,-5038.343414,-3565.20529,1,9
-4623.065369,-4495.891533,-4247.134421,-4247.134421,-4537.396048,-3400.340073,-4893.548283,-3471.299291,1,9
-4488.201189,-4380.663165,-4135.618349,-4135.618349,-4402.874999,-3308.278961,-4753.267398,-3377.985379,1,9
-4360.97605,-4267.543143,-4026.120817,-4026.120817,-4272.837285,-3217.126527,-4619.588397,-3285.039651,1,9
-4238.93832,-4156.113696,-3917.965018,-3917.965018,-4148.93038,-3124.323869,-4493.322945,-3193.36091,1,9
-4122.641971,-4045.996011,-3810.958602,-3810.958602,-4032.237366,-3031.722469,-4371.953359,-3102.18294,1,9
-4009.513247,-3937.74094,-3704.813589,-3704.813589,-3920.447336,-2939.211571,-4256.010351,-3012.09083,1,9
-3900.055625,-3832.22251,-3600.130163,-3600.130163,-3814.149318,-2847.683604,-4142.876632,-2922.777016,1,9
-3791.813223,-3725.755134,-3498.367391,-3498.367391,-3710.750272,-2756.77965,-4032.275317,-2834.734935,1,9
-3684.889356,-3621.031691,-3396.494275,-3396.494275,-3610.047066,-2667.19571,-3924.036393,-2747.805654,1,9
-3579.725885,-3514.98739,-3296.44448,-3296.44448,-3509.506448,-2578.48673,-3817.394043,-2662.66709,1,9
-3476.519152,-3410.001709,-3195.079454,-3195.079454,-3409.645638,-2491.247857,-3712.147017,-2579.150663,1,9
-3376.044153,-3305.380736,-3094.738812,-3094.738812,-3310.838854,-2405.245211,-3608.345544,-2498.001225,1,9
-3279.112128,-3202.222254,-2994.955816,-2994.955816,-3213.136479,-2320.820041,-3506.77888,-2420.261659,1,9
-3182.261453,-3099.873126,-2896.975103,-2896.975103,-3117.426806,-2238.514422,-3408.086191,-2343.852934,1,9
-3087.594123,-2999.444546,-2800.270439,-2800.270439,-3024.723507,-2159.604522,-3308.990819,-2270.115066,1,9
-2991.918557,-2900.49651,-2705.619937,-2705.619937,-2931.925838,-2084.598873,-3211.687883,-2198.497379,1,9
-2897.321507,-2803.960386,-2612.889918,-2612.889918,-2841.068774,-2011.457606,-3113.168703,-2129.181094,1,9
-2800.879354,-2709.706566,-2523.777443,-2523.777443,-2748.967119,-1940.468305,-3015.667636,-2059.957836,1,9
-2704.415129,-2619.261144,-2437.06571,-2437.06571,-2657.14888,-1869.680948,-2918.551773,-1990.590588,1,9
-2608.663089,-2531.734404,-2352.488226,-2352.488226,-2563.34165,-1798.945516,-2822.545299,-1921.002172,1,9
-2515.81695,-2447.356937,-2269.158656,-2269.158656,-2470.463092,-1728.176535,-2727.410311,-1851.231566,1,9
-2424.212999,-2366.795176,-2187.680911,-2187.680911,-2378.180888,-1657.316851,-2634.640414,-1781.616512,1,9
-2333.872199,-2288.192765,-2108.469568,-2108.469568,-2287.484112,-1586.364188,-2543.285929,-1712.822398,1,9
-2243.78433,-2211.989267,-2031.715912,-2031.715912,-2198.095156,-1516.449634,-2453.630683,-1643.002792,1,9
-2154.519226,-2136.438064,-1957.036656,-1957.036656,-2110.868343,-1448.354875,-2364.980553,-1574.883883,1,9
-2065.4674,-2062.264867,-1884.27577,-1884.27577,-2025.228416,-1382.242605,-2278.03293,-1507.485969,1,9
-1977.440956,-1988.028519,-1813.648236,-1813.648236,-1941.758775,-1316.003799,-2192.377901,-1441.443318,1,9
-1890.305541,-1914.678032,-1745.129786,-1745.129786,-1859.725712,-1250.813127,-2108.894528,-1374.829656,1,9
-1805.302274,-1842.885203,-1677.120273,-1677.120273,-1779.589779,-1184.761011,-2028.721811,-1308.965297,1,9
-1725.37229,-1772.295345,-1608.636761,-1608.636761,-1701.349493,-1119.108976,-1950.633057,-1243.739234,1,9
-1649.824435,-1703.206109,-1539.571405,-1539.571405,-1625.975332,-1053.742261,-1876.094957,-1179.790755,1,9
-1578.090415,-1636.434311,-1470.252827,-1470.252827,-1554.13831,-989.4131199,-1804.025686,-1116.978986,1,9
-1508.440492,-1569.878856,-1401.4693,-1401.4693,-1484.393925,-925.6899194,-1733.911263,-1055.687849,1,9
-1440.892312,-1504.829402,-1332.936619,-1332.936619,-1417.386056,-863.5139001,-1665.488571,-995.8599329,1,9
-1375.375506,-1439.294853,-1265.048959,-1265.048959,-1351.483873,-802.6077028,-1598.450842,-938.8860939,1,9
-1311.528153,-1374.866667,-1197.994084,-1197.994084,-1287.138942,-742.3685278,-1532.547246,-883.7803454,1,9
-1249.157538,-1309.531827,-1133.122484,-1133.122484,-1222.914706,-682.506523,-1467.651222,-829.111322,1,9
-1188.04096,-1244.908005,-1069.59918,-1069.59918,-1158.777402,-623.4208411,-1403.901442,-774.3336746,1,9
-1128.606435,-1180.57977,-1006.928821,-1006.928821,-1095.109457,-564.9690883,-1341.644701,-719.5713257,1,9
-1072.476243,-1116.624829,-944.5645133,-944.5645133,-1032.15474,-507.6451968,-1278.978994,-665.7314445,1,9
-1016.700247,-1052.769157,-882.8958514,-882.8958514,-970.3377647,-452.4687527,-1217.581802,-611.9627058,1,9
-960.3340729,-989.4531329,-821.7502779,-821.7502779,-910.3195298,-398.6103059,-1155.132225,-559.0865423,1,9
-901.2226082,-926.4339979,-761.8079448,-761.8079448,-850.3820294,-346.6983195,-1092.236881,-506.3724894,1,9
-840.5545476,-864.1434169,-703.8703247,-703.8703247,-791.7720501,-296.0481648,-1028.531821,-454.9270645,1,9
-778.0672719,-802.5907072,-647.00984,-647.00984,-732.5517672,-246.8267155,-964.4615875,-405.7467585,1,9
-714.4012954,-742.5167409,-592.7926988,-592.7926988,-673.8071698,-197.0211617,-899.8542065,-357.4554517,1,9
-649.8151308,-683.6611389,-540.6196123,-540.6196123,-613.7892148,-147.0661712,-835.4325746,-308.8966951,1,9
-585.4732525,-626.6737653,-489.656043,-489.656043,-553.5503238,-97.06062269,-771.1198269,-260.4462453,1,9
-522.2624066,-572.0177268,-439.311764,-439.311764,-493.1148116,-47.03549272,-707.6534776,-212.177726,1,9
-461.8643462,-518.273038,-389.5858932,-389.5858932,-432.9296613,2.875777624,-645.4430827,-164.6105692,1,9
-402.8843529,-465.864813,-340.3484562,-340.3484562,-372.8553938,52.34166683,-585.370576,-116.407607,1,9
-344.5870045,-414.7674464,-291.4153866,-291.4153866,-313.510411,102.7525402,-526.8660735,-68.47837253,1,9
-287.5271323,-364.6943104,-243.0188874,-243.0188874,-254.7831477,153.4120859,-470.083361,-19.52673998,1,9
-232.2152666,-315.3310492,-195.5392491,-195.5392491,-197.0508192,205.3010237,-416.0918936,29.35749601,1,9
-179.3320024,-266.3409495,-147.5089405,-147.5089405,-140.1766508,256.9092867,-363.7965542,78.34454415,1,9
-127.77615,-217.4055105,-100.2685969,-100.2685969,-84.56511782,309.4652583,-313.7546924,127.3125682,1,9
-78.13529652,-168.0432568,-52.20627431,-52.20627431,-30.08477589,361.9513753,-264.7588498,176.3496045,1,9
-29.15237265,-118.439271,-3.720195066,-3.720195066,22.97917748,414.4345059,-216.7235243,225.268109,1,9
18.83618305,-69.19246229,45.40332309,45.40332309,73.83410665,466.745494,-169.5597401,274.0326322,1,9
65.97996786,-18.97262299,94.89482162,94.89482162,123.660234,519.1711112,-123.1437195,322.1811646,1,9
112.7439383,31.09753951,144.7666406,144.7666406,172.0946255,571.5398008,-77.11473427,369.7856426,1,9
159.3518392,81.18696316,194.606197,194.606197,219.0897923,624.1874874,-31.08915408,416.5016631,1,9
205.8653404,131.0073204,244.2293255,244.2293255,265.0080575,677.1807395,14.90307574,462.5855179,1,9
252.1239284,180.6234906,293.1166547,293.1166547,310.2713237,729.9844668,60.5256494,507.9504792,1,9
297.8643236,229.667784,341.1519742,341.1519742,355.597907,781.9511979,107.2457448,551.7491392,1,9
344.4502198,278.4096311,387.6532198,387.6532198,400.9905761,832.9101872,154.2318055,594.8183809,1,9
390.8326256,326.8070614,432.983083,432.983083,446.3496552,882.3612768,202.7517324,636.4936862,1,9
438.4456666,374.6009871,477.1759706,477.1759706,492.0410891,929.7744676,251.6432133,677.6789059,1,9
486.33318,421.290038,519.4862471,519.4862471,537.779886,976.2016309,300.9148346,718.1991761,1,9
534.5209306,466.9999488,560.8586856,560.8586856,585.1116251,1021.246185,350.1815259,758.0637792,1,9
582.608306,511.3540456,601.1137741,601.1137741,633.1279564,1066.052508,399.3728905,797.681353,1,9
630.5581948,553.8283422,640.283111,640.283111,681.8338705,1110.291644,448.0229833,837.1880806,1,9
678.0195311,595.3952322,678.447146,678.447146,730.8675432,1154.079332,496.0043792,877.0169417,1,9
724.9052499,635.5259596,716.1587615,716.1587615,780.195758,1197.370886,542.9821163,917.4460858,1,9
770.9040819,675.2454787,754.0515598,754.0515598,829.4089896,1240.391599,588.9347479,958.0012557,1,9
816.0274736,714.6415819,792.2021524,792.2021524,877.8308977,1283.130582,633.5967877,999.8226656,1,9
860.0150939,753.8469161,830.6822796,830.6822796,924.8977081,1325.591283,677.0404036,1042.207835,1,9
903.2777627,792.8298406,869.3869089,869.3869089,970.9700303,1367.810128,719.2102222,1086.136715,1,9
945.5764812,831.7303303,908.063596,908.063596,1015.786596,1411.030306,759.5448249,1130.812422,1,9
986.1988698,870.6571996,947.7109962,947.7109962,1059.504638,1454.68106,798.856887,1176.159157,1,9
1026.102949,909.5054106,987.399341,987.399341,1101.879305,1499.705789,836.8122737,1221.930328,1,9
1064.923799,948.0724213,1027.073312,1027.073312,1142.293178,1545.017984,874.6337627,1267.817098,1,9
1103.642341,987.4445598,1066.432083,1066.432083,1181.679314,1590.638822,912.2547535,1313.66797,1,9
1142.108929,1026.872752,1105.904659,1105.904659,1219.911152,1635.882049,950.7999016,1359.353361,1,9
1180.394052,1067.289558,1145.508043,1145.508043,1257.076723,1680.887928,989.9914573,1404.108808,1,9
1218.703442,1107.848116,1185.097954,1185.097954,1293.088819,1725.446291,1029.690896,1447.868456,1,9
1257.128732,1148.499709,1224.415725,1224.415725,1328.522055,1769.550145,1069.709902,1490.335532,1,9
1295.818044,1188.840672,1263.578164,1263.578164,1364.395154,1813.194206,1109.666932,1531.535524,1,9
1334.501953,1228.966415,1302.519758,1302.519758,1401.05297,1856.357838,1148.834325,1571.434841,1,9
1372.773946,1268.728588,1341.08628,1341.08628,1438.767377,1898.90839,1187.920355,1609.521193,1,9
1411.60183,1308.240115,1378.879668,1378.879668,1477.417085,1940.865262,1226.225213,1646.73061,1,9
1450.336276,1347.459055,1415.24972,1415.24972,1516.499704,1981.91681,1264.760718,1682.599511,1,9
1489.981732,1386.386219,1450.883615,1450.883615,1556.817821,2021.680236,1302.911233,1718.291879,1,9
1529.72886,1424.760717,1485.610907,1485.610907,1597.440017,2060.889329,1341.569127,1753.532061,1,9
1569.677871,1462.572872,1520.220571,1520.220571,1638.04885,2099.717656,1379.821633,1789.045658,1,9
1609.774384,1499.622858,1554.053613,1554.053613,1678.002757,2138.183968,1417.842128,1824.76731,1,9
1650.094993,1535.380176,1587.941557,1587.941557,1717.789714,2176.421401,1455.612634,1860.536063,1,9
1690.491108,1570.575427,1621.734249,1621.734249,1757.678047,2214.821799,1493.234262,1896.428676,1,9
1730.972097,1604.73335,1655.420068,1655.420068,1797.525068,2253.583841,1530.379136,1932.369763,1,9
1771.333801,1638.678368,1688.852072,1688.852072,1837.250641,2292.868707,1567.250727,1967.871382,1,9
1811.50595,1672.076986,1721.837007,1721.837007,1876.771267,2332.646907,1604.117729,2003.806358,1,9
1851.232156,1705.770098,1754.145363,1754.145363,1915.744241,2372.82706,1641.130105,2039.550023,1,9
1890.33944,1739.539955,1786.85755,1786.85755,1954.239928,2413.602921,1678.092767,2076.301074,1,9
1928.446399,1773.311935,1819.779741,1819.779741,1992.12557,2455.742786,1714.836117,2113.87926,1,9
1965.117009,1807.036149,1853.75585,1853.75585,2028.840901,2498.656751,1750.943274,2153.093265,1,9
2001.242122,1840.599738,1888.182248,1888.182248,2065.140619,2542.044667,1785.849183,2193.15641,1,9
2036.361406,1873.879826,1924.031685,1924.031685,2100.766474,2585.096407,1820.086561,2233.937192,1,9
2071.379455,1907.786917,1960.645503,1960.645503,2136.657485,2628.204058,1852.914803,2274.944645,1,9
2106.327631,1941.687844,1998.036399,1998.036399,2172.275908,2671.020277,1884.884594,2316.457023,1,9
2142.192897,1976.477579,2035.893318,2035.893318,2208.367801,2713.961248,1916.074975,2357.545868,1,9
2178.565831,2011.304829,2074.11428,2074.11428,2244.42529,2756.562246,1947.617363,2399.358726,1,9
2215.355385,2047.419761,2112.459486,2112.459486,2280.577468,2799.148085,1979.112241,2441.740219,1,9
2252.489419,2082.785059,2150.914875,2150.914875,2316.620671,2841.076755,2010.448064,2484.785119,1,9
2289.784447,2120.107697,2189.11062,2189.11062,2352.921749,2868.771332,2041.266001,2527.477862,1,9
2327.206689,2159.92693,2227.454708,2227.454708,2388.983538,2905.281758,2071.930036,2557.29459,1,9
2365.256873,2202.359157,2265.681181,2265.681181,2426.005915,2954.044451,2101.167771,2594.266042,1,9
2402.830662,2245.881028,2198.264891,2198.264891,2463.136788,3018.269899,2132.217013,2641.111846,1,9
2441.272407,2183.408974,2215.762029,2215.762029,2375.288229,3097.667184,2165.120992,2697.776713,1,9
2480.182001,2202.606419,2399.740592,2399.740592,2388.128776,3186.388346,2200.982549,2761.827802,1,9
2389.720234,2383.034415,2681.140294,2681.140294,2599.533036,3274.32852,2238.188051,2827.084239,1,9
2405.391208,2718.835543,3067.171945,3067.171945,3013.330001,3345.869992,2265.716652,2886.20629,1,9
2629.0319,3149.91174,3530.412736,3530.412736,3456.783812,3381.785669,2299.595055,2927.422327,1,9
2974.707649,3506.761236,4007.121117,4007.121117,3890.252188,3358.555072,2341.538379,2936.931671,1,9
3451.470263,3719.475362,4397.605617,4397.605617,4247.498916,3250.685954,2392.592165,2898.19912,1,9
4025.489873,3707.368351,4569.701503,4569.701503,4435.483842,3064.57684,2451.388326,2793.81441,1,9
4617.3699,3386.389612,4362.746511,4362.746511,4338.946811,2742.585133,2512.490328,2611.897777,1,9
5103.455084,2672.730567,3596.234229,3596.234229,3823.9664,2322.791847,2570.271909,2369.469379,1,9
5319.905655,1489.586786,2345.898757,2345.898757,2746.143882,1805.196981,2612.94147,2066.529215,1,9
5067.708485,38.77112173,464.611348,464.611348,1276.465174,1189.800536,2626.036085,1703.077287,1,9
4122.889273,-1681.870261,-2522.785119,-2522.785119,-672.4463513,476.6025125,2591.569924,1279.113594,1,9
2578.956952,-3708.798596,-6290.977193,-6290.977193,-3239.968687,-6058.07066,2489.942523,-5095.940179,1,9
253.6294284,-6108.131592,-10839.96487,-10839.96487,-6863.436777,-6278.163847,2326.538589,-5433.762747,1,9
-3443.525347,-9071.110666,-16169.74816,-16169.74816,-11247.04644,-6486.678046,2057.503515,-5744.163205,1,9
-8108.422682,-12472.31854,-22280.32705,-22280.32705,-16390.79767,-6683.613257,1711.707767,-6027.141552,1,9
-13741.06258,-16311.7552,-18998.60347,-18998.60347,-22294.69047,-6868.969482,1289.151342,-6282.697787,1,9
-20341.44503,-20589.42066,-18465.74163,-18465.74163,-28958.72485,-7042.746719,789.8342417,-6510.831912,1,9
-27909.57004,-25305.31492,-17927.9137,-17927.9137,-20153.90908,-7206.86233,213.7564656,-6706.880085,1,9
-20830.43166,-17660.72192,-17385.11968,-17385.11968,-19435.57649,-7359.746378,-21311.7879,-6875.1175,1,9
-20255.10712,-17115.8779,-16837.35955,-16837.35955,-18735.34505,-7497.381293,-20651.4167,-7020.714205,1,9
-19662.37357,-16580.92771,-16284.63334,-16284.63334,-18053.21474,-7620.093336,-19992.35182,-7144.273982,1,9
-19052.23099,-16055.87137,-15707.21074,-15707.21074,-17389.18558,-7730.772964,-19334.59325,-7249.6606,1,9
-18424.6794,-15540.70888,-15130.08329,-15130.08329,-16743.25755,-7825.373482,-18678.141,-7338.818341,1,9
-17779.7188,-15035.44022,-14556.78081,-14556.78081,-16109.79382,-7906.966142,-18022.99506,-7415.263028,1,9
-17089.9293,-14529.4987,-14010.218,-14010.218,-15491.35973,-7972.186109,-17356.87297,-7480.611536,1,9
-16391.25661,-14036.21513,-13492.09395,-13492.09395,-14889.90887,-8023.717681,-16692.54397,-7536.687261,1,9
-15688.92329,-13554.93418,-13010.44939,-13010.44939,-14321.39708,-8058.722422,-16033.24329,-7583.850549,1,9
-14996.88993,-13093.42844,-12579.71057,-12579.71057,-13788.36095,-8077.764225,-15395.03968,-7621.71311,1,9
-14342.52377,-12667.74859,-12211.75389,-12211.75389,-13303.13499,-8080.281304,-14782.75584,-7647.88676,1,9
-13735.38945,-12293.45771,-11896.7104,-11896.7104,-12865.44278,-8063.262591,-14211.59931,-7664.11314,1,9
-13192.94327,-11965.5745,-11636.45846,-11636.45846,-12481.93668,-8032.611247,-13684.43708,-7665.980031,1,9
-12716.13817,-11691.06108,-11413.07632,-11413.07632,-12147.27762,-7989.732755,-13210.97955,-7656.776103,1,9
-12310.82642,-11457.77918,-11216.69831,-11216.69831,-11861.08016,-7932.93356,-12789.39355,-7634.190188,1,9
-11967.53886,-11264.27286,-11034.25554,-11034.25554,-11612.17794,-7864.41164,-12422.74873,-7599.892714,1,9
-11680.27298,-11092.62059,-10866.85096,-10866.85096,-11383.49513,-7781.794575,-12102.80647,-7551.092453,1,9
-11427.42319,-10929.41947,-10692.54104,-10692.54104,-11167.33695,-7686.102919,-11817.14206,-7488.457334,1,9
-11194.98427,-10760.82903,-10508.87704,-10508.87704,-10965.42599,-7575.10369,-11556.97707,-7408.46895,1,9
-10975.4266,-10585.95905,-10319.12503,-10319.12503,-10764.43952,-7449.137359,-11324.44069,-7312.482633,1,9
-10771.6878,-10408.29057,-10123.54241,-10123.54241,-10566.82239,-7309.99347,-11105.40406,-7200.52715,1,9
-10569.51148,-10227.95466,-9911.122733,-9911.122733,-10363.34379,-7159.584216,-10901.0187,-7074.443231,1,9
-10370.79911,-10033.85271,-9688.499903,-9688.499903,-10157.1351,-7003.662502,-10699.40205,-6936.021862,1,9
-10171.09355,-9832.294354,-9448.397666,-9448.397666,-9946.708077,-6844.616709,-10500.80976,-6791.573363,1,9
-9968.030074,-9614.934075,-9199.066694,-9199.066694,-9731.896728,-6686.419163,-10301.80887,-6643.875706,1,9
-9757.442789,-9388.360003,-8941.720514,-8941.720514,-9511.43235,-6530.030154,-10099.17255,-6497.123638,1,9
-9539.502507,-9147.246837,-8682.830167,-8682.830167,-9285.54455,-6377.684498,-9889.67431,-6352.263174,1,9
-9312.129082,-8900.412702,-8424.203089,-8424.203089,-9055.39178,-6228.873673,-9672.401812,-6211.354224,1,9
-9080.667779,-8649.871772,-8170.899665,-8170.899665,-8824.749761,-6084.547186,-9447.122474,-6073.048811,1,9
-8846.378962,-8401.210563,-7924.595704,-7924.595704,-8595.672821,-5943.457084,-9214.591343,-5938.893362,1,9
-8612.935177,-8156.075775,-7688.781387,-7688.781387,-8370.465993,-5806.264773,-8977.466227,-5807.773326,1,9
-8382.369008,-7918.807698,-7462.510745,-7462.510745,-8150.552563,-5672.52883,-8740.608586,-5680.219088,1,9
-8157.005639,-7689.372588,-7246.718067,-7246.718067,-7936.25016,-5544.779868,-8507.24397,-5555.514668,1,9
-7941.185442,-7469.132603,-7040.422533,-7040.422533,-7730.233649,-5420.253194,-8280.280215,-5436.348008,1,9
-7727.74296,-7256.724755,-6844.115107,-6844.115107,-7525.681005,-5300.386913,-8064.661393,-5320.033546,1,9
-7519.651519,-7052.126115,-6660.459638,-6660.459638,-7324.801675,-5182.341102,-7854.190805,-5207.811637,1,9
-7311.150259,-6854.934703,-6485.586967,-6485.586967,-7122.420768,-5066.314671,-7651.788318,-5096.895813,1,9
-7105.546573,-6666.671185,-6319.239414,-6319.239414,-6922.789075,-4952.120115,-7451.324945,-4988.583302,1,9
-6902.231998,-6489.538632,-6160.500455,-6160.500455,-6724.837171,-4839.560633,-7255.188523,-4880.221715,1,9
-6703.45035,-6320.212807,-6007.363734,-6007.363734,-6530.751142,-4728.270927,-7058.179783,-4772.316457,1,9
-6507.699088,-6159.496666,-5858.182248,-5858.182248,-6339.449362,-4618.065895,-6864.477597,-4665.276099,1,9
-6317.352524,-6004.086812,-5711.159833,-5711.159833,-6153.267834,-4509.210136,-6672.749916,-4559.455495,1,9
-6130.779139,-5854.407789,-5565.581568,-5565.581568,-5970.805189,-4402.501839,-6485.333896,-4455.414248,1,9
-5950.248103,-5707.080744,-5420.417529,-5420.417529,-5794.996429,-4294.6921,-6300.676997,-4354.309274,1,9
-5774.308124,-5561.934134,-5276.564635,-5276.564635,-5624.310166,-4188.093792,-6121.126866,-4253.147961,1,9
-5605.421438,-5419.405945,-5135.533456,-5135.533456,-5460.781055,-4079.608026,-5945.116405,-4154.0063,1,9
-5442.116797,-5279.735736,-4992.845189,-4992.845189,-5303.062045,-3971.558888,-5774.747932,-4054.035438,1,9
-5286.549426,-5144.088733,-4852.174324,-4852.174324,-5153.109893,-3863.749678,-5608.680013,-3955.400772,1,9
-5139.988737,-5013.880631,-4712.719299,-4712.719299,-5011.94506,-3757.19461,-5448.995959,-3855.18041,1,9
-4999.80334,-4884.451357,-4576.431247,-4576.431247,-4876.569312,-3651.397374,-5294.325129,-3755.346582,1,9
-4866.535794,-4758.78625,-4441.923434,-4441.923434,-4747.939528,-3547.305659,-5146.570237,-3655.583586,1,9
-4737.098044,-4632.444809,-4310.581162,-4310.581162,-4623.13813,-3444.493396,-5006.923057,-3556.732961,1,9
-4611.270117,-4508.383953,-4181.294779,-4181.294779,-4502.38499,-3343.630588,-4872.82236,-3458.37004,1,9
-4488.599545,-4382.553124,-4055.46291,-4055.46291,-4383.188001,-3244.465614,-4745.079632,-3361.196989,1,9
-4368.13337,-4258.055142,-3932.195982,-3932.195982,-4265.123395,-3147.966656,-4621.225757,-3264.963363,1,9
-4249.636395,-4134.107075,-3812.890333,-3812.890333,-4148.486513,-3053.739062,-4501.574109,-3170.539786,1,9
-4132.583833,-4012.352808,-3696.78342,-3696.78342,-4033.45715,-2962.567852,-4383.376793,-3077.786767,1,9
-4017.594909,-3891.926125,-3585.295983,-3585.295983,-3921.06657,-2875.59778,-4266.625571,-2987.58312,1,9
-3905.739993,-3774.199407,-3479.880399,-3479.880399,-3812.589726,-2791.015057,-4151.67082,-2899.426129,1,9
-3793.116833,-3658.548952,-3378.674148,-3378.674148,-3704.505937,-2709.586312,-4038.533513,-2813.976332,1,9
-3682.294991,-3546.25001,-3282.194928,-3282.194928,-3599.789107,-2629.532333,-3928.071764,-2732.418225,1,9
-3569.835316,-3436.419268,-3188.419093,-3188.419093,-3494.793258,-2551.318834,-3821.359613,-2653.133634,1,9
-3458.824459,-3330.166428,-3097.786629,-3097.786629,-3391.444596,-2472.924004,-3714.822528,-2576.102152,1,9
-3348.358618,-3226.844605,-3008.33592,-3008.33592,-3286.503211,-2394.50907,-3611.12326,-2501.206238,1,9
-3239.711582,-3127.500511,-2920.672745,-2920.672745,-3182.371367,-2317.167316,-3506.926163,-2427.505704,1,9
-3132.189176,-3033.175165,-2833.122324,-2833.122324,-3078.506276,-2241.705982,-3404.374968,-2355.490113,1,9
-3026.936881,-2942.085013,-2746.647606,-2746.647606,-2976.114048,-2167.970382,-3300.278862,-2285.515955,1,9
-2923.304184,-2854.852134,-2662.277615,-2662.277615,-2874.534642,-2096.309528,-3197.227262,-2216.034809,1,9
