VOCs_Extracted_S1,VOCs_Extracted_S2,VOCs_Extracted_S3,VOCs_Extracted_S4,VOCs_Extracted_S5,VOCs_Extracted_S6,VOCs_Extracted_S7,VOCs_Extracted_S8,Stress_Type,Period
2212.248581,1959.5838,1898.502018,1898.502018,2206.886783,2424.383366,2099.325059,2272.792362,2,9
2247.115552,2030.567821,1943.662937,1943.662937,2240.19962,2459.439896,2132.430102,2308.705275,2,9
2282.882247,2108.891894,1992.502016,1992.502016,2272.581961,2494.936189,2166.832224,2344.810371,2,9
2318.260913,2194.384434,2045.353942,2045.353942,2304.582233,2530.913649,2203.584383,2381.569274,2,9
2352.215043,2286.934344,2102.397316,2102.397316,2336.285577,2567.408849,2240.927313,2417.76416,2,9
2385.939965,2388.087282,2163.657539,2163.657539,2368.47164,2604.226331,2279.307309,2452.523175,2,9
2419.162467,2498.146393,2230.112574,2230.112574,2401.262998,2641.150489,2317.665636,2484.719224,2,9
2451.830426,2617.597847,2301.968092,2301.968092,2434.557913,2677.796678,2355.170158,2513.562013,2,9
2484.06949,2747.003801,2380.299328,2380.299328,2468.284436,2713.829346,2390.715246,2537.513988,2,9
2516.400605,2886.907855,2465.419767,2465.419767,2501.971345,2748.794415,2423.899924,2557.046818,2,9
2549.471992,3037.798335,2557.650998,2557.650998,2534.800305,2782.143415,2453.577232,2570.754398,2,9
2584.159315,3200.257065,2657.087545,2657.087545,2566.978481,2813.199676,2479.983557,2577.61938,2,9
2621.407553,3374.574849,2763.613193,2763.613193,2597.293244,2841.305876,2501.982156,2572.927809,2,9
2660.442598,3559.789938,2876.85966,2876.85966,2625.813624,2867.202774,2518.655605,2559.911001,2,9
2701.956134,3755.552589,2996.109322,2996.109322,2652.008447,2890.890368,2525.737634,2538.568956,2,9
2749.488851,3959.7336,3120.608445,3120.608445,2675.397936,2912.36866,2526.134583,2508.901672,2,9
2800.860094,4173.880694,3249.984201,3249.984201,2696.538801,2931.637649,2519.846452,2470.909151,2,9
2856.069862,4397.993869,3383.07595,3383.07595,2715.431044,5867.9019,2506.87324,-2619.05849,2,9
2915.118154,4632.073126,3516.229168,3516.229168,2732.074664,3149.145595,2487.214948,-3800.458261,2,9
2978.004972,4876.118465,3652.123194,3652.123194,2746.469661,716.0186792,-7943.996903,-4841.593664,2,9
-1688.372704,7895.736976,3790.758027,3790.758027,9980.516524,-1431.478848,-11427.15299,-5742.464699,2,9
-7913.294319,1636.161758,3932.133669,3932.133669,2682.075407,-3293.346987,-14337.40416,-6503.071366,2,9
-13170.83743,-3765.00592,4076.250119,4076.250119,-3600.526893,-4869.585736,-16674.7504,-7123.413665,2,9
-17461.00205,-8307.766057,-21272.01308,-21272.01308,-8867.290374,-6058.762281,-18439.19172,-7568.973857,2,9
-20783.78816,-11992.11865,-20893.21208,-20893.21208,-13118.21504,-7008.001378,-19630.72813,-7859.09611,2,9
-23139.19577,-14818.06371,-20470.32604,-20470.32604,-16353.30088,-7770.646213,-20066.71239,-8035.04579,2,9
-24121.56204,-16456.1409,-20003.35495,-20003.35495,-18175.89189,-8379.657638,-19883.7937,-8133.955238,2,9
-24332.59102,-17395.47321,-19492.29882,-19492.29882,-19177.87981,-8769.946948,-19255.2127,-8181.113544,2,9
-23740.71892,-17603.42549,-18937.15765,-18937.15765,-19308.94306,-8993.148292,-18346.92728,-8204.736714,2,9
-22599.07938,-17293.56946,-18303.73974,-18303.73974,-18831.68895,-9091.004301,-17319.41209,-8220.030205,2,9
-21140.57616,-16664.36799,-17636.2831,-17636.2831,-17984.51934,-9105.056022,-16291.45008,-8244.346301,2,9
-19563.6137,-15884.59848,-16947.58858,-16947.58858,-17000.32022,-9065.998294,-15364.22746,-8281.190874,2,9
-18055.7272,-15106.89408,-16249.32755,-16249.32755,-16035.09268,-8999.254949,-14593.0708,-8334.570606,2,9
-16718.02877,-14419.99775,-15571.58298,-15571.58298,-15217.76614,-8924.467843,-14010.24482,-8396.050085,2,9
-15610.27037,-13890.92962,-14920.64375,-14920.64375,-14602.95911,-8899.706049,-13603.72376,-8419.314784,2,9
-14760.86732,-13520.74192,-14320.95222,-14320.95222,-14207.91378,-8935.788036,-13341.51292,-8433.288847,2,9
-14129.92716,-13279.47696,-13771.53725,-13771.53725,-13984.43899,-8997.845509,-13002.55995,-8440.016986,2,9
-13683.03988,-13143.26223,-13275.68329,-13275.68329,-13890.3398,-9006.196606,-12695.16064,-8432.363306,2,9
-13196.66216,-12937.89821,-12842.21918,-12842.21918,-13680.53132,-9004.884991,-12412.68703,-8414.974563,2,9
-12782.47672,-12748.78286,-12475.58127,-12475.58127,-13477.85284,-8991.255682,-12161.54343,-8381.68922,2,9
-12424.22576,-12578.5941,-12156.5702,-12156.5702,-13272.52538,-8964.242162,-11925.35195,-8337.612017,2,9
-12119.01865,-12413.57651,-11883.6222,-11883.6222,-13082.69076,-8922.468451,-11707.52796,-8277.140718,2,9
-11878.75499,-12266.08225,-11639.82514,-11639.82514,-12885.30278,-8865.735933,-11493.90882,-8204.943642,2,9
-11659.04191,-12111.23307,-11431.69979,-11431.69979,-12692.61311,-8797.236715,-11286.44151,-8116.589365,2,9
-11456.41637,-11957.70391,-11238.08245,-11238.08245,-12488.41536,-8712.062016,-11074.34984,-8016.124503,2,9
-11264.53699,-11779.81169,-11061.18199,-11061.18199,-12278.78447,-8616.461798,-10859.8462,-7899.584705,2,9
-11068.73282,-11581.50964,-10877.86726,-10877.86726,-12051.90953,-8505.762254,-10635.57256,-7771.787154,2,9
-10865.0088,-11371.75527,-10685.70262,-10685.70262,-11814.63879,-8382.55074,-10406.7457,-7630.711105,2,9
-10646.32067,-11154.17284,-10488.77699,-10488.77699,-11558.79998,-8246.632176,-10171.10059,-7482.379101,2,9
-10418.1693,-10919.30689,-10287.6358,-10287.6358,-11291.08818,-8099.980638,-9929.165871,-7326.029944,2,9
-10175.15494,-10675.54592,-10070.48343,-10070.48343,-11007.91903,-7942.723025,-9681.767586,-7168.554111,2,9
-9927.340821,-10415.46768,-9843.342227,-9843.342227,-10717.17222,-7777.9122,-9430.232454,-7011.629016,2,9
-9677.774122,-10147.40675,-9598.72347,-9598.72347,-10417.43484,-7606.428448,-9178.600882,-6859.436277,2,9
-9420.029234,-9865.981967,-9345.483327,-9345.483327,-10115.19514,-7433.09969,-8926.857801,-6711.350035,2,9
-9164.085006,-9580.629942,-9084.534952,-9084.534952,-9814.497102,-7258.466009,-8678.431602,-6568.478574,2,9
-8904.347369,-9287.960353,-8822.741372,-8822.741372,-9515.879203,-7086.803623,-8435.540736,-6428.04217,2,9
-8648.763277,-8997.474193,-8561.369327,-8561.369327,-9224.886919,-6915.837058,-8201.442431,-6290.397249,2,9
-8393.457529,-8711.131752,-8305.236714,-8305.236714,-8940.518541,-6747.335617,-7977.182047,-6152.299681,2,9
-8146.472351,-8433.784758,-8056.192955,-8056.192955,-8666.961627,-6582.077698,-7763.067102,-6014.605396,2,9
-7905.520095,-8165.182227,-7818.180507,-7818.180507,-8400.994897,-6418.603042,-7553.252538,-5874.767515,2,9
-7670.672527,-7906.468488,-7589.582937,-7589.582937,-8145.048402,-6257.146522,-7350.3522,-5735.929698,2,9
-7441.050419,-7656.494345,-7370.800574,-7370.800574,-7898.585259,-6097.30981,-7148.732816,-5597.494983,2,9
-7217.723975,-7415.629669,-7160.987776,-7160.987776,-7661.979061,-5939.586371,-6952.218139,-5460.589434,2,9
-6999.782721,-7183.419744,-6960.878458,-6960.878458,-7433.972366,-5785.4007,-6755.063246,-5324.565585,2,9
-6789.509602,-6961.675044,-6773.089684,-6773.089684,-7217.377719,-5634.218149,-6562.124219,-5190.252384,2,9
-6585.226577,-6749.209465,-6593.976556,-6593.976556,-7006.020178,-5487.485182,-6371.919219,-5057.417548,2,9
-6389.472869,-6548.421841,-6424.37398,-6424.37398,-6803.931724,-5344.848876,-6186.583855,-4927.42536,2,9
-6200.779527,-6360.75947,-6260.447813,-6260.447813,-6604.672058,-5207.642997,-6004.416569,-4799.777604,2,9
-6021.805808,-6183.203211,-6102.732061,-6102.732061,-6412.118513,-5077.477731,-5827.688658,-4675.640114,2,9
-5853.386717,-6015.909754,-5947.658564,-5947.658564,-6220.566611,-4951.684397,-5655.183707,-4554.577631,2,9
-5692.388431,-5854.980372,-5795.049706,-5795.049706,-6034.672632,-4831.222546,-5489.058827,-4437.808666,2,9
-5539.457915,-5699.666325,-5645.337011,-5645.337011,-5852.560385,-4713.305077,-5327.716838,-4326.582147,2,9
-5391.518391,-5549.540488,-5498.304748,-5498.304748,-5676.002968,-4598.881472,-5172.986772,-4218.867093,2,9
-5249.115066,-5403.499907,-5355.315901,-5355.315901,-5503.450324,-4485.425476,-5023.614143,-4115.374328,2,9
-5109.33901,-5261.077471,-5217.955106,-5217.955106,-5336.761704,-4373.186036,-4881.57928,-4013.629142,2,9
-4971.926595,-5121.566709,-5081.512179,-5081.512179,-5174.358065,-4262.476932,-4747.535621,-3914.863303,2,9
-4837.525947,-4985.781595,-4949.178664,-4949.178664,-5017.848652,-4153.519061,-4618.506389,-3817.039873,2,9
-4706.321045,-4854.821101,-4816.569307,-4816.569307,-4865.838548,-4046.912435,-4495.447116,-3721.158779,2,9
-4579.222529,-4724.058763,-4687.071645,-4687.071645,-4720.024957,-3943.913697,-4376.0777,-3625.527365,2,9
-4457.058276,-4596.399135,-4556.237452,-4556.237452,-4579.358596,-3841.115627,-4261.092289,-3531.050805,2,9
-4335.389022,-4467.680463,-4427.119885,-4427.119885,-4445.592194,-3740.566205,-4148.057773,-3438.877294,2,9
-4216.987724,-4340.916598,-4298.553608,-4298.553608,-4319.569504,-3639.048486,-4036.818363,-3350.068312,2,9
-4097.741621,-4215.259556,-4171.893156,-4171.893156,-4198.84908,-3538.774592,-3927.720877,-3261.986116,2,9
-3980.432468,-4092.193613,-4046.418644,-4046.418644,-4084.135195,-3436.755608,-3820.879537,-3176.333058,2,9
-3861.372244,-3970.739691,-3923.721539,-3923.721539,-3972.8227,-3335.296892,-3717.02598,-3090.351019,2,9
-3743.49754,-3852.182804,-3802.951922,-3802.951922,-3864.446712,-3234.007585,-3616.643371,-3006.061899,2,9
-3626.322754,-3735.762257,-3685.467301,-3685.467301,-3758.754518,-3133.889966,-3516.082424,-2920.738477,2,9
-3511.304396,-3622.687276,-3570.73808,-3570.73808,-3654.998108,-3034.421154,-3417.936063,-2836.121743,2,9
-3397.406071,-3512.093658,-3460.045716,-3460.045716,-3552.916255,-2936.414232,-3319.037487,-2749.743202,2,9
-3285.691316,-3405.118549,-3352.434221,-3352.434221,-3452.17576,-2839.49451,-3221.714396,-2663.502416,2,9
-3175.586419,-3301.08107,-3249.042097,-3249.042097,-3353.189248,-2744.493276,-3122.802758,-2577.138619,2,9
-3068.362576,-3201.06993,-3150.729266,-3150.729266,-3256.696347,-2651.031726,-3024.488133,-2490.935708,2,9
-2963.384512,-3106.141084,-3055.659535,-3055.659535,-3159.288163,-2559.933313,-2926.227541,-2405.454889,2,9
-2861.789942,-3014.445218,-2964.70598,-2964.70598,-3063.090871,-2470.971745,-2828.357121,-2322.183806,2,9
-2763.073744,-2926.606259,-2875.994283,-2875.994283,-2965.108792,-2384.629064,-2731.303705,-2240.20651,2,9
-2668.048315,-2840.106949,-2790.061493,-2790.061493,-2867.197867,-2302.702994,-2636.780037,-2159.88354,2,9
-2578.144405,-2756.606517,-2704.619958,-2704.619958,-2769.72963,-2224.347584,-2543.61723,-2080.482049,2,9
-2491.829021,-2675.189448,-2621.176278,-2621.176278,-2674.593365,-2149.490243,-2452.554218,-2002.357444,2,9
-2409.171233,-2594.804953,-2539.458614,-2539.458614,-2580.622813,-2075.727194,-2362.582926,-1925.032031,2,9
-2327.980833,-2514.888689,-2458.975101,-2458.975101,-2488.162822,-2003.282525,-2274.247291,-1849.005135,2,9
-2248.205608,-2435.028021,-2380.005532,-2380.005532,-2396.23173,-1930.184061,-2186.876023,-1775.389412,2,9
-2169.650598,-2355.417366,-2303.011627,-2303.011627,-2305.417783,-1856.422763,-2101.178811,-1702.971902,2,9
-2091.764757,-2276.734665,-2225.410999,-2225.410999,-2214.995315,-1782.204017,-2018.177884,-1633.719178,2,9
-2014.395177,-2196.499154,-2148.90623,-2148.90623,-2125.737061,-1707.868736,-1936.537231,-1566.54593,2,9
-1937.40868,-2116.578422,-2071.067488,-2071.067488,-2037.448326,-1634.112091,-1858.711592,-1501.481569,2,9
-1861.273379,-2035.010833,-1993.662985,-1993.662985,-1951.170609,-1563.044296,-1783.709861,-1437.231719,2,9
-1787.357125,-1955.359676,-1914.65589,-1914.65589,-1869.466184,-1493.072636,-1711.575119,-1374.436036,2,9
-1713.306205,-1876.080803,-1837.171029,-1837.171029,-1791.510551,-1424.707352,-1641.088938,-1311.905391,2,9
-1640.132357,-1797.900023,-1760.027118,-1760.027118,-1717.166103,-1355.960882,-1572.203672,-1250.210951,2,9
-1565.708815,-1720.551569,-1683.770246,-1683.770246,-1644.685732,-1288.298239,-1505.139518,-1190.127582,2,9
-1491.777897,-1644.727941,-1608.264646,-1608.264646,-1574.6396,-1219.867927,-1439.94237,-1132.688109,2,9
-1417.929415,-1570.139848,-1534.272943,-1534.272943,-1505.424278,-1152.072069,-1376.947063,-1076.34444,2,9
-1344.803395,-1497.436442,-1461.492692,-1461.492692,-1437.093808,-1084.80685,-1316.691579,-1023.023566,2,9
-1272.238932,-1426.37335,-1390.643428,-1390.643428,-1369.948676,-1018.814361,-1257.223921,-970.3590436,2,9
-1201.076097,-1357.480049,-1321.490423,-1321.490423,-1304.24605,-953.9064731,-1200.866186,-918.0067224,2,9
-1130.939949,-1290.811477,-1254.720061,-1254.720061,-1240.621069,-891.1919707,-1144.834632,-863.9818277,2,9
-1062.562062,-1228.147032,-1189.92806,-1189.92806,-1180.691444,-829.8558383,-1088.387768,-809.1706712,2,9
-995.6974203,-1168.135687,-1128.273103,-1128.273103,-1121.707618,-768.9518006,-1029.304886,-751.8869419,2,9
-930.5254829,-1109.226371,-1069.383296,-1069.383296,-1063.334506,-708.1951937,-968.7157122,-693.3790334,2,9
-866.8525657,-1051.679509,-1011.913622,-1011.913622,-1003.228072,-647.9579239,-906.3352813,-633.8698006,2,9
-805.2864522,-993.9602782,-956.3838484,-956.3838484,-942.3647226,-588.0026761,-842.7089168,-574.3637324,2,9
-746.4690879,-936.6043505,-901.3710964,-901.3710964,-878.8314829,-528.7794327,-778.1110256,-515.444911,2,9
-689.1284409,-878.4507711,-847.2888872,-847.2888872,-814.001842,-471.406776,-713.7775832,-458.3357455,2,9
-633.9676893,-820.378847,-792.8922349,-792.8922349,-748.1162445,-415.1851433,-650.6305455,-402.0494555,2,9
-579.7581834,-761.7463307,-738.6104635,-738.6104635,-682.2857571,-361.1027776,-590.4160724,-346.19833,2,9
-526.8526096,-704.1546582,-684.704779,-684.704779,-617.1705541,-308.5473011,-531.765484,-291.1345554,2,9
-474.0350414,-649.0450257,-631.3051063,-631.3051063,-554.2213437,-257.2824245,-473.9960985,-237.1778152,2,9
-421.3179968,-595.1947851,-579.1925608,-579.1925608,-492.2911792,-205.3551144,-417.5188109,-184.2005652,2,9
-368.5080603,-541.9082815,-527.808779,-527.808779,-431.0012894,-153.9698652,-362.6779918,-132.5832353,2,9
-315.7907148,-490.2510623,-476.0843839,-476.0843839,-370.6264753,-102.1781889,-310.1083342,-83.11808658,2,9
-263.4942428,-438.6843315,-425.1107846,-425.1107846,-311.6228688,-50.44705272,-258.6337248,-34.82780096,2,9
-212.0157672,-388.2303276,-373.3545891,-373.3545891,-253.8250261,0.567305666,-208.9245658,11.7258374,2,9
-159.9354325,-337.3326697,-321.73111,-321.73111,-197.6778871,50.09810712,-159.9689995,57.70846985,2,9
-108.3886438,-286.8708424,-268.9535724,-268.9535724,-143.9978235,99.36215488,-112.2496001,102.7349164,2,9
-56.07103814,-235.4017553,-216.2878509,-216.2878509,-91.64897447,147.4013869,-64.4811292,147.8787789,2,9
-3.8800316,-184.3800129,-163.3901922,-163.3901922,-41.47900481,195.6732037,-16.80770672,193.0123351,2,9
49.53775136,-133.4131258,-110.4674962,-110.4674962,7.673813586,243.2655641,30.49930338,237.9364265,2,9
102.7630762,-82.28873807,-57.54403198,-57.54403198,55.67052116,291.5340044,77.24295845,282.4702827,2,9
155.8615327,-30.83696103,-5.21194043,-5.21194043,103.7461019,339.6051387,123.1331808,326.3329662,2,9
208.4980752,20.63869816,46.62098398,46.62098398,151.8120677,388.8527678,167.7945142,369.0910628,2,9
260.7801045,72.14325882,97.60797592,97.60797592,199.7091953,438.3748404,212.5818258,412.0181251,2,9
312.4196096,123.1998378,147.793607,147.793607,247.3356219,488.1517476,256.6420062,454.3376856,2,9
363.5566551,173.8184738,196.8103831,196.8103831,294.3690223,537.879991,301.1669628,497.3300892,2,9
413.8046453,223.7965051,244.6234413,244.6234413,340.3402091,587.5746495,345.3589627,540.3425129,2,9
463.4078663,272.5278805,290.9558185,290.9558185,386.5733932,636.9805946,390.8514672,584.5457547,2,9
512.4353081,318.9215218,335.3186142,335.3186142,431.9721105,686.1007988,436.8352844,629.1197204,2,9
560.6645368,363.0172224,378.5773636,378.5773636,477.9977644,734.5810443,483.3911035,673.9256972,2,9
607.3957022,406.368513,420.2448392,420.2448392,524.0397132,782.5539015,530.2990544,718.632589,2,9
652.0864895,448.529005,461.4274949,461.4274949,571.312191,829.7895086,577.5475001,763.2574876,2,9
695.6801723,490.6602726,502.0278174,502.0278174,618.9829011,876.3078367,624.7684957,807.3925005,2,9
737.6123153,532.364626,542.193999,542.193999,666.980752,921.8671156,671.8064204,851.3695658,2,9
778.8665545,574.6935645,582.0685608,582.0685608,714.945121,965.6489716,718.1710117,895.1781141,2,9
818.9634378,617.1089046,621.7892212,621.7892212,762.8334556,1008.637209,763.6343265,938.5948982,2,9
858.74581,660.4329702,661.5739375,661.5739375,810.1700071,1050.093056,807.8838054,981.295659,2,9
898.1185888,703.2709586,701.2430227,701.2430227,857.1017463,1090.900107,851.1049688,1023.202313,2,9
938.3648502,744.8621966,740.4020051,740.4020051,903.3188339,1130.850145,892.8817899,1064.017723,2,9
978.837498,785.0599406,780.2079003,780.2079003,948.6669488,1171.110815,932.6643682,1102.879073,2,9
1018.88644,824.8505353,820.1929806,820.1929806,992.8623995,1211.588624,971.4132016,1140.612666,2,9
1057.922362,863.4381131,861.526569,861.526569,1035.955886,1252.220366,1008.580002,1176.897212,2,9
1096.860546,901.9040361,903.2619273,903.2619273,1077.769451,1292.902607,1045.122821,1212.778412,2,9
1134.885746,939.5101757,945.4839836,945.4839836,1117.534422,1333.397718,1080.646944,1248.242763,2,9
1173.107865,977.370161,987.7703053,987.7703053,1156.18215,1373.190419,1116.115491,1284.31075,2,9
1210.845852,1014.769654,1030.036461,1030.036461,1193.247176,1413.283797,1151.211835,1320.208468,2,9
1249.275282,1052.700476,1071.922163,1071.922163,1229.749944,1452.643385,1186.02833,1356.70254,2,9
1288.202171,1089.789867,1113.210968,1113.210968,1265.780071,1492.33873,1220.648015,1393.377751,2,9
1328.753823,1126.463648,1153.501609,1153.501609,1301.372803,1532.00763,1254.807681,1429.743754,2,9
1369.670083,1163.130525,1193.024012,1193.024012,1336.594904,1572.609847,1288.342627,1465.094094,2,9
1410.881757,1199.990106,1231.77991,1231.77991,1371.635368,1613.293108,1322.208893,1500.321612,2,9
1452.186882,1236.931986,1269.894899,1269.894899,1406.614538,1654.174984,1355.6138,1534.927975,2,9
1493.489217,1273.915975,1307.118689,1307.118689,1441.514981,1695.146706,1389.43492,1569.86837,2,9
1534.505445,1310.673248,1342.927503,1342.927503,1475.92786,1736.160914,1422.900731,1604.676125,2,9
1575.20736,1347.025173,1377.987865,1377.987865,1510.911733,1776.894871,1456.883837,1640.329318,2,9
1615.43881,1382.487703,1411.753063,1411.753063,1545.815717,1817.31706,1490.513513,1675.970129,2,9
1655.353177,1416.788524,1444.997399,1444.997399,1581.647409,1857.028133,1524.149931,1712.458154,2,9
1695.031159,1449.212783,1477.242194,1477.242194,1617.747305,1896.250318,1558.012356,1749.113411,2,9
1734.238933,1480.002297,1508.590772,1508.590772,1654.172354,1935.164441,1592.157948,1785.833488,2,9
1772.330544,1510.550214,1539.657864,1539.657864,1690.567746,1973.590527,1626.519275,1822.351497,2,9
1808.840709,1540.347116,1570.791188,1570.791188,1726.85058,2011.283384,1661.036884,1858.772583,2,9
1844.612293,1570.372493,1602.19793,1602.19793,1762.868232,2047.713346,1695.45235,1895.152429,2,9
1878.913814,1600.28316,1633.810504,1633.810504,1798.641734,2083.603069,1729.823757,1931.529361,2,9
1912.491018,1631.012919,1665.535347,1665.535347,1834.002495,2118.36867,1764.030926,1967.870168,2,9
1945.080376,1662.439645,1698.264732,1698.264732,1869.164822,2152.776706,1798.259743,2004.234501,2,9
1977.702688,1694.594349,1731.283411,1731.283411,1904.229026,2186.333841,1832.479587,2040.330382,2,9
2010.456889,1727.580653,1765.354176,1765.354176,1939.57883,2219.781147,1866.531688,2076.164329,2,9
2043.50723,1761.527496,1799.616748,1799.616748,1975.470381,2252.991296,1901.423889,2111.567257,2,9
2076.687444,1796.859603,1834.314773,1834.314773,2011.653345,2286.923447,1936.923168,2145.921587,2,9
2109.679686,1834.658606,1869.381305,1869.381305,2049.031994,2320.944267,1974.00876,2179.903644,2,9
2142.363766,1874.506132,1904.711047,1904.711047,2087.400311,2354.663275,2012.349886,2213.07566,2,9
2175.579058,1917.406312,1940.207317,1940.207317,2127.892,2387.404554,2052.58441,2246.716439,2,9
2208.431458,1962.53498,1975.706925,1975.706925,2170.402714,2420.412706,2094.926562,2279.570261,2,9
2241.780648,2011.364583,2010.594263,2010.594263,2215.719246,2452.964739,2140.139372,2311.866649,2,9
2275.968288,2062.125132,2045.351538,2045.351538,2263.718568,2486.448031,2188.5603,2344.493122,2,9
2310.33144,2117.867647,2079.052264,2079.052264,2316.213748,2520.30269,2240.703035,2377.531226,2,9
2343.370041,2179.552602,2113.373313,2113.373313,2373.802521,2555.264674,2296.068823,2411.091556,2,9
2376.192839,2246.847942,2148.469205,2148.469205,2436.980873,2590.548556,2355.47961,2445.172012,2,9
2408.638057,2319.902578,2184.203445,2184.203445,2504.691744,2626.492665,2418.31632,2479.699399,2,9
2440.940819,2398.237956,2220.403531,2220.403531,2577.557295,2661.877701,2484.905989,2515.657585,2,9
2473.480637,2480.743777,2255.637499,2255.637499,2654.569952,2696.107152,2554.057554,2552.784541,2,9
2506.724994,2565.596725,2289.428352,2289.428352,2735.803192,2728.491639,2625.697588,2592.213042,2,9
2541.280925,2650.359598,2321.011439,2321.011439,2819.710316,2758.921505,2698.961769,2632.712311,2,9
2578.127193,2732.926332,2349.407612,2349.407612,2905.719799,2786.695363,2773.627434,2675.336067,2,9
2618.232028,2810.118425,2374.338984,2374.338984,2992.445122,2810.889923,2848.810855,2721.450919,2,9
2660.581639,2882.476739,2394.753279,2394.753279,3080.31566,2832.383668,2923.880562,2770.083872,2,9
2705.875447,2946.989823,2411.857757,2411.857757,3167.891281,2851.176598,2994.328553,2821.234925,2,9
2757.516582,2994.065929,2424.747453,2424.747453,3253.98134,2867.268713,3063.145228,2874.904078,2,9
2813.424437,3030.429494,2432.827085,2432.827085,3332.097008,2880.660014,3130.330588,2931.091331,2,9
2873.599011,3056.080518,2435.328103,2435.328103,3406.596475,5690.009173,3195.884632,620.8154194,2,9
2938.040305,3071.019001,2428.746615,2428.746615,3477.47974,3089.932959,3259.807361,-1159.380767,2,9
3006.748319,3075.244943,2415.4189,2415.4189,3544.746803,757.5928432,-9483.587397,-2733.486062,2,9
14422.56722,8129.008924,2395.344957,2395.344957,3608.397666,-1307.011173,-13120.07847,-4101.500466,2,9
6432.454279,1436.598271,2368.524788,2368.524788,-14184.1603,-3103.879091,-16135.83966,-5263.423979,2,9
-478.377898,-4334.503587,2334.958392,2334.958392,-17687.57288,-4633.010909,-18530.87097,-6219.256601,2,9
-6309.929315,-9184.29665,-23245.35897,-23245.35897,-20534.84223,-5801.44738,-20305.17239,-6896.359944,2,9
-11062.19997,-13112.78092,-22632.88755,-22632.88755,-22725.96834,-6745.210791,-21458.74393,-7406.919959,2,9
-14735.18987,-16119.95639,-21993.72994,-21993.72994,-24260.95121,-7511.60901,-21789.06629,-7733.948682,2,9
-16916.38078,-17857.02469,-21327.88614,-21327.88614,-25139.79084,-8131.233993,-21447.46442,-7928.963661,2,9
-18214.97529,-18842.98001,-20635.35614,-20635.35614,-25137.27441,-8538.649944,-20626.22039,-8031.674053,2,9
-18604.65849,-19039.14358,-19916.13994,-19916.13994,-24422.83318,-8784.030079,-19505.58038,-8082.224719,2,9
-18348.36676,-18672.22077,-19139.88833,-19139.88833,-23207.18608,-8912.46924,-18271.32985,-8108.629918,2,9
-17686.98593,-17953.39211,-18344.89892,-18344.89892,-21688.62282,-8956.619662,-17051.2093,-8133.460929,2,9
-16824.56359,-17063.03939,-17541.42918,-17541.42918,-20078.81597,-8950.310305,-15963.55613,-8169.75828,2,9
-15929.84305,-16168.28333,-16739.79138,-16739.79138,-18518.42634,-8911.78068,-15062.85921,-8222.379841,2,9
-15146.71935,-15363.56324,-15974.03979,-15974.03979,-17137.83785,-8860.744824,-14391.44124,-8286.166708,2,9
-14538.33867,-14706.69918,-15249.61639,-15249.61639,-16000.31425,-8852.501961,-13927.6211,-8361.469928,2,9
-14134.43276,-14226.01167,-14593.78703,-14593.78703,-15144.0608,-8896.044736,-13638.79239,-8398.269039,2,9
-13892.06608,-13891.85623,-14004.40128,-14004.40128,-14546.07758,-8959.318314,-13269.79777,-8427.877091,2,9
-13787.87018,-13678.06187,-13496.70301,-13496.70301,-14160.26316,-8966.213365,-12941.4403,-8443.220014,2,9
-13595.09256,-13383.31744,-13058.1935,-13058.1935,-13700.30622,-8963.455742,-12644.09528,-8447.979971,2,9
-13426.48837,-13116.8886,-12690.96756,-12690.96756,-13290.4544,-8952.449811,-12391.454,-8436.49443,2,9
-13260.96926,-12871.01217,-12368.04589,-12368.04589,-12915.6911,-8925.887364,-12158.77111,-8409.821902,2,9
-13087.80321,-12646.20321,-12083.62471,-12083.62471,-12594.20554,-8887.874312,-11953.80506,-8364.627311,2,9
-12900.55755,-12446.99299,-11825.61266,-11825.61266,-12295.59339,-8831.57424,-11752.8557,-8301.522926,2,9
-12713.7355,-12252.71787,-11601.80836,-11601.80836,-12030.90268,-8762.795224,-11563.04368,-8218.439953,2,9
-12509.61976,-12064.32651,-11389.06609,-11389.06609,-11778.45149,-8676.68517,-11362.69059,-8119.727174,2,9
-12299.51772,-11877.64572,-11194.6595,-11194.6595,-11543.0872,-8578.214965,-11158.08271,-8001.513904,2,9
-12069.8021,-11684.49559,-10997.38522,-10997.38522,-11308.15774,-8464.765408,-10933.4127,-7868.940004,2,9
-11828.65422,-11481.98303,-10802.17013,-10802.17013,-11078.20841,-8340.546076,-10698.66076,-7720.160185,2,9
-11573.46251,-11264.79644,-10592.54791,-10592.54791,-10841.46112,-8201.824262,-10448.8327,-7561.127012,2,9
-11306.28752,-11031.94024,-10376.74934,-10376.74934,-10602.23526,-8053.246289,-10189.11346,-7392.676841,2,9
-11023.39963,-10781.33912,-10142.75786,-10142.75786,-10354.26185,-7892.973244,-9917.643408,-7220.521364,2,9
-10727.7017,-10514.93715,-9898.3487,-9898.3487,-10104.10328,-7727.580402,-9640.478693,-7047.624992,2,9
-10420.8565,-10233.89213,-9641.456386,-9641.456386,-9848.219146,-7555.954702,-9357.944603,-6878.657748,2,9
-10106.12504,-9948.387705,-9377.815272,-9377.815272,-9591.920189,-7384.736617,-9076.845901,-6715.376531,2,9
-9787.348418,-9664.663304,-9108.384939,-9108.384939,-9338.369337,-7215.299396,-8798.583862,-6562.287221,2,9
