VOCs_Extracted_S1,VOCs_Extracted_S2,VOCs_Extracted_S3,VOCs_Extracted_S4,VOCs_Extracted_S5,VOCs_Extracted_S6,VOCs_Extracted_S7,VOCs_Extracted_S8,Stress_Type,Period
2730.081295,4014.471751,2458.349857,2458.349857,2710.796264,4042.401403,2585.562548,2765.412211,0,0
2807.42734,4129.438205,2504.587451,2504.587451,2777.540337,4193.96502,2595.013504,2802.822945,0,0
2868.806539,3908.782217,2536.197546,2536.197546,2829.574481,4349.800474,2557.735577,2840.832882,0,0
2898.166481,3195.457033,2539.006543,2539.006543,2849.873807,4509.907763,2454.473535,-1409.091307,0,0
2877.88926,2057.772267,2496.7539,2496.7539,2818.881136,-3518.720922,2290.542723,-2109.95132,0,0
2788.322926,368.5279206,2390.638923,2390.638923,2714.091046,-3729.857828,2023.014806,-2732.654984,0,0
2616.295507,-2284.741669,2226.73447,2226.73447,2542.169026,-3936.975042,1680.134845,-3277.202298,0,0
2380.772333,-5620.17636,1963.674944,1963.674944,2253.264135,-4140.072565,1261.90284,-3743.593263,0,0
2081.753405,-9637.776152,1628.377076,1628.377076,1879.986824,-4339.150397,768.3187912,-4131.827879,0,0
1719.238721,-14337.54105,1220.840867,1220.840867,1422.337094,-4534.208537,199.3826982,-4419.281353,0,0
1293.228282,-19719.47104,741.0663175,741.0663175,880.3149434,-4728.494356,-17398.76529,-4622.159162,0,0
-20273.53171,-16188.85894,189.0534263,189.0534263,253.9203731,-4918.441661,-17062.73756,-4764.641894,0,0
-19617.62974,-15961.81086,-14656.98992,-14656.98992,-17974.86705,-5103.664646,-16711.61522,-4865.365636,0,0
-18967.89469,-15712.78974,-14505.30954,-14505.30954,-17633.68737,-5277.890082,-16345.39826,-4944.288327,0,0
-18324.32656,-15441.79558,-14331.95747,-14331.95747,-17270.81986,-5442.621,-15964.08669,-5015.13839,0,0
-17686.92534,-15148.82838,-14136.93371,-14136.93371,-16886.26452,-5593.615035,-15567.6805,-5090.1172,0,0
-17055.69103,-14833.88814,-13920.23826,-13920.23826,-16480.02136,-5732.890368,-15139.16538,-5174.414933,0,0
-16416.42931,-14479.59683,-13681.87112,-13681.87112,-16052.09036,-5856.751462,-14700.66053,-5271.114695,0,0
-15785.84785,-14109.28994,-13406.67567,-13406.67567,-15581.35975,-5967.374552,-14255.77485,-5379.374628,0,0
-15164.78656,-13725.99291,-13113.68378,-13113.68378,-15094.27995,-6061.382709,-13817.12734,-5489.50942,0,0
-14574.97434,-13338.93304,-12809.33153,-12809.33153,-14598.81379,-6141.110432,-13392.85673,-5575.145859,0,0
-14015.91077,-12961.39122,-12497.42012,-12497.42012,-14101.43868,-6205.923554,-12994.96626,-5646.712776,0,0
-13508.12464,-12601.31874,-12193.63622,-12193.63622,-13625.70922,-6257.169464,-12628.08354,-5700.808118,0,0
-13048.02501,-12269.48625,-11901.26142,-11901.26142,-13175.57617,-6287.818773,-12299.32357,-5738.851992,0,0
-12649.48881,-11968.89154,-11634.27408,-11634.27408,-12770.23668,-6304.164557,-12007.35256,-5760.410072,0,0
-12303.05169,-11703.86048,-11391.46519,-11391.46519,-12407.8433,-6303.662186,-11752.74175,-5766.694822,0,0
-12014.36532,-11470.80025,-11179.06572,-11179.06572,-12098.06037,-6291.593691,-11527.6252,-5756.778744,0,0
-11767.27744,-11266.74218,-10995.50715,-10995.50715,-11836.89928,-6264.08419,-11324.98784,-5733.106299,0,0
-11554.9299,-11081.02914,-10837.44722,-10837.44722,-11620.78326,-6225.672593,-11133.93507,-5695.564617,0,0
-11359.43438,-10904.28569,-10694.34262,-10694.34262,-11432.73052,-6171.495621,-10953.5768,-5643.165326,0,0
-11189.3735,-10731.62459,-10559.00075,-10559.00075,-11262.79959,-6106.384848,-10775.18181,-5580.380751,0,0
-11019.83056,-10560.64123,-10421.60159,-10421.60159,-11098.07298,-6028.04371,-10596.72587,-5508.030211,0,0
-10858.2598,-10384.9877,-10282.67375,-10282.67375,-10939.74318,-5941.603447,-10411.33169,-5430.239367,0,0
-10688.42677,-10204.1297,-10131.33826,-10131.33826,-10770.98752,-5845.580928,-10218.76989,-5350.662062,0,0
-10516.86512,-10014.34238,-9969.48151,-9969.48151,-10595.48006,-5748.100651,-10015.40628,-5272.027017,0,0
-10330.87106,-9818.879483,-9788.924198,-9788.924198,-10401.14192,-5649.26238,-9805.183372,-5194.806371,0,0
-10139.85444,-9617.577972,-9595.642927,-9595.642927,-10196.70823,-5553.657435,-9586.140829,-5118.636834,0,0
-9933.496147,-9409.484954,-9388.460082,-9388.460082,-9978.580746,-5458.77446,-9360.838701,-5042.319675,0,0
-9719.144855,-9195.901065,-9168.682785,-9168.682785,-9750.230425,-5366.669458,-9129.461388,-4963.511706,0,0
-9488.811747,-8976.433086,-8937.431569,-8937.431569,-9510.381242,-5274.985667,-8895.728472,-4882.442757,0,0
-9250.444373,-8755.730722,-8697.860837,-8697.860837,-9262.525229,-5184.677618,-8664.879879,-4799.614663,0,0
-8999.048571,-8532.747818,-8453.195226,-8453.195226,-9007.870802,-5093.823368,-8435.789051,-4715.833564,0,0
-8743.918358,-8311.847263,-8209.724766,-8209.724766,-8751.693258,-5003.436568,-8213.878356,-4630.332078,0,0
-8486.8453,-8094.813697,-7969.967627,-7969.967627,-8496.37315,-4912.050744,-7996.408918,-4543.832388,0,0
-8232.848165,-7885.101857,-7737.908899,-7737.908899,-8247.259092,-4820.971302,-7788.376533,-4456.476232,0,0
-7984.048493,-7683.797088,-7516.283414,-7516.283414,-8006.830684,-4727.889581,-7586.683877,-4368.858219,0,0
-7744.75069,-7491.637082,-7308.26283,-7308.26283,-7779.69771,-4634.327403,-7393.428266,-4281.360698,0,0
-7513.404227,-7303.083526,-7115.65695,-7115.65695,-7568.611011,-4538.069456,-7203.023989,-4194.443814,0,0
-7290.47545,-7120.088712,-6931.989571,-6931.989571,-7367.937186,-4440.791787,-7018.929597,-4108.552011,0,0
-7075.19045,-6937.5655,-6758.769062,-6758.769062,-7179.246949,-4342.497005,-6837.68631,-4024.111865,0,0
-6868.33592,-6759.120418,-6589.825556,-6589.825556,-6995.919374,-4243.232115,-6663.930371,-3941.619341,0,0
-6669.200537,-6579.362028,-6427.056606,-6427.056606,-6819.832534,-4143.565925,-6493.31936,-3862.326705,0,0
-6480.039186,-6402.696484,-6266.802314,-6266.802314,-6646.296332,-4044.757579,-6330.672218,-3784.174171,0,0
-6302.305304,-6227.505913,-6109.060519,-6109.060519,-6475.877971,-3946.86681,-6170.528214,-3708.320416,0,0
-6132.696496,-6055.901754,-5954.157316,-5954.157316,-6308.912888,-3850.51908,-6016.852974,-3632.780773,0,0
-5972.203569,-5886.598008,-5802.914974,-5802.914974,-6145.675739,-3755.808397,-5864.235554,-3558.603422,0,0
-5817.302787,-5721.625706,-5656.475128,-5656.475128,-5987.537761,-3663.279114,-5716.126683,-3483.916929,0,0
-5667.000065,-5559.572042,-5515.4846,-5515.4846,-5835.684276,-3572.778884,-5567.130583,-3409.867807,0,0
-5520.880219,-5402.311777,-5374.830761,-5374.830761,-5684.653497,-3484.783507,-5420.931381,-3335.035462,0,0
-5377.598079,-5248.687573,-5237.74431,-5237.74431,-5537.834903,-3400.089305,-5272.817062,-3259.990451,0,0
-5236.665176,-5100.644675,-5099.63156,-5099.63156,-5390.103247,-3316.405545,-5126.575514,-3185.690706,0,0
-5097.491724,-4957.084072,-4963.949136,-4963.949136,-5245.115692,-3235.314141,-4981.126516,-3113.3979,0,0
-4960.851186,-4819.906317,-4826.65469,-4826.65469,-5098.293355,-3155.331896,-4838.115751,-3041.422478,0,0
-4827.882035,-4690.065745,-4691.611347,-4691.611347,-4953.447627,-3077.334719,-4696.824458,-2971.171726,0,0
-4694.251867,-4565.217292,-4557.779693,-4557.779693,-4809.658524,-2999.606886,-4559.40291,-2900.650157,0,0
-4563.548719,-4446.262408,-4427.028661,-4427.028661,-4668.879317,-2922.627858,-4424.517847,-2831.114855,0,0
-4431.367976,-4330.664444,-4298.207238,-4298.207238,-4529.96477,-2846.614511,-4293.304127,-2760.594633,0,0
-4300.843649,-4219.084435,-4172.309423,-4172.309423,-4394.42187,-2771.74659,-4164.877489,-2690.463867,0,0
-4171.143161,-4109.122346,-4048.673922,-4048.673922,-4261.242526,-2698.295441,-4040.79789,-2618.678386,0,0
-4043.758712,-4001.687555,-3928.750081,-3928.750081,-4131.868045,-2626.502242,-3920.062014,-2546.203566,0,0
-3917.781547,-3894.95977,-3811.905418,-3811.905418,-4005.465946,-2554.139516,-3803.920203,-2473.240645,0,0
-3794.677791,-3789.680188,-3700.15669,-3700.15669,-3883.505921,-2482.762744,-3693.523446,-2400.318324,0,0
-3673.601316,-3687.136797,-3591.265555,-3591.265555,-3765.096128,-2410.157417,-3586.940273,-2327.381174,0,0
-3555.831383,-3588.413979,-3485.028299,-3485.028299,-3651.53586,-2337.804092,-3485.337945,-2254.82563,0,0
-3440.878313,-3490.41274,-3383.356799,-3383.356799,-3543.979929,-2263.670394,-3386.733044,-2182.648779,0,0
-3330.138233,-3395.675546,-3285.287075,-3285.287075,-3440.366425,-2189.162382,-3291.436591,-2111.436743,0,0
-3222.705466,-3300.940376,-3192.296168,-3192.296168,-3341.324276,-2114.144026,-3197.330106,-2041.229455,0,0
-3119.68908,-3208.230293,-3102.675885,-3102.675885,-3244.637948,-2038.662577,-3105.260452,-1972.054324,0,0
-3022.023434,-3114.490668,-3017.269449,-3017.269449,-3150.80015,-1963.529853,-3013.691597,-1904.519077,0,0
-2927.757635,-3021.907555,-2934.194104,-2934.194104,-3057.685188,-1889.998012,-2923.239281,-1839.670877,0,0
-2837.446406,-2927.665482,-2853.518659,-2853.518659,-2965.571905,-1817.267589,-2835.040967,-1778.04137,0,0
-2749.042438,-2833.968448,-2775.036544,-2775.036544,-2874.743376,-1745.550863,-2750.001506,-1717.734115,0,0
-2663.149179,-2740.385225,-2696.118727,-2696.118727,-2785.21465,-1674.321312,-2666.323964,-1658.845578,0,0
-2577.337867,-2647.764947,-2616.956551,-2616.956551,-2697.651204,-1603.898149,-2586.91414,-1599.516518,0,0
-2493.763804,-2555.723249,-2539.78769,-2539.78769,-2613.051442,-1533.814563,-2508.087282,-1540.248725,0,0
-2412.044569,-2465.398768,-2461.578369,-2461.578369,-2528.50156,-1464.41543,-2430.494306,-1479.699421,0,0
-2331.71287,-2376.332908,-2384.115425,-2384.115425,-2445.630981,-1396.814486,-2351.005596,-1418.296299,0,0
-2252.950007,-2289.335235,-2304.589798,-2304.589798,-2361.710348,-1329.928132,-2271.086721,-1356.4203,0,0
-2176.265228,-2204.135797,-2224.502975,-2224.502975,-2278.525416,-1265.960747,-2188.1959,-1295.678375,0,0
-2098.852014,-2121.595568,-2141.562682,-2141.562682,-2193.666215,-1203.955599,-2104.166019,-1236.914859,0,0
-2022.127602,-2041.268476,-2057.754003,-2057.754003,-2109.260207,-1143.999114,-2018.901547,-1180.812706,0,0
-1943.624851,-1963.867209,-1972.623483,-1972.623483,-2024.906753,-1084.938938,-1933.655194,-1124.912769,0,0
-1865.211077,-1890.2084,-1885.751467,-1885.751467,-1941.467801,-1026.93579,-1849.790006,-1069.29314,0,0
-1784.93106,-1818.682535,-1798.574784,-1798.574784,-1858.709792,-970.1870177,-1768.916208,-1013.301252,0,0
-1706.502895,-1750.011289,-1714.264595,-1714.264595,-1777.48844,-914.714181,-1689.653391,-958.7174878,0,0
-1628.504069,-1682.780707,-1632.742926,-1632.742926,-1697.335454,-860.8133561,-1612.40124,-904.585392,0,0
-1551.625478,-1616.869462,-1555.270411,-1555.270411,-1618.92824,-809.0257171,-1537.124318,-852.4100978,0,0
-1475.494811,-1552.219009,-1481.522486,-1481.522486,-1542.082859,-757.7978353,-1464.499092,-801.8978295,0,0
-1400.717977,-1488.552507,-1412.017173,-1412.017173,-1467.490555,-708.9527669,-1394.221521,-753.8234093,0,0
-1326.997868,-1425.635405,-1346.03289,-1346.03289,-1394.851317,-660.1345872,-1326.924929,-707.4779481,0,0
-1254.976351,-1363.282129,-1283.504335,-1283.504335,-1324.892964,-610.703856,-1263.45682,-661.6065211,0,0
-1184.535998,-1301.556312,-1224.057337,-1224.057337,-1258.27166,-558.8490198,-1202.384377,-614.379425,0,0
-1116.406619,-1240.777057,-1164.825247,-1164.825247,-1193.598702,-505.4877351,-1145.230741,-565.3178267,0,0
-1050.66842,-1179.147563,-1108.390119,-1108.390119,-1131.337359,-450.4040487,-1090.236077,-515.2333296,0,0
-989.2243863,-1118.005373,-1054.470026,-1054.470026,-1069.864124,-393.990982,-1036.193108,-464.7089633,0,0
-930.8376812,-1055.670196,-1001.46988,-1001.46988,-1009.769052,-336.5881466,-981.3304726,-413.8925702,0,0
-873.8610105,-993.4950965,-947.6804939,-947.6804939,-949.7720463,-279.1939731,-926.0565634,-363.4541384,0,0
-818.4082384,-931.3702047,-893.4740233,-893.4740233,-890.1712356,-222.5955878,-869.1772467,-314.5588562,0,0
-763.2990535,-869.8706291,-837.7051844,-837.7051844,-831.2298166,-168.1429155,-811.3291775,-267.0102697,0,0
-708.118164,-808.7296637,-780.9551778,-780.9551778,-773.1046514,-114.9059464,-753.5075773,-220.6444477,0,0
-650.7728286,-748.3877686,-724.2444882,-724.2444882,-716.2016192,-62.4297723,-696.9443974,-173.5769471,0,0
-593.0882937,-688.5048055,-668.6753012,-668.6753012,-660.8826729,-11.18068819,-640.7264166,-125.9828113,0,0
-535.1893719,-629.4942635,-613.3681621,-613.3681621,-605.4139649,38.55953245,-587.2506613,-77.33611249,0,0
-479.3371413,-571.4022683,-560.5507544,-560.5507544,-550.6813234,86.17858892,-534.3469923,-29.81038915,0,0
-426.038295,-514.7236526,-508.2512986,-508.2512986,-494.8477284,132.7538909,-481.936532,17.29558698,0,0
-374.7934892,-459.3026599,-456.6124544,-456.6124544,-439.0886426,177.798915,-428.9021768,63.4356242,0,0
-325.1224758,-405.4871893,-404.4551547,-404.4551547,-381.9076418,222.4647755,-376.3731017,108.068025,0,0
-278.0164927,-354.0077435,-352.840009,-352.840009,-324.5776755,266.2296766,-322.8688735,150.770279,0,0
-231.9031088,-303.7087814,-300.346595,-300.346595,-266.9877861,310.2802051,-269.5561653,192.851233,0,0
-186.3710136,-255.0769988,-248.0106584,-248.0106584,-210.00121,354.3206965,-216.345918,233.7375979,0,0
-139.2952217,-206.9985547,-195.852943,-195.852943,-152.7848968,398.0579976,-163.6358008,275.0960495,0,0
-92.41699562,-159.6911164,-144.2832293,-144.2832293,-94.96938415,441.3876523,-111.1521007,316.9736571,0,0
-44.26020921,-111.99843,-93.10378253,-93.10378253,-37.31201271,484.072412,-59.44773153,359.7536186,0,0
4.072168738,-64.88624866,-42.87615224,-42.87615224,19.20164456,525.8167309,-8.378549103,401.8999724,0,0
54.04541495,-17.57124577,6.739351799,6.739351799,74.19781805,567.8724965,42.17161382,445.1089351,0,0
104.882367,29.5247464,55.89719806,55.89719806,126.8863783,609.5239504,92.19793533,488.6084108,0,0
156.7712119,75.81775268,104.7198378,104.7198378,177.2528992,652.0793558,141.2517675,532.4259677,0,0
209.4017819,120.6176518,152.8551981,152.8551981,224.9217978,694.8628634,189.4676773,576.3430916,0,0
262.7800861,165.1446353,200.4141999,200.4141999,269.4189976,739.0111567,236.4935474,620.2685067,0,0
317.2709275,208.4540218,247.0339545,247.0339545,312.1168577,783.6137089,281.7176296,663.8415548,0,0
372.3389895,251.988531,291.79188,291.79188,353.9375235,828.4681454,326.356967,707.1076151,0,0
426.1445425,295.3356165,335.5821265,335.5821265,396.7606918,873.2178854,369.476209,749.8593354,0,0
478.2033899,339.5374637,377.5993919,377.5993919,439.1528835,917.9391731,411.4318706,792.1726793,0,0
527.7560719,383.374815,418.4318491,418.4318491,482.0139146,962.4943956,452.2840443,833.886401,0,0
575.1594887,428.0907307,458.5584324,458.5584324,524.9855115,1006.942556,493.6296315,874.9875412,0,0
620.4176438,472.8618844,498.3470574,498.3470574,568.9386269,1051.126832,534.9014842,915.07931,0,0
663.268122,517.6512442,537.7600582,537.7600582,613.6574978,1095.153699,577.0220967,953.5588313,0,0
705.2619014,562.1531803,577.1321287,577.1321287,658.5913529,1138.791735,619.3286115,991.3244489,0,0
746.4554745,606.4463067,616.7075775,616.7075775,703.1959326,1181.842767,662.2822893,1027.938026,0,0
788.6582269,650.1223047,656.4397273,656.4397273,748.5106825,1223.89993,704.8672768,1064.218591,0,0
830.5734021,693.7218909,695.9292833,695.9292833,794.1851056,1264.088889,747.8969746,1099.559349,0,0
872.0880945,737.4695457,736.4272951,736.4272951,840.920268,1303.192978,789.8445321,1134.879664,0,0
913.6083979,780.9920136,777.0350199,777.0350199,886.2569478,1340.831874,831.0838907,1170.023547,0,0
954.7057864,823.6752188,818.6425848,818.6425848,930.9270968,1378.071599,870.8523408,1204.896489,0,0
995.1548846,865.4549556,860.5315039,860.5315039,974.2902624,1414.586238,910.2142346,1239.389745,0,0
1034.615183,906.0254461,902.4851707,902.4851707,1017.392374,1451.386635,948.4225228,1273.332965,0,0
1072.947641,944.6503633,944.1207199,944.1207199,1059.583776,1488.373456,986.6369309,1306.687054,0,0
1111.318712,982.1623384,985.5560872,985.5560872,1101.102908,1525.365792,1024.308888,1340.619859,0,0
1148.957109,1018.126368,1026.538646,1026.538646,1142.217433,1562.043494,1062.543691,1374.469269,0,0
1187.092969,1053.519065,1067.02004,1067.02004,1183.47692,1598.147602,1100.648558,1409.215539,0,0
1225.149398,1088.60584,1106.717584,1106.717584,1225.351608,1633.254313,1138.975167,1444.287293,0,0
1264.155636,1124.524566,1145.701729,1145.701729,1267.280887,1668.430965,1177.063453,1480.468919,0,0
1303.603288,1160.498132,1183.609662,1183.609662,1308.05135,1703.304112,1214.94862,1516.935132,0,0
1343.308268,1196.371953,1220.536626,1220.536626,1348.215146,1738.975851,1253.010175,1553.661222,0,0
1383.247937,1232.238653,1256.597289,1256.597289,1388.021035,1774.870773,1291.437402,1590.493331,0,0
1423.4977,1267.788421,1291.21379,1291.21379,1427.458842,1811.993472,1330.007822,1627.389116,0,0
1463.985605,1302.528309,1325.281323,1325.281323,1466.380651,1849.713352,1368.840938,1664.234539,0,0
1504.673459,1337.543493,1358.628923,1358.628923,1504.209608,1887.836284,1407.761182,1701.015063,0,0
1545.145196,1372.332413,1392.177079,1392.177079,1541.848651,1926.014112,1446.513734,1737.372176,0,0
1585.2985,1407.980518,1425.487637,1425.487637,1578.648034,1964.137815,1484.543344,1773.340415,0,0
1624.702732,1444.183841,1459.27081,1459.27081,1615.303834,2001.817758,1521.154601,1808.738657,0,0
1663.295906,1481.699895,1492.972052,1492.972052,1651.704063,2039.159203,1556.57069,1843.355087,0,0
1700.989517,1519.356504,1526.987155,1526.987155,1687.628056,2076.165443,1590.81199,1876.98277,0,0
1736.994262,1557.223746,1561.165006,1561.165006,1723.285511,2112.760441,1624.210239,1909.2411,0,0
1772.334223,1595.06522,1595.063845,1595.063845,1758.831859,2148.764514,1656.663304,1940.959503,0,0
1806.390294,1632.590854,1627.943193,1627.943193,1794.077129,2184.225284,1688.399604,1971.835331,0,0
1840.019554,1669.505918,1660.528128,1660.528128,1828.922137,2219.019818,1719.810452,2002.828288,0,0
1872.638662,1705.9754,1692.2155,1692.2155,1863.033406,2252.625017,1751.214337,2033.454812,0,0
1904.963319,1741.932109,1723.909344,1723.909344,1897.467666,2285.569348,1782.788074,2064.296727,0,0
1936.610814,1777.534369,1755.103546,1755.103546,1931.624408,2317.936668,1814.649761,2095.326569,0,0
1968.337473,1812.894802,1786.79494,1786.79494,1966.530812,2351.063062,1846.890423,2126.337881,0,0
1999.837125,1847.836406,1818.5759,1818.5759,2001.793419,2384.131705,1880.299257,2156.83398,0,0
2031.845509,1881.871264,1851.321479,1851.321479,2037.443547,2417.334731,1914.09542,2186.907969,0,0
2063.246889,1914.680109,1884.564184,1884.564184,2073.270111,2450.370181,1948.283497,2216.30709,0,0
2094.909824,1946.964487,1918.16998,1918.16998,2109.266416,2483.495146,1982.711607,2246.363472,0,0
2125.949102,1978.103114,1951.871784,1951.871784,2145.245356,2516.834963,2017.309309,2276.506991,0,0
2157.167985,2008.919007,1985.562938,1985.562938,2181.224153,2550.688745,2051.648096,2307.973102,0,0
2187.727305,2039.158841,2018.818694,2018.818694,2216.819195,2584.331723,2086.129029,2339.951141,0,0
2219.006716,2069.525803,2052.193821,2052.193821,2252.481779,2618.264193,2119.284763,2372.9526,0,0
2250.024619,2099.738857,2085.39023,2085.39023,2287.361535,2652.356911,2153.575569,2406.289802,0,0
2282.759237,2130.290241,2118.98447,2118.98447,2322.814312,2687.041229,2189.547041,2439.371149,0,0
2316.826052,2161.113966,2152.678809,2152.678809,2358.86092,2720.462889,2227.303152,2471.402897,0,0
2353.155861,2192.463614,2186.613792,2186.613792,2395.164298,2752.443563,2265.368922,2502.172225,0,0
2390.177902,2212.112244,2220.078704,2220.078704,2431.433375,2782.161181,2291.410162,2530.978478,0,0
2415.2855,2242.911307,2240.834969,2240.834969,2454.464002,2809.514904,2323.318456,2557.596692,0,0
2449.262674,2287.797195,2269.629393,2269.629393,2484.858112,2834.131687,2362.985029,2581.14113,0,0
2495.047385,2348.260692,2309.72442,2309.72442,2525.423985,2855.858404,2409.857836,2601.348474,0,0
2552.638574,2421.146214,2361.597749,2361.597749,2578.662433,2873.751885,2461.381279,2617.229674,0,0
2619.663486,2501.02855,2423.419236,2423.419236,2643.952977,2886.005864,2511.690864,2626.674492,0,0
2689.851383,2578.069904,2489.647972,2489.647972,2715.876064,2894.024434,2555.875725,2631.323917,0,0
2755.380489,2640.481952,2552.459901,2552.459901,2786.786946,2897.807596,2583.598724,2631.177949,0,0
2804.052168,2673.251585,2600.346399,2600.346399,2843.135659,2897.35535,2582.372711,2626.236587,0,0
2821.310443,2659.804815,2619.706961,2619.706961,2867.821082,2892.667696,2536.918281,2616.499832,0,0
2789.806369,2581.73506,2594.248888,2594.248888,2840.76936,-3501.690193,2431.097487,-3080.83125,0,0
2691.368475,2426.528025,2506.707568,2506.707568,2738.907839,-3709.615033,2254.376369,-3287.449463,0,0
2512.486849,2212.065738,2345.97849,2345.97849,2568.962024,-3913.975033,2022.176075,-3486.579256,0,0
2271.586866,1938.348198,2128.552524,2128.552524,2279.912359,-4114.770191,1734.496605,-3678.220631,0,0
1968.668525,1605.375405,1854.429672,1854.429672,1905.171283,-4312.000507,1391.337959,-3862.373588,0,0
1603.731828,1213.147359,1523.609933,1523.609933,1444.738795,-4505.665983,992.7001384,-4039.038125,0,0
1176.776774,-17593.72666,1136.093307,1136.093307,898.6148963,-4699.179339,-17482.75507,-4207.270945,0,0
-20507.41692,-17254.11947,-15575.19605,-15575.19605,266.7995859,-4888.764816,-17192.00481,-4368.688381,0,0
-20074.65993,-16898.99251,-15368.58574,-15368.58574,-18270.22953,-5073.976651,-16876.14184,-4525.397639,0,0
-19610.2051,-16528.34578,-15142.07102,-15142.07102,-17988.2788,-5249.299269,-16535.16615,-4673.94035,0,0
-19114.05243,-16142.17928,-14895.6519,-14895.6519,-17669.78152,-5413.965369,-16169.07776,-4816.914525,0,0
-18586.20191,-15740.49301,-14629.32837,-14629.32837,-17314.73768,-5565.054617,-15777.87665,-4951.278768,0,0
-18026.65355,-15306.0779,-14343.10044,-14343.10044,-16923.14727,-5702.911937,-15338.64259,-5078.979247,0,0
-17404.28459,-14861.30322,-14020.92378,-14020.92378,-16495.01031,-5825.935241,-14881.45148,-5196.235096,0,0
-16760.53427,-14409.94488,-13684.0613,-13684.0613,-16000.07309,-5934.839687,-14412.51983,-5304.247405,0,0
-16103.41536,-13966.80077,-13336.1911,-13336.1911,-15477.39564,-6027.370369,-13949.72651,-5399.433855,0,0
-15446.51833,-13533.98278,-12989.20913,-12989.20913,-14938.97298,-6106.99243,-13496.80117,-5482.210871,0,0
-14815.52554,-13128.01968,-12645.51081,-12645.51081,-14394.64618,-6173.953489,-13071.80165,-5551.317004,0,0
-14220.90281,-12748.66184,-12319.95546,-12319.95546,-13871.31989,-6229.790212,-12674.82962,-5608.606469,0,0
-13681.69024,-12408.81297,-12013.4943,-12013.4943,-13374.47768,-6267.513156,-12311.16481,-5649.519914,0,0
-13200.36439,-12103.76938,-11738.01779,-11738.01779,-12914.83425,-6291.079086,-11989.73258,-5678.813282,0,0
-12784.68904,-11840.78951,-11489.78907,-11489.78907,-12507.91257,-6298.779202,-11717.68207,-5693.080618,0,0
-12426.83994,-11609.09738,-11275.36882,-11275.36882,-12166.30045,-6293.602968,-11482.69466,-5696.138712,0,0
-12122.85064,-11406.40387,-11085.40947,-11085.40947,-11879.34914,-6272.941943,-11284.75178,-5682.988323,0,0
-11856.31748,-11224.52691,-10917.1653,-10917.1653,-11646.88103,-6238.800422,-11108.56707,-5657.609595,0,0
-11616.56494,-11063.76285,-10763.08981,-10763.08981,-11448.11143,-6187.331224,-10957.02383,-5614.965722,0,0
-11393.87857,-10909.4636,-10621.8204,-10621.8204,-11276.8119,-6123.729766,-10809.04345,-5559.629929,0,0
-11189.9261,-10762.66134,-10481.40436,-10481.40436,-11114.18216,-6045.984458,-10666.32147,-5490.533581,0,0
-10989.85219,-10608.66301,-10342.97832,-10342.97832,-10963.99982,-5958.885414,-10512.76385,-5414.742425,0,0
-10794.85623,-10449.48585,-10194.68929,-10194.68929,-10801.06728,-5860.840717,-10347.91006,-5333.015415,0,0
-10593.6842,-10273.9358,-10037.95739,-10037.95739,-10626.54374,-5758.478728,-10175.66334,-5251.089981,0,0
-10388.8552,-10088.31937,-9863.890355,-9863.890355,-10446.34584,-5653.865437,-9998.128437,-5170.922478,0,0
-10173.74768,-9883.997343,-9678.389727,-9678.389727,-10263.40885,-5550.600872,-9806.264907,-5094.658672,0,0
-9954.461596,-9667.304755,-9474.034758,-9474.034758,-10068.06505,-5448.652789,-9605.67348,-5020.273524,0,0
-9729.511397,-9437.867938,-9255.506083,-9255.506083,-9867.483717,-5349.835204,-9389.43096,-4947.812312,0,0
-9499.97746,-9198.899163,-9024.058148,-9024.058148,-9653.310214,-5252.031665,-9163.747305,-4873.17971,0,0
-9266.921515,-8952.097498,-8783.448333,-8783.448333,-9431.544384,-5158.518972,-8924.66317,-4797.397045,0,0
-9030.831881,-8702.662177,-8536.611477,-8536.611477,-9196.89029,-5065.784719,-8680.651417,-4718.964189,0,0
-8795.791639,-8452.939799,-8289.706893,-8289.706893,-8957.47507,-4975.860749,-8433.886024,-4638.807988,0,0
-8560.484465,-8207.515338,-8045.263845,-8045.263845,-8709.736192,-4885.041383,-8188.98182,-4555.606598,0,0
-8328.669264,-7969.130416,-7807.450592,-7807.450592,-8462.127369,-4795.628461,-7948.496103,-4470.790125,0,0
-8101.972774,-7742.025103,-7578.865108,-7578.865108,-8216.86261,-4705.35144,-7716.292857,-4384.995362,0,0
-7882.900195,-7525.45804,-7362.683168,-7362.683168,-7978.392947,-4614.892474,-7491.468492,-4298.616854,0,0
-7672.361213,-7320.076245,-7157.416665,-7157.416665,-7746.365495,-4524.306859,-7274.677995,-4211.953893,0,0
-7471.033252,-7128.221952,-6962.496282,-6962.496282,-7521.932044,-4433.981085,-7065.458562,-4125.227599,0,0
-7273.004133,-6943.844694,-6780.231275,-6780.231275,-7304.086393,-4344.115494,-6864.386519,-4038.63028,0,0
-7081.070995,-6769.039291,-6604.918467,-6604.918467,-7093.043461,-4255.469303,-6670.891095,-3952.154996,0,0
-6889.66829,-6599.260047,-6438.675297,-6438.675297,-6888.430628,-4165.854184,-6486.798892,-3866.264743,0,0
-6703.056687,-6435.535152,-6277.74292,-6277.74292,-6691.917093,-4077.105434,-6313.706129,-3781.758452,0,0
-6515.334937,-6274.301036,-6121.849801,-6121.849801,-6502.215594,-3986.961616,-6148.293236,-3698.754453,0,0
