Time (s),Chan.4 - Raw (mV),Chan.8 - Raw (mV)
8409,1232.3,2692
8409.5,1232.3,2692
8410,1232.3,2692
8410.5,1232.3,2692
8411,1373.4,2805.8
8411.5,1373.4,2805.8
8412,1440.5,2867.3
8412.5,1506.6,2867.3
8413,1506.6,2918.7
8413.5,1506.6,2918.7
8414,1506.6,3125
8414.5,1639.3,3125
8415,1639.3,3125
8415.5,1639.3,3125
8416,1639.3,3125
8416.5,1768.8,-1990.9
8417,1768.8,-1990.9
8417.5,1821.4,-2255.6
8418,1821.4,-2255.6
8418.5,1890.6,-2445.7
8419,1890.6,-2445.7
8419.5,1890.6,-2445.7
8420,1890.6,-2706.9
8420.5,1890.6,-2706.9
8421,1890.6,-2816.8
8421.5,1890.6,-2816.8
8422,1890.6,-2995
8422.5,2132.6,-2995
8423,2132.6,-3303.9
8423.5,2192.2,-3303.9
8424,2192.2,-3303.9
8424.5,2249.1,-3298.1
8425,2249.1,-3298.1
8425.5,2308.1,-3212
8426,2308.1,-3212
8426.5,2308.1,-3159.6
8427,2421.5,-3159.6
8427.5,2421.5,-3124.1
8428,2474.6,-3124.1
8428.5,2474.6,-3124.1
8429,2495.2,-3124.1
8429.5,2495.2,-2993.3
8430,2495.2,-2993.3
8430.5,2495.2,-2939
8431,2495.2,-2939
8431.5,-18038.5,-2862.4
8432,-18038.5,-2862.4
8432.5,-18038.5,-2821.1
8433,-18038.5,-2821.1
8433.5,-18038.5,-2754.4
8434,-16555.1,-2754.4
8434.5,-16555.1,-2754.4
8435,-16555.1,-2754.4
8435.5,-16555.1,-2754.4
8436,-16555.1,-2754.4
8436.5,-16555.1,-2754.4
8437,-13629,-2754.4
8437.5,-13629,-2470.1
8438,-13629,-2470.1
8438.5,-13629,-2394
8439,-12114.9,-2312
8439.5,-12114.9,-2312
8440,-11579.4,-2224.9
8440.5,-11579.4,-2224.9
8441,-11261.7,-2141.1
8441.5,-11261.7,-2141.1
8442,-11261.7,-2053.9
8442.5,-11261.7,-2053.9
8443,-10634.3,-2053.9
8443.5,-10339.7,-2053.9
8444,-10339.7,-1886
8444.5,-9840.2,-1886
8445,-9840.2,-1886
8445.5,-9345.1,-1886
8446,-9345.1,-1707.3
8446.5,-9345.1,-1707.3
8447,-9345.1,-1707.3
8447.5,-9345.1,-1707.3
8448,-9345.1,-1541.2
8448.5,-9345.1,-1541.2
8449,-9345.1,-1444.5
8449.5,-7578.2,-1444.5
8450,-7578.2,-1359.2
8450.5,-7185.8,-1359.2
8451,-7185.8,-1259.9
8451.5,-6769.7,-1259.9
8452,-6769.7,-1179.4
8452.5,-6473.6,-1179.4
8453,-6473.6,-1088.9
8453.5,-6473.6,-1088.9
8454,-6473.6,-1088.9
8454.5,-5827.7,-914.8
8455,-5827.7,-914.8
8455.5,-5527.1,-828.2
8456,-5527.1,-828.2
8456.5,-5527.1,-743
8457,-5527.1,-743
8457.5,-4976.9,-658.1
8458,-4704.1,-658.1
8458.5,-4704.1,-571.9
8459,-4467.8,-571.9
8459.5,-4467.8,-490.6
8460,-4227.3,-490.6
8460.5,-4227.3,-231.4
8461,-4006.8,-231.4
8461.5,-4006.8,-331.4
8462,-3788.2,-331.4
8462.5,-3788.2,-250.1
8463,-3586.9,-250.1
8463.5,-3586.9,-169.9
8464,-3586.9,-169.9
8464.5,-3586.9,-169.9
8465,-3586.9,-169.9
8465.5,-3586.9,-169.9
8466,-3023.4,-169.9
8466.5,-3023.4,-169.9
8467,-2828.6,-169.9
8467.5,-2828.6,-169.9
8468,-2653.3,-169.9
8468.5,-2653.3,221.6
8469,-2496.3,300.8
8469.5,-2496.3,300.8
8470,-2330.5,354.7
8470.5,-2330.5,354.7
8471,-2180.7,354.7
8471.5,-2026.8,354.7
8472,-2026.8,529.4
8472.5,-1885.6,529.4
8473,-1885.6,607.6
8473.5,-1749.9,607.6
8474,-1749.9,678.5
8474.5,-1606.5,678.5
8475,-1606.5,747.4
8475.5,-1478.9,747.4
8476,-1478.9,821.4
8476.5,-1345.7,821.4
8477,-1345.7,893
8477.5,-1227.1,893
8478,-1227.1,971
8478.5,-1227.1,971
8479,-1227.1,1039.4
8479.5,-1227.1,1039.4
8480,-1227.1,1104.3
8480.5,-869.7,1104.3
8481,-869.7,1179.3
8481.5,-750.4,1179.3
8482,-750.4,1254
8482.5,-654,1254
8483,-654,1254
8483.5,-546.5,1385.2
8484,-546.5,1385.2
8484.5,-443.9,1385.2
8485,-443.9,1385.2
8485.5,-371.7,1518.8
8486,-371.7,1518.8
8486.5,-371.7,1576.5
8487,-371.7,1576.5
8487.5,-371.7,1648.5
8488,-49.8,1648.5
8488.5,-49.8,1713.6
8489,39.1,1713.6
8489.5,39.1,1803.9
8490,121.9,1803.9
8490.5,121.9,1843.2
8491,214.3,1843.2
8491.5,214.3,1909.2
8492,303,1909.2
8492.5,303,1909.2
8493,388.4,1909.2
8493.5,388.4,2032.6
8494,460.7,2032.6
8494.5,460.7,2032.6
8495,460.7,2032.6
8495.5,460.7,2157.5
8496,633.4,2157.5
8496.5,633.4,2223.5
8497,710.8,2223.5
8497.5,710.8,2287.2
8498,791,2343.3
8498.5,791,2343.3
8499,863.4,2343.3
8499.5,863.4,2343.3
8500,863.4,2450.5
8500.5,1018.5,2450.5
8501,1018.5,2522.1
8501.5,1103.6,2522.1
8502,1103.6,2583.5
8502.5,1161.3,2583.5
8503,1161.3,2640.7
8503.5,1231.3,2640.7
8504,1231.3,2640.7
8504.5,1292.6,2640.7
8505,1292.6,2758.6
8505.5,1372.2,2758.6
8506,1372.2,2811.6
8506.5,1439.9,2811.6
8507,1439.9,2869
8507.5,1503.3,2869
8508,1503.3,2919.7
8508.5,1573.6,2919.7
8509,1573.6,2919.7
8509.5,1636,2919.7
8510,1636,2919.7
8510.5,1703.5,2919.7
8511,1703.5,2919.7
8511.5,1768.6,-1950.9
8512,1768.6,-1950.9
8512.5,1832.5,-2203.9
8513,1832.5,-2203.9
8513.5,1889.5,-2399.9
8514,1952.7,-2399.9
8514.5,1952.7,-2653.4
8515,2001.1,-2653.4
8515.5,2001.1,-2754.7
8516,2001.1,-2754.7
8516.5,2001.1,-2951
8517,2132.6,-2951
8517.5,2132.6,-3269.4
8518,2132.6,-3269.4
8518.5,2132.6,-3369.2
8519,2248.4,-3369.2
8519.5,2248.4,-3227.3
8520,2303.9,-3227.3
8520.5,2303.9,-3155.7
8521,2360.8,-3155.7
8521.5,2360.8,-3155.7
8522,2416.4,-3155.7
8522.5,2416.4,-3088.3
8523,2475.9,-3088.3
8523.5,2475.9,-3088.3
8524,2632.6,-3088.3
8524.5,2632.6,-2984
8525,2632.6,-2984
8525.5,2632.6,-2930.6
8526,2632.6,-2930.6
8526.5,-18008.7,-2874.8
8527,-18008.7,-2874.8
8527.5,-17405,-2816.1
8528,-17405,-2816.1
8528.5,-16541.9,-2746.5
8529,-16541.9,-2746.5
8529.5,-15564,-2746.5
8530,-15564,-2746.5
8530.5,-14559.5,-2746.5
8531,-14559.5,-2520.9
8531.5,-13622.1,-2520.9
8532,-13622.1,-2446.4
8532.5,-12786.1,-2446.4
8533,-12786.1,-2446.4
8533.5,-12786.1,-2446.4
8534,-12786.1,-2287
8534.5,-11578.9,-2287
8535,-11578.9,-2204.2
8535.5,-11248.5,-2204.2
8536,-11248.5,-2096
8536.5,-11248.5,-2096
8537,-11248.5,-2027.3
8537.5,-11248.5,-2027.3
8538,-11248.5,-2027.3
8538.5,-11248.5,-2027.3
8539,-11248.5,-1855.7
8539.5,-9837.8,-1855.7
8540,-9837.8,-1766.4
8540.5,-9344.7,-1766.4
8541,-9344.7,-1680.3
8541.5,-8858.4,-1680.3
8542,-8858.4,-1592.7
8542.5,-8420.4,-1592.7
8543,-8420.4,-1592.7
8543.5,-7980.3,-1592.7
8544,-7980.3,-1416.3
8544.5,-7581.1,-1416.3
8545,-7581.1,-1331.5
8545.5,-7182.4,-1275.2
8546,-6777.7,-1275.2
8546.5,-6777.7,-1155.5
8547,-6473.4,-1155.5
8547.5,-6473.4,-1065.2
8548,-6148.5,-1065.2
8548.5,-6148.5,-974.6
8549,-5826.4,-974.6
8549.5,-5826.4,-974.6
8550,-5536.3,-974.6
8550.5,-5536.3,-974.6
8551,-5252.4,-974.6
8551.5,-5252.4,-720.5
8552,-4975.9,-720.5
8552.5,-4975.9,-638.3
8553,-4720.6,-638.3
8553.5,-4720.6,-552.2
8554,-4467.1,-552.2
8554.5,-4467.1,-472.8
8555,-4467.1,-472.8
8555.5,-4467.1,-197
8556,-4005.2,-197
8556.5,-4005.2,-308.8
8557,-3787.3,-308.8
8557.5,-3787.3,-226.9
8558,-3587.1,-226.9
8558.5,-3587.1,-226.9
8559,-3378.7,-226.9
8559.5,-3378.7,-68.5
8560,-3193.3,-68.5
8560.5,-2992.6,5.5
8561,-2992.6,5.5
8561.5,-2832.5,5.5
8562,-2832.5,169.3
8562.5,-2832.5,169.3
8563,-2832.5,241.7
8563.5,-2832.5,241.7
8564,-2832.5,241.7
8564.5,-2334.8,241.7
8565,-2334.8,425.7
8565.5,-2334.8,425.7
8566,-2334.8,470.3
8566.5,-2026.1,470.3
8567,-2026.1,544.5
8567.5,-1884.4,544.5
8568,-1884.4,544.5
8568.5,-1745.8,544.5
8569,-1745.8,697.9
8569.5,-1608.4,697.9
8570,-1608.4,757.6
8570.5,-1353.9,757.6
8571,-1353.9,837
8571.5,-1345.3,837
8572,-1345.3,908.6
8572.5,-1227.5,908.6
8573,-1227.5,908.6
8573.5,-1104,908.6
8574,-1104,1047.4
8574.5,-1104,1047.4
8575,-872,1047.4
8575.5,-872,1047.4
8576,-872,1187.3
8576.5,-872,1259.3
8577,-652.1,1259.3
8577.5,-652.1,1321.9
8578,-542.2,1321.9
8578.5,-542.2,1321.9
8579,-443.9,1321.9
8579.5,-443.9,1458.5
8580,-443.9,1458.5
8580.5,-443.9,1523.1
8581,-246.1,1523.1
8581.5,-246.1,1580.2
8582,-149.1,1580.2
8582.5,-149.1,1654.2
8583,-149.1,1654.2
8583.5,-149.1,1717.3
8584,32,1717.3
8584.5,32,1769
8585,134.5,1769
8585.5,134.5,1847.5
8586,213.9,1847.5
8586.5,213.9,1909.2
8587,301.8,1909.2
8587.5,301.8,1974.9
8588,386.6,1974.9
8588.5,386.6,2036.8
8589,470,2036.8
8589.5,544.8,2100.9
8590,544.8,2159.1
8590.5,544.8,2159.1
8591,544.8,2221.5
8591.5,707.2,2221.5
8592,707.2,2276.9
8592.5,787.7,2276.9
8593,787.7,2345
8593.5,865.4,2345
8594,865.4,2345
8594.5,975.3,2345
8595,975.3,2443.9
8595.5,1013.6,2443.9
8596,1013.6,2523.6
8596.5,1103.4,2523.6
8597,1103.4,2578.7
8597.5,1159.7,2578.7
8598,1159.7,2641.2
8598.5,1230.7,2641.2
8599,1230.7,2696.2
8599.5,1230.7,2696.2
8600,1230.7,2696.2
8600.5,1372.6,2696.2
8601,1372.6,2812.3
8601.5,1438.7,2812.3
8602,1438.7,2868.5
8602.5,1506.3,2868.5
8603,1506.3,2868.5
8603.5,1572,2868.5
8604,1634.7,3121.1
8604.5,1634.7,3121.1
8605,1702.2,3121.1
8605.5,1702.2,3121.1
8606,1760.2,3121.1
8606.5,1760.2,-1930.4
8607,1830.1,-1930.4
8607.5,1830.1,-2178.7
8608,1830.1,-2178.7
8608.5,1830.1,-2385.1
8609,1945.4,-2385.1
8609.5,1945.4,-2620
8610,1997.6,-2620
8610.5,1997.6,-2730.8
8611,1997.6,-2730.8
8611.5,1997.6,-2730.8
8612,2138.8,-2730.8
8612.5,2138.8,-2730.8
8613,2188.7,-2730.8
8613.5,2188.7,-3337.1
8614,2249.1,-3337.1
8614.5,2249.1,-3202.5
8615,2307.3,-3202.5
8615.5,2307.3,-3119.6
8616,2361.5,-3119.6
8616.5,2361.5,-3083
8617,2421.4,-3083
8617.5,2421.4,-3034.4
8618,2421.4,-3034.4
8618.5,2421.4,-2991.2
8619,2321.9,-2991.2
8619.5,2321.9,-2942
8620,2321.9,-2942
8620.5,2321.9,-2893.8
8621,2321.9,-2893.8
8621.5,2321.9,-2833
8622,2321.9,-2833
8622.5,2321.9,-2773.3
8623,2321.9,-2773.3
8623.5,-16541.5,-2773.3
8624,-16541.5,-2773.3
8624.5,-15542.6,-2773.3
8625,-15542.6,-2567.1
8625.5,-14546.7,-2567.1
8626,-14546.7,-2487.4
8626.5,-13607.6,-2487.4
8627,-13607.6,-2406
8627.5,-12801.8,-2406
8628,-12801.8,-2330.1
8628.5,-12111.1,-2330.1
8629,-12111.1,-2247.2
8629.5,-11566.1,-2247.2
8630,-11566.1,-2163.7
8630.5,-11566.1,-2163.7
8631,-11566.1,-2062.9
8631.5,-10843.9,-2062.9
8632,-10843.9,-1999
8632.5,-10632.1,-1999
8633,-10632.1,-1917.1
8633.5,-10337.9,-1917.1
8634,-10337.9,-1823.1
8634.5,-10337.9,-1823.1
8635,-9344.4,-1823.1
8635.5,-9344.4,-1823.1
8636,-8886.3,-1651.6
8636.5,-8886.3,-1651.6
8637,-8409.6,-1566.5
8637.5,-8409.6,-1566.5
8638,-7984.2,-1566.5
8638.5,-7984.2,-1393.3
8639,-7579.2,-1393.3
8639.5,-7579.2,-1308.8
8640,-7180.2,-1308.8
8640.5,-7180.2,-1235.2
8641,-6756.5,-1235.2
8641.5,-6756.5,-1134.7
8642,-6469.5,-1134.7
8642.5,-6469.5,-1050.7
8643,-6148.8,-1050.7
8643.5,-6148.8,-963.9
8644,-5832.7,-963.9
8644.5,-5832.7,-881.4
8645,-5535.7,-881.4
8645.5,-5535.7,-794.5
8646,-5254.7,-794.5
8646.5,-5254.7,-794.5
8647,-4978.8,-794.5
8647.5,-4978.8,-630.5
8648,-4978.8,-630.5
8648.5,-4978.8,-630.5
8649,-4978.8,-630.5
8649.5,-4232.2,-467.3
8650,-4232.2,-467.3
8650.5,-4009.4,-197.1
8651,-4009.4,-197.1
8651.5,-4009.4,-304.5
8652,-4009.4,-304.5
8652.5,-3587.1,-304.5
8653,-3587.1,-304.5
8653.5,-3382.4,-304.5
8654,-3382.4,-63
8654.5,-3382.4,-63
8655,-3382.4,13.6
8655.5,-3023.3,13.6
8656,-3023.3,100
8656.5,-3023.3,100
8657,-3023.3,100
8657.5,-2658.8,100
8658,-2658.8,248.4
8658.5,-2495.3,248.4
8659,-2495.3,248.4
8659.5,-2332.7,248.4
8660,-2332.7,248.4
8660.5,-2332.7,248.4
8661,-2332.7,474.7
8661.5,-2332.7,474.7
8662,-2332.7,549.9
8662.5,-1882.9,549.9
8663,-1882.9,615.6
8663.5,-1882.9,615.6
8664,-1882.9,683.8
8664.5,-1605.6,683.8
8665,-1385,683.8
8665.5,-1385,683.8
8666,-1385,839.9
8666.5,-1385,839.9
8667,-1221.4,907.7
8667.5,-1221.4,907.7
8668,-1104.3,981.2
8668.5,-1104.3,1050.6
8669,-985,1050.6
8669.5,-985,1050.6
8670,-869.4,1050.6
8670.5,-869.4,1187.3
8671,-749.8,1187.3
8671.5,-749.8,1187.3
8672,-651.1,1187.3
8672.5,-651.1,1324.8
8673,-546.3,1324.8
8673.5,-546.3,1324.8
8674,-443.5,1324.8
8674.5,-443.5,1324.8
8675,-343.5,1324.8
8675.5,-343.5,1525.9
8676,-248.5,1525.9
8676.5,-248.5,1593.1
8677,-151.1,1593.1
8677.5,-151.1,1593.1
8678,-60.1,1593.1
8678.5,-60.1,1722.2
8679,42.9,1722.2
8679.5,121.8,1823.5
8680,121.8,1823.5
8680.5,216,1851
8681,216,1851
8681.5,302.1,1912.3
8682,302.1,1912.3
8682.5,386.5,1975.7
8683,386.5,1975.7
8683.5,462.6,2041.1
8684,462.6,2103.1
8684.5,545.2,2103.1
8685,545.2,2163.8
8685.5,632.3,2163.8
8686,632.3,2235.7
8686.5,709.5,2235.7
8687,709.5,2286.6
8687.5,789.8,2286.6
8688,789.8,2346.1
8688.5,865.9,2346.1
8689,865.9,2346.1
8689.5,928.7,2346.1
8690,928.7,2447.4
8690.5,928.7,2447.4
8691,928.7,2523.6
8691.5,1088.8,2523.6
8692,1161.1,2582.1
8692.5,1161.1,2582.1
8693,1233.2,2642.7
8693.5,1233.2,2642.7
8694,1320.6,2700.3
8694.5,1320.6,2700.3
8695,1370.8,2700.3
8695.5,1370.8,2700.3
8696,1438,2700.3
8696.5,1438,2870.3
8697,1438,2870.3
8697.5,1438,2870.3
8698,1438,2870.3
8698.5,1438,3071.6
8699,1636.8,3071.6
8699.5,1636.8,3071.6
8700,1699.9,3071.6
8700.5,1699.9,3071.6
8701,1762,-1923.3
8701.5,1762,-1923.3
8702,1825,-1923.3
8702.5,1825,-2164.9
8703,1825,-2164.9
8703.5,1825,-2376.1
8704,1945.1,-2376.1
8704.5,1945.1,-2376.1
8705,2002.2,-2376.1
8705.5,2002.2,-2719.1
8706,2074.8,-2719.1
8706.5,2074.8,-2917.4
8707,2137.6,-2917.4
8707.5,2137.6,-3249
8708,2137.6,-3249
8708.5,2246.7,-3308.3
8709,2246.7,-3308.3
8709.5,2304.4,-3166.8
8710,2304.4,-3166.8
8710.5,2361.4,-3093.3
8711,2361.4,-3093.3
8711.5,2421,-3034
8712,2421,-3034
8712.5,2473.8,-2979.4
8713,2473.8,-2979.4
8713.5,2435.2,-2979.4
8714,2435.2,-2874.6
8714.5,2435.2,-2874.6
8715,2435.2,-2826.8
8715.5,2435.2,-2826.8
8716,-17963.2,-2723.2
8716.5,-17963.2,-2723.2
8717,-17372.1,-2697.3
8717.5,-17372.1,-2697.3
8718,-16515.2,-2637.8
8718.5,-16515.2,-2637.8
8719,-16515.2,-2573.4
8719.5,-16515.2,-2573.4
8720,-16515.2,-2500.6
8720.5,-14559,-2500.6
8721,-14559,-2425.9
8721.5,-13614.1,-2425.9
8722,-13614.1,-2425.9
8722.5,-12789.5,-2425.9
8723,-12113,-2425.9
8723.5,-12113,-2425.9
8724,-11577,-2200.9
8724.5,-11577,-2200.9
8725,-11259.3,-2124.2
8725.5,-11259.3,-2124.2
8726,-10836.2,-2124.2
8726.5,-10836.2,-2124.2
8727,-10625.5,-1962.4
8727.5,-10625.5,-1879.4
8728,-10333.7,-1879.4
8728.5,-10333.7,-1795.5
8729,-9834.7,-1795.5
8729.5,-9834.7,-1710
8730,-9345.8,-1710
8730.5,-9345.8,-1710
8731,-8880.9,-1710
8731.5,-8880.9,-1544.4
8732,-8417.4,-1544.4
8732.5,-8417.4,-1466.9
8733,-7981.4,-1466.9
8733.5,-7981.4,-1376.1
8734,-7981.4,-1376.1
8734.5,-7981.4,-1376.1
8735,-7189,-1376.1
8735.5,-7189,-1224.8
8736,-6766,-1224.8
8736.5,-6766,-1122.7
8737,-6474.2,-1122.7
8737.5,-6146.5,-1122.7
8738,-6146.5,-1122.7
8738.5,-5829.2,-948.2
8739,-5829.2,-948.2
8739.5,-5532.3,-948.2
8740,-5532.3,-948.2
8740.5,-5241.8,-782
8741,-5241.8,-782
8741.5,-4976.6,-693.8
8742,-4976.6,-613.4
8742.5,-4708.8,-613.4
8743,-4708.8,-522.9
8743.5,-4470.8,-522.9
8744,-4470.8,-448.4
8744.5,-4229.3,-448.4
8745,-4229.3,-448.4
8745.5,-4229.3,-448.4
8746,-4229.3,-286.6
8746.5,-3787.9,-286.6
8747,-3787.9,-203.2
8747.5,-3587,-203.2
8748,-3587,-126.1
8748.5,-3381.7,-126.1
8749,-3381.7,-44.8
8749.5,-3191,-44.8
8750,-3191,33.6
8750.5,-3191,33.6
8751,-2829.8,108
8751.5,-2829.8,108
8752,-2657.7,185
8752.5,-2657.7,185
8753,-2657.7,185
8753.5,-2657.7,185
8754,-2335.4,335.5
8754.5,-2335.4,335.5
8755,-2335.4,386.3
8755.5,-2335.4,485.3
8756,-2025.7,485.3
8756.5,-2025.7,558.7
8757,-1884.8,558.7
8757.5,-1884.8,558.7
8758,-1733.8,558.7
8758.5,-1733.8,706.5
8759,-1606.5,706.5
8759.5,-1606.5,706.5
8760,-1606.5,706.5
8760.5,-1606.5,848.1
8761,-1344.7,848.1
8761.5,-1344.7,918.3
8762,-1220.1,918.3
8762.5,-1220.1,918.3
8763,-1220.1,918.3
8763.5,-1220.1,1055.5
8764,-986,1055.5
8764.5,-986,1128.9
8765,-986,1128.9
8765.5,-986,1128.9
8766,-986,1128.9
8766.5,-652.1,1267.6
8767,-652.1,1267.6
8767.5,-652.1,1329.7
8768,-652.1,1329.7
8768.5,-445.8,1400.1
8769,-445.8,1400.1
8769.5,-331.2,1400.1
8770,-331.2,1529.9
8770.5,-247.7,1529.9
8771,-247.7,1596
8771.5,-247.7,1596
8772,-247.7,1660.2
8772.5,-53.7,1660.2
8773,-53.7,1725
8773.5,40.9,1725
8774,40.9,1788.6
8774.5,127.2,1788.6
8775,127.2,1788.6
8775.5,216.4,1788.6
8776,216.4,1788.6
8776.5,299.1,1788.6
8777,299.1,1983.4
8777.5,387.9,1983.4
8778,387.9,1983.4
8778.5,472.3,1983.4
8779,472.3,2106.6
8779.5,472.3,2106.6
8780,634.8,2165
8780.5,634.8,2165
8781,634.8,2231.4
8781.5,634.8,2231.4
8782,792.3,2284.3
8782.5,792.3,2284.3
8783,864,2284.3
8783.5,864,2284.3
8784,955.6,2402.3
8784.5,955.6,2402.3
8785,955.6,2454.5
8785.5,955.6,2454.5
8786,1097.2,2525.9
8786.5,1097.2,2525.9
8787,1097.2,2589.6
8787.5,1097.2,2589.6
8788,1233.1,2589.6
8788.5,1233.1,2700.7
8789,1233.1,2700.7
8789.5,1233.1,2759
8790,1369.7,2759
8790.5,1369.7,2813.4
8791,1439.1,2813.4
8791.5,1439.1,2873
8792,1439.1,2873
8792.5,1439.1,2924.8
8793,1572.1,2924.8
8793.5,1572.1,3034.7
8794,1572.1,3034.7
8794.5,1699.7,3034.7
8795,1699.7,3034.7
8795.5,1699.7,3034.7
8796,1699.7,-1913.6
8796.5,1826.9,-1913.6
8797,1826.9,-1913.6
8797.5,1826.9,-1913.6
8798,1826.9,-2345.9
8798.5,1948.4,-2345.9
8799,1948.4,-2345.9
8799.5,2018.4,-2345.9
8800,2018.4,-2345.9
8800.5,2072,-2345.9
8801,2072,-2345.9
8801.5,2139.9,-2881.6
8802,2139.9,-2881.6
8802.5,2191.1,-3227.2
8803,2191.1,-3227.2
8803.5,2247.2,-3262.9
8804,2247.2,-3140.3
8804.5,2306.2,-3140.3
8805,2306.2,-3061.4
8805.5,2361,-3061.4
8806,2361,-3004.1
8806.5,2361,-3004.1
8807,2361,-2949.7
8807.5,2470.8,-2949.7
8808,2470.8,-2901.4
8808.5,2601.2,-2901.4
8809,2601.2,-2847.3
8809.5,2601.2,-2847.3
8810,2601.2,-2794.7
8810.5,2601.2,-2794.7
8811,-17955.6,-2794.7
8811.5,-17955.6,-2794.7
8812,-17365.4,-2667.2
8812.5,-17365.4,-2667.2
8813,-16526.5,-2606.5
8813.5,-16526.5,-2606.5
8814,-15530.3,-2606.5
8814.5,-15530.3,-2606.5
8815,-14548.3,-2468.8
8815.5,-14548.3,-2468.8
8816,-13632.4,-2468.8
8816.5,-13632.4,-2468.8
8817,-12808.3,-2325.9
8817.5,-12808.3,-2325.9
8818,-12808.3,-2255.7
8818.5,-12808.3,-2255.7
8819,-11567.4,-2175.3
8819.5,-11567.4,-2094
8820,-11250.7,-2094
8820.5,-11250.7,-2022.7
8821,-10825.8,-2022.7
8821.5,-10825.8,-1942.4
8822,-10825.8,-1942.4
8822.5,-10825.8,-1942.4
8823,-10330.7,-1942.4
8823.5,-10330.7,-1942.4
8824,-9832.7,-1942.4
8824.5,-9832.7,-1692
8825,-9344.3,-1692
8825.5,-9344.3,-1614.2
8826,-8862.3,-1614.2
8826.5,-8409.5,-1523
8827,-8409.5,-1523
8827.5,-7981.8,-1451.9
8828,-7981.8,-1451.9
8828.5,-7580.7,-1360.1
8829,-7580.7,-1360.1
8829.5,-7187.1,-1279.5
8830,-7187.1,-1279.5
8830.5,-6757.5,-1185.4
8831,-6757.5,-1185.4
8831.5,-6471.6,-1105.9
8832,-6471.6,-1105.9
8832.5,-6148.8,-1018.8
8833,-6148.8,-1018.8
8833.5,-5831.9,-938.8
8834,-5831.9,-938.8
8834.5,-5831.9,-855.1
8835,-5831.9,-772.3
8835.5,-5257.4,-772.3
8836,-5257.4,-772.3
8836.5,-4977.3,-772.3
8837,-4977.3,-605.2
8837.5,-4704.7,-605.2
8838,-4704.7,-521.9
8838.5,-4471.3,-521.9
8839,-4471.3,-441.4
8839.5,-4230.3,-441.4
8840,-4230.3,-403.7
8840.5,-4004.4,-403.7
8841,-4004.4,-282.4
8841.5,-4004.4,-282.4
8842,-3590,-197.2
8842.5,-3590,-197.2
8843,-3380.6,-126.4
8843.5,-3380.6,-126.4
8844,-3192.1,-44.9
8844.5,-3192.1,-44.9
8845,-3031.6,37.1
8845.5,-3031.6,37.1
8846,-3031.6,115
8846.5,-3031.6,115
8847,-2659.6,181.1
8847.5,-2659.6,181.1
8848,-2491.8,181.1
8848.5,-2491.8,181.1
8849,-2330.6,330
8849.5,-2330.6,330
8850,-2182.4,330
8850.5,-2182.4,330
8851,-2026.9,330
8851.5,-2026.9,330
8852,-1884.1,330
8852.5,-1884.1,629.4
8853,-1884.1,629.4
8853.5,-1884.1,692.8
8854,-1609.5,692.8
8854.5,-1609.5,775.2
8855,-1406.6,775.2
8855.5,-1406.6,775.2
8856,-1353.3,775.2
8856.5,-1353.3,913.9
8857,-1353.3,913.9
8857.5,-1105,913.9
8858,-1105,913.9
8858.5,-986.3,1048.3
8859,-986.3,1048.3
8859.5,-867,1048.3
8860,-867,1048.3
8860.5,-763.3,1048.3
8861,-763.3,1048.3
8861.5,-654.1,1262.8
8862,-654.1,1262.8
8862.5,-542.9,1328.2
8863,-542.9,1328.2
8863.5,-446.8,1393.2
8864,-446.8,1393.2
8864.5,-346,1393.2
8865,-346,1393.2
8865.5,-246.1,1393.2
8866,-246.1,1576.3
8866.5,-147.5,1576.3
8867,-147.5,1659.2
8867.5,-147.5,1659.2
8868,-147.5,1659.2
8868.5,-147.5,1659.2
8869,-147.5,1811.7
8869.5,124.9,1811.7
8870,124.9,1853.3
8870.5,212.1,1853.3
8871,212.1,1914.8
8871.5,300.3,1914.8
8872,300.3,1914.8
8872.5,387.1,1914.8
8873,471.9,2041.2
8873.5,471.9,2041.2
8874,545.2,2104.2
8874.5,545.2,2104.2
8875,545.2,2162.5
8875.5,545.2,2162.5
8876,712.3,2229.7
8876.5,712.3,2229.7
8877,788,2290
8877.5,788,2290
8878,864,2346.7
8878.5,864,2346.7
8879,971.9,2413
8879.5,971.9,2413
8880,971.9,2413
8880.5,971.9,2526.4
8881,1107.4,2526.4
8881.5,1107.4,2589.1
8882,1159.6,2589.1
8882.5,1159.6,2589.1
8883,1228.2,2589.1
8883.5,1228.2,2699.2
8884,1333.9,2699.2
8884.5,1333.9,2756.8
8885,1333.9,2756.8
8885.5,1333.9,2814.5
8886,1438.4,2814.5
8886.5,1504,2814.5
8887,1504,2814.5
8887.5,1504,2924.9
8888,1504,2924.9
8888.5,1635.8,2924.9
8889,1635.8,2924.9
8889.5,1702.1,2924.9
8890,1702.1,2924.9
8890.5,1702.1,2924.9
8891,1702.1,2924.9
8891.5,1827.3,2924.9
8892,1827.3,-2151.4
8892.5,1893.6,-2151.4
8893,1893.6,-2360.5
8893.5,1947.8,-2360.5
8894,1947.8,-2585.5
8894.5,2006.9,-2585.5
8895,2006.9,-2585.5
8895.5,2069.1,-2697.3
8896,2069.1,-2697.3
8896.5,2069.1,-2888.5
8897,2069.1,-2888.5
8897.5,2191.6,-3235.6
8898,2191.6,-3291.6
8898.5,2247.8,-3291.6
8899,2247.8,-3158
8899.5,2306.3,-3158
8900,2306.3,-3087
