Time (s),Chan.4 - Raw (mV),Chan.8 - Raw (mV)
6614,109.8,-2242.8
6614.5,109.8,-2242.8
6615,200,-2145.7
6615.5,200,-2145.7
6616,285.6,-1986.3
6616.5,285.6,-1986.3
6617,372.1,-1856.6
6617.5,372.1,-1856.6
6618,450.4,-1730.8
6618.5,532.6,-1730.8
6619,532.6,-1604.1
6619.5,617.2,-1604.1
6620,617.2,-1486.8
6620.5,688.4,-1486.8
6621,688.4,-1370.5
6621.5,772.2,-1370.5
6622,772.2,-1259.2
6622.5,851.7,-1259.2
6623,851.7,-1154.4
6623.5,955.2,-1034.5
6624,955.2,-1034.5
6624.5,1002.1,-713.2
6625,1002.1,-713.2
6625.5,1071.9,-819
6626,1071.9,-819
6626.5,1146.5,-715
6627,1146.5,-715
6627.5,1219,-610.7
6628,1326.1,-610.7
6628.5,1326.1,-509.5
6629,1356.9,-509.5
6629.5,1356.9,-412.5
6630,1426.1,-412.5
6630.5,1426.1,-314.7
6631,1492.3,-314.7
6631.5,1492.3,-220.7
6632,1559.2,-220.7
6632.5,1559.2,-118.3
6633,1624.3,-118.3
6633.5,1624.3,-31.3
6634,1689.2,32.1
6634.5,1689.2,32.1
6635,1748.3,150.2
6635.5,1748.3,150.2
6636,1814,237
6636.5,1814,237
6637,1877.9,329.8
6637.5,1877.9,329.8
6638,1941.7,406.7
6638.5,2009.3,406.7
6639,2009.3,498.8
6639.5,2060.6,498.8
6640,2060.6,577.1
6640.5,2126.3,577.1
6641,2126.3,662.4
6641.5,2179.7,662.4
6642,2179.7,741.3
6642.5,2236.1,741.3
6643,2236.1,824.4
6643.5,2292,824.4
6644,2292,895.9
6644.5,2349.2,895.9
6645,2349.2,982.4
6645.5,2408,982.4
6646,2408,982.4
6646.5,2464.8,1135.6
6647,2464.8,1135.6
6647.5,2473.7,1208.8
6648,2473.7,1208.8
6648.5,2473.7,1272.2
6649,2473.7,1272.2
6649.5,2473.7,1360.5
6650,-16875.9,1360.5
6650.5,-16875.9,1436.7
6651,-16518.7,1436.7
6651.5,-16518.7,1503
6652,-15868.7,1503
6652.5,-15868.7,1574.7
6653,-15032.4,1574.7
6653.5,-15032.4,1677.5
6654,-14169.3,1677.5
6654.5,-14169.3,1713.6
6655,-13324.3,1713.6
6655.5,-13324.3,1786
6656,-12545.7,1856.9
6656.5,-12545.7,1856.9
6657,-11958.4,1921
6657.5,-11958.4,1921
6658,-11440.3,1994.9
6658.5,-11440.3,1994.9
6659,-11149.5,2058.6
6659.5,-11149.5,2058.6
6660,-10741.8,2118.6
6660.5,-10741.8,2118.6
6661,-10547.1,2186.3
6661.5,-10547.1,2186.3
6662,-10274.7,2257.1
6662.5,-9790,2257.1
6663,-9790,2313
6663.5,-9309.5,2313
6664,-9309.5,2378.3
6664.5,-8826.1,2378.3
6665,-8826.1,2445.2
6665.5,-8395.5,2445.2
6666,-8395.5,2504.8
6666.5,-7966.9,2570.1
6667,-7966.9,2570.1
6667.5,-7564.4,2628.9
6668,-7564.4,2628.9
6668.5,-7184.3,2683.9
6669,-7184.3,2683.9
6669.5,-6789.7,2749.4
6670,-6789.7,2749.4
6670.5,-6474.8,2811.4
6671,-6474.8,2811.4
6671.5,-6153.4,2870.7
6672,-5835.2,2870.7
6672.5,-5835.2,2999.8
6673,-5537.7,2999.8
6673.5,-5537.7,2999.8
6674,-5258.2,2999.8
6674.5,-5258.2,2999.8
6675,-4985.9,-3172.5
6675.5,-4985.9,-3172.5
6676,-4718.9,-3597.2
6676.5,-4718.9,-3597.2
6677,-4485.3,-3969.4
6677.5,-4485.3,-3969.4
6678,-4243.2,-4396.1
6678.5,-4243.2,-4396.1
6679,-4023.8,-4614.4
6679.5,-4023.8,-4614.4
6680,-3806.6,-5006.1
6680.5,-3806.6,-5006.1
6681,-3603.8,-5133
6681.5,-3396,-5133
6682,-3396,-5239.6
6682.5,-3209.5,-5239.6
6683,-3209.5,-5428.3
6683.5,-3040.6,-5428.3
6684,-3040.6,-5725.4
6684.5,-2851.3,-5725.4
6685,-2851.3,-5642.4
6685.5,-2676.8,-5642.4
6686,-2676.8,-5537.2
6686.5,-2507.2,-5537.2
6687,-2507.2,-5422.7
6687.5,-2355.8,-5422.7
6688,-2355.8,-5294.9
6688.5,-2200.1,-5164.7
6689,-2200.1,-5164.7
6689.5,-2042.7,-5024.8
6690,-2042.7,-5024.8
6690.5,-1901.2,-4884.5
6691,-1901.2,-4884.5
6691.5,-1765,-4735.5
6692,-1765,-4735.5
6692.5,-1625.1,-4581.1
6693,-1485,-4581.1
6693.5,-1485,-4423.7
6694,-1368,-4423.7
6694.5,-1368,-4291.1
6695,-1245.1,-4291.1
6695.5,-1245.1,-4122.7
6696,-1120,-4122.7
6696.5,-1120,-3974.9
6697,-1005,-3974.9
6697.5,-1005,-3817.6
6698,-889.1,-3817.6
6698.5,-889.1,-3668.4
6699,-775.8,-3668.4
6699.5,-775.8,-3521.2
6700,-668.7,-3369.7
6700.5,-668.7,-3369.7
6701,-563.3,-3218.5
6701.5,-563.3,-3218.5
6702,-458.3,-3073
6702.5,-458.3,-3073
6703,-339.7,-2928.8
6703.5,-259.9,-2928.8
6704,-259.9,-2789
6704.5,-165.2,-2789
6705,-165.2,-2650.2
6705.5,-73.4,-2650.2
6706,-73.4,-2507.6
6706.5,26.4,-2507.6
6707,26.4,-2375
6707.5,118.7,-2375
6708,118.7,-2245.8
6708.5,198,-2245.8
6709,198,-2130.2
6709.5,287,-2130.2
6710,287,-1984
6710.5,371.5,-1857
6711,371.5,-1857
6711.5,449.7,-1857
6712,449.7,-1857
6712.5,543.6,-1612.9
6713,543.6,-1612.9
6713.5,618.5,-1490.6
6714,702.1,-1490.6
6714.5,702.1,-1376.9
6715,774.2,-1376.9
6715.5,774.2,-1259.4
6716,850.1,-1259.4
6716.5,850.1,-1140
6717,921.1,-1140
6717.5,921.1,-1035.2
6718,1001.9,-1035.2
6718.5,1001.9,-752.6
6719,1072.5,-752.6
6719.5,1072.5,-819.2
6720,1147.8,-819.2
6720.5,1147.8,-714.9
6721,1217.9,-610.1
6721.5,1217.9,-610.1
6722,1276.9,-509.1
6722.5,1276.9,-509.1
6723,1357,-407.6
6723.5,1357,-407.6
6724,1426.1,-320.2
6724.5,1493.6,-320.2
6725,1493.6,-214.7
6725.5,1559.8,-214.7
6726,1559.8,-120.7
6726.5,1625.4,-120.7
6727,1625.4,-28.1
6727.5,1690.2,-28.1
6728,1690.2,60.9
6728.5,1754.5,60.9
6729,1754.5,151.7
6729.5,1812.8,151.7
6730,1812.8,151.7
6730.5,1878.5,151.7
6731,1878.5,325.8
6731.5,1935.7,325.8
6732,1935.7,414.3
6732.5,1984.4,499.4
6733,1984.4,499.4
6733.5,2062.3,575.8
6734,2062.3,575.8
6734.5,2117.8,660.4
6735,2179.1,660.4
6735.5,2179.1,738.5
6736,2235.5,738.5
6736.5,2235.5,818.1
6737,2293.9,818.1
6737.5,2293.9,904
6738,2348.7,904
6738.5,2348.7,981.7
6739,2409.6,981.7
6739.5,2409.6,1060.2
6740,2465.3,1060.2
6740.5,2465.3,1136.4
6741,2349.3,1136.4
6741.5,2349.3,1208.8
6742,2349.3,1286.2
6742.5,2349.3,1286.2
6743,2349.3,1359.8
6743.5,-16887.8,1359.8
6744,-16887.8,1420.5
6744.5,-16524.6,1420.5
6745,-16524.6,1504.4
6745.5,-15862.9,1504.4
6746,-15862.9,1573.6
6746.5,-15048.2,1573.6
6747,-15048.2,1633.4
6747.5,-14173.2,1633.4
6748,-14173.2,1714.5
6748.5,-13327.1,1714.5
6749,-13327.1,1784.8
6749.5,-12564.9,1784.8
6750,-12564.9,1854.8
6750.5,-11955.7,1854.8
6751,-11955.7,1921.9
6751.5,-11446.5,1921.9
6752,-11446.5,1990
6752.5,-11149.6,2058.5
6753,-11149.6,2058.5
6753.5,-10745.4,2124.3
6754,-10745.4,2124.3
6754.5,-10538.4,2189.8
6755,-10538.4,2189.8
6755.5,-10275.5,2254.2
6756,-10275.5,2254.2
6756.5,-9793.2,2314.1
6757,-9307.4,2314.1
6757.5,-9307.4,2366.1
6758,-8844.7,2366.1
6758.5,-8844.7,2444.6
6759,-8390,2444.6
6759.5,-8390,2510.4
6760,-7963.6,2510.4
6760.5,-7963.6,2570.3
6761,-7572.4,2570.3
6761.5,-7572.4,2627
6762,-7175.4,2627
6762.5,-7175.4,2686.7
6763,-6763.3,2686.7
6763.5,-6763.3,2751.1
6764,-6475.3,2808.6
6764.5,-6475.3,2808.6
6765,-6152.6,2873.5
6765.5,-6152.6,2873.5
6766,-5835.5,3004.2
6766.5,-5835.5,3004.2
6767,-5534.3,3004.2
6767.5,-5252.3,3004.2
6768,-5252.3,3004.2
6768.5,-4992.7,-3185.4
6769,-4992.7,-3185.4
6769.5,-4740.1,-3606.8
6770,-4740.1,-3606.8
6770.5,-4483.7,-3606.8
6771,-4483.7,-3977.8
6771.5,-4245,-3977.8
6772,-4245,-4397
6772.5,-4024.1,-4397
6773,-4024.1,-4625.5
6773.5,-3801.3,-4625.5
6774,-3801.3,-5016.7
6774.5,-3605.5,-5016.7
6775,-3605.5,-5144.1
6775.5,-3396,-5253.6
6776,-3396,-5253.6
6776.5,-3210.5,-5434.8
6777,-3210.5,-5434.8
6777.5,-3055.3,-5739.3
6778,-2848,-5739.3
6778.5,-2848,-5739.3
6779,-2674.1,-5739.3
6779.5,-2674.1,-5556
6780,-2513.7,-5556
6780.5,-2513.7,-5432
6781,-2348.4,-5432
6781.5,-2348.4,-5302.5
6782,-2199.6,-5302.5
6782.5,-2199.6,-5172.7
6783,-2044.2,-5172.7
6783.5,-2044.2,-5037.9
6784,-1900.5,-5037.9
6784.5,-1900.5,-4888.9
6785,-1766.2,-4888.9
6785.5,-1766.2,-4742.9
6786,-1625.9,-4591.3
6786.5,-1625.9,-4591.3
6787,-1350.9,-4438.8
6787.5,-1365.7,-4438.8
6788,-1365.7,-4292.3
6788.5,-1235.2,-4292.3
6789,-1235.2,-4129.4
6789.5,-1120.9,-4129.4
6790,-1120.9,-3977.7
6790.5,-1001.4,-3977.7
6791,-1001.4,-3828
6791.5,-883,-3828
6792,-883,-3677.5
6792.5,-783.3,-3677.5
6793,-783.3,-3510.1
6793.5,-669.8,-3510.1
6794,-669.8,-3372.2
6794.5,-560,-3372.2
6795,-560,-3372.2
6795.5,-462.4,-3372.2
6796,-462.4,-3074.1
6796.5,-323.9,-2928.5
6797,-323.9,-2928.5
6797.5,-261,-2792.6
6798,-166.4,-2792.6
6798.5,-166.4,-2650.7
6799,-74.6,-2650.7
6799.5,-74.6,-2512
6800,10.8,-2512
6800.5,10.8,-2379.7
6801,111.8,-2379.7
6801.5,111.8,-2246.4
6802,200.6,-2246.4
6802.5,200.6,-2132.1
6803,287.6,-2132.1
6803.5,287.6,-1989.5
6804,371.7,-1989.5
6804.5,371.7,-1860.6
6805,467.2,-1860.6
6805.5,467.2,-1734.5
6806,541.3,-1610.9
6806.5,541.3,-1610.9
6807,615.8,-1498.9
6807.5,694.9,-1498.9
6808,694.9,-1374.1
6808.5,771.9,-1374.1
6809,771.9,-1260.2
6809.5,850.7,-1260.2
6810,850.7,-1152.9
6810.5,970.8,-1152.9
6811,970.8,-1035.7
6811.5,1002.3,-1035.7
6812,1002.3,-712.2
6812.5,1080.3,-712.2
6813,1080.3,-819.7
6813.5,1146.3,-819.7
6814,1146.3,-716.7
6814.5,1217.2,-716.7
6815,1217.2,-611.8
6815.5,1269.5,-611.8
6816,1269.5,-510.1
6816.5,1357.4,-405.4
6817,1425.1,-405.4
6817.5,1425.1,-305.4
6818,1492.2,-305.4
6818.5,1492.2,-217.8
6819,1557,-217.8
6819.5,1557,-125.1
6820,1624.4,-125.1
6820.5,1624.4,-28.5
6821,1687.4,-28.5
6821.5,1687.4,26.2
6822,1738.6,26.2
6822.5,1738.6,148.9
6823,1822,148.9
6823.5,1822,237.2
6824,1876.1,237.2
6824.5,1876.1,329.1
6825,1935.7,329.1
6825.5,1935.7,416.4
6826,2005.9,416.4
6826.5,2005.9,500
6827,2058.9,500
6827.5,2058.9,583.3
6828,2116.7,583.3
6828.5,2116.7,662.5
6829,2176.9,741.4
6829.5,2235.5,741.4
6830,2235.5,822.2
6830.5,2290.9,822.2
6831,2290.9,905.6
6831.5,2352.1,905.6
6832,2352.1,983.4
6832.5,2408,983.4
6833,2408,1052.7
6833.5,2464.2,1052.7
6834,2464.2,1135.9
6834.5,2277.7,1135.9
6835,2277.7,1208
6835.5,2277.7,1208
6836,2277.7,1268
6836.5,2277.7,1268
6837,-16873.5,1356.6
6837.5,-16873.5,1356.6
6838,-16504,1440.1
6838.5,-16504,1440.1
6839,-15856.2,1502.9
6839.5,-15856.2,1573.3
6840,-15032.7,1573.3
6840.5,-15032.7,1617.1
6841,-14171.3,1617.1
6841.5,-14171.3,1717.2
6842,-13307.7,1717.2
6842.5,-13307.7,1784
6843,-12548,1784
6843.5,-12548,1853.1
6844,-11954.4,1853.1
6844.5,-11954.4,1924.5
6845,-11446.1,1924.5
6845.5,-11446.1,1987.4
6846,-11138.6,1987.4
6846.5,-11138.6,1987.4
6847,-10743.6,1987.4
6847.5,-10743.6,2115.3
6848,-10743.6,2115.3
6848.5,-10743.6,2193.6
6849,-10273,2193.6
6849.5,-10273,2253.6
6850,-9789.6,2313
6850.5,-9789.6,2313
6851,-9308.8,2375
6851.5,-8826.1,2375
6852,-8826.1,2442.3
6852.5,-8391.6,2442.3
6853,-8391.6,2509
6853.5,-7963.2,2509
6854,-7963.2,2571.3
6854.5,-7569.8,2571.3
6855,-7569.8,2631.3
6855.5,-7187.7,2631.3
6856,-7187.7,2693.9
6856.5,-6799.3,2693.9
6857,-6799.3,2749.1
6857.5,-6473.8,2749.1
6858,-6473.8,2812.1
6858.5,-6152.2,2812.1
6859,-6152.2,2868.4
6859.5,-5836.8,2868.4
6860,-5836.8,2792.1
6860.5,-5536.8,2792.1
6861,-5536.8,2792.1
6861.5,-5264.4,2792.1
6862,-4993.9,-3178.5
6862.5,-4993.9,-3178.5
6863,-4733.2,-3178.5
6863.5,-4733.2,-3602.6
6864,-4482,-3602.6
6864.5,-4482,-3988.7
6865,-4246.4,-3988.7
6865.5,-4246.4,-4396.3
6866,-4019.4,-4396.3
6866.5,-4019.4,-4631.7
6867,-3799.8,-4631.7
6867.5,-3799.8,-5027.9
6868,-3604.6,-5027.9
6868.5,-3604.6,-5151.9
6869,-3398.6,-5151.9
6869.5,-3398.6,-5258.1
6870,-3207.8,-5258.1
6870.5,-3064.2,-5440.2
6871,-3064.2,-5746.4
6871.5,-2846.3,-5746.4
6872,-2846.3,-5661.7
6872.5,-2675,-5661.7
6873,-2675,-5565
6873.5,-2505,-5565
6874,-2505,-5442.4
6874.5,-2352.3,-5442.4
6875,-2352.3,-5312.7
6875.5,-2191.7,-5312.7
6876,-2191.7,-5181.9
6876.5,-2046.3,-5181.9
6877,-2046.3,-5053.1
6877.5,-1902.6,-5053.1
6878,-1902.6,-4898.4
6878.5,-1769.1,-4898.4
6879,-1769.1,-4747.8
6879.5,-1628.1,-4747.8
6880,-1628.1,-4594.9
6880.5,-1484.2,-4594.9
6881,-1484.2,-4441.2
6881.5,-1367.3,-4441.2
6882,-1239.7,-4304.1
6882.5,-1239.7,-4136.4
6883,-1119.7,-4136.4
6883.5,-1119.7,-3983.4
6884,-1002.5,-3983.4
6884.5,-1002.5,-3827.8
6885,-894.8,-3827.8
6885.5,-894.8,-3671.9
6886,-773.1,-3671.9
6886.5,-773.1,-3511.6
6887,-667.4,-3511.6
6887.5,-667.4,-3370.9
6888,-566.2,-3370.9
6888.5,-566.2,-3228.7
6889,-460.4,-3228.7
6889.5,-460.4,-3080.5
6890,-380.3,-3080.5
6890.5,-380.3,-2929.8
6891,-262.6,-2929.8
6891.5,-262.6,-2796.4
6892,-164.1,-2796.4
6892.5,-73.4,-2651.3
6893,-73.4,-2507
6893.5,17,-2507
6894,17,-2380.1
6894.5,115.1,-2380.1
6895,115.1,-2250.3
6895.5,201.4,-2250.3
6896,201.4,-2144.9
6896.5,285.9,-2144.9
6897,285.9,-1990.4
6897.5,371.7,-1990.4
6898,371.7,-1857.1
6898.5,445.2,-1857.1
6899,445.2,-1741.8
6899.5,531.2,-1741.8
6900,531.2,-1617.7
6900.5,618.3,-1617.7
6901,618.3,-1496.2
6901.5,697.6,-1496.2
6902,697.6,-1377.2
6902.5,778.2,-1377.2
6903,851.9,-1260
6903.5,851.9,-1260
6904,902.1,-1154
6904.5,902.1,-1035.7
6905,1000.8,-1035.7
6905.5,1000.8,-816
6906,1090.1,-816
6906.5,1090.1,-819.1
6907,1146.7,-819.1
6907.5,1146.7,-715.3
6908,1218.1,-715.3
6908.5,1218.1,-612.8
6909,1327.4,-612.8
6909.5,1327.4,-509
6910,1355.7,-509
6910.5,1355.7,-410.3
6911,1425,-410.3
6911.5,1425,-310.7
6912,1494.9,-310.7
6912.5,1560.2,-215.5
6913,1560.2,-215.5
6913.5,1624.7,-128.6
6914,1624.7,-128.6
6914.5,1687.9,-35.6
6915,1687.9,61.6
6915.5,1734.4,61.6
6916,1734.4,147
6916.5,1817.7,147
6917,1817.7,238.3
6917.5,1877.7,238.3
6918,1877.7,322.1
6918.5,1934.6,322.1
6919,1934.6,404.5
6919.5,1985.6,404.5
6920,1985.6,496.1
6920.5,2060.6,496.1
6921,2060.6,581
6921.5,2113.9,581
6922,2113.9,662.4
6922.5,2177.5,662.4
6923,2177.5,741.3
6923.5,2237.2,741.3
6924,2287.7,818.9
6924.5,2287.7,818.9
6925,2349.2,912.2
6925.5,2349.2,979.9
6926,2408.3,979.9
6926.5,2408.3,1065.2
6927,2461.5,1065.2
6927.5,2461.5,1135.9
6928,2126.5,1135.9
6928.5,2126.5,1207.3
6929,2126.5,1207.3
6929.5,2126.5,1297.1
6930,2126.5,1297.1
6930.5,-16868.8,1353.7
6931,-16868.8,1353.7
6931.5,-16513.5,1427.1
6932,-16513.5,1427.1
6932.5,-15842,1500.7
6933,-15842,1500.7
6933.5,-15036.5,1573.5
6934,-15036.5,1573.5
6934.5,-15036.5,1607.6
6935,-14168.8,1607.6
6935.5,-13319.2,1719.3
6936,-13319.2,1785.7
6936.5,-12568.2,1785.7
6937,-12568.2,1849
6937.5,-11957,1849
6938,-11957,1920.6
6938.5,-11441.6,1920.6
6939,-11441.6,1992.6
6939.5,-11133.7,1992.6
6940,-11133.7,2056.2
6940.5,-10735,2056.2
6941,-10735,2114.1
6941.5,-10532.9,2114.1
6942,-10532.9,2184
6942.5,-10273.7,2184
6943,-10273.7,2250.2
6943.5,-9787.6,2250.2
6944,-9787.6,2315.8
6944.5,-9308.4,2315.8
6945,-9308.4,2369.9
6945.5,-8831.1,2369.9
6946,-8387.6,2442.8
6946.5,-8387.6,2509.2
6947,-7963.6,2509.2
6947.5,-7963.6,2564.6
6948,-7565.9,2564.6
6948.5,-7565.9,2627
6949,-7183.1,2627
6949.5,-7183.1,2679.8
6950,-6747,2679.8
6950.5,-6747,2749.5
6951,-6473.7,2749.5
6951.5,-6473.7,2810.2
6952,-6151.8,2810.2
6952.5,-6151.8,2863.5
6953,-5837.8,2863.5
6953.5,-5837.8,2763.3
6954,-5538.2,2763.3
6954.5,-5538.2,2763.3
6955,-5255.5,2763.3
6955.5,-5255.5,2763.3
6956,-4989.2,-3181
6956.5,-4989.2,-3181
6957,-4731,-3614.7
6957.5,-4486.9,-3614.7
6958,-4486.9,-3992.6
6958.5,-4243.7,-3992.6
6959,-4243.7,-4409.4
6959.5,-4025.3,-4409.4
6960,-4025.3,-4636.7
6960.5,-3804.7,-4636.7
6961,-3804.7,-5004.7
6961.5,-3603.5,-5004.7
6962,-3603.5,-5154.8
6962.5,-3398.2,-5154.8
6963,-3398.2,-5276.5
6963.5,-3208.9,-5276.5
6964,-3208.9,-5451.4
6964.5,-3008.5,-5451.4
6965,-3008.5,-5747.2
6965.5,-2848,-5747.2
6966,-2848,-5680.9
6966.5,-2673.6,-5680.9
6967,-2673.6,-5570.4
6967.5,-2505.1,-5570.4
6968,-2352.1,-5443.1
6968.5,-2352.1,-5443.1
6969,-2202.2,-5315
6969.5,-2202.2,-5315
6970,-2044.4,-5185.9
6970.5,-2044.4,-5035.9
6971,-1903.1,-5035.9
6971.5,-1903.1,-4898.8
6972,-1753,-4898.8
6972.5,-1753,-4898.8
6973,-1626.3,-4898.8
6973.5,-1626.3,-4598.2
6974,-1367.4,-4598.2
6974.5,-1367.4,-4449.1
6975,-1368.3,-4449.1
6975.5,-1368.3,-4303.8
6976,-1243.6,-4303.8
6976.5,-1243.6,-4135.8
6977,-1121.7,-4135.8
6977.5,-1121.7,-3988.6
6978,-1002.8,-3988.6
6978.5,-890.1,-3835.4
6979,-890.1,-3835.4
6979.5,-767.3,-3680.5
6980,-767.3,-3680.5
6980.5,-669.6,-3507.4
6981,-669.6,-3507.4
6981.5,-564.9,-3377.6
6982,-564.9,-3226.4
6982.5,-460.3,-3226.4
6983,-460.3,-3077.8
6983.5,-378,-3077.8
6984,-378,-2934.8
6984.5,-262.7,-2934.8
6985,-262.7,-2794.9
6985.5,-168.4,-2794.9
6986,-168.4,-2651.9
6986.5,-70.7,-2651.9
6987,-70.7,-2512.5
6987.5,6.7,-2512.5
6988,6.7,-2379.6
6988.5,106.2,-2379.6
6989,106.2,-2249.7
6989.5,196.9,-2249.7
6990,287,-2046.9
6990.5,287,-2046.9
6991,372,-1991.6
6991.5,372,-1991.6
6992,457,-1861.8
6992.5,457,-1861.8
6993,537.6,-1741.8
6993.5,537.6,-1614.4
6994,617.7,-1614.4
6994.5,617.7,-1499.4
6995,691.7,-1499.4
6995.5,691.7,-1378.8
6996,772.4,-1378.8
6996.5,772.4,-1264.5
6997,851.4,-1264.5
6997.5,851.4,-1149.4
6998,927.9,-1149.4
6998.5,927.9,-1036.2
6999,1001,-1036.2
6999.5,1001,-731.8
7000,1073.8,-731.8
7000.5,1146.5,-825.1
7001,1146.5,-825.1
7001.5,1219,-712.9
7002,1219,-712.9
7002.5,1276.5,-613.9
7003,1276.5,-613.9
7003.5,1360,-509.6
7004,1360,-416.5
7004.5,1423.2,-416.5
7005,1423.2,-312.7
7005.5,1490.6,-312.7
7006,1490.6,-220.4
7006.5,1559.4,-220.4
7007,1559.4,-128.1
7007.5,1623.3,-128.1
7008,1623.3,-32.1
7008.5,1690.3,-32.1
7009,1690.3,61.7
7009.5,1732.6,61.7
7010,1732.6,146.2
7010.5,1814.6,146.2
7011,1877.3,233.6
7011.5,1877.3,233.6
7012,1938.9,321.2
7012.5,1938.9,321.2
7013,1988.5,417.8
7013.5,1988.5,417.8
7014,2059.4,493.6
7014.5,2059.4,493.6
7015,2113.9,579.9
7015.5,2113.9,661.6
7016,2178.6,661.6
7016.5,2178.6,661.6
7017,2237.2,661.6
7017.5,2237.2,661.6
7018,2290.5,661.6
7018.5,2290.5,906
7019,2350.3,906
7019.5,2350.3,979.4
7020,2407,979.4
7020.5,2407,1046
7021,2460.4,1046
7021.5,2616.8,1137.4
7022,2616.8,1137.4
7022.5,2616.8,1209.2
7023,2616.8,1209.2
7023.5,2616.8,1266.1
7024,-16825.4,1266.1
7024.5,-16825.4,1355.8
7025,-16825.4,1436
7025.5,-16503.2,1436
7026,-16503.2,1501.7
7026.5,-15849.9,1501.7
7027,-15849.9,1572.2
7027.5,-15013.7,1572.2
7028,-15013.7,1604.3
7028.5,-14162.7,1604.3
7029,-14162.7,1712.7
7029.5,-13307.2,1712.7
7030,-13307.2,1787.1
7030.5,-12565.6,1787.1
7031,-12565.6,1853.3
7031.5,-11954,1853.3
7032,-11954,1923.7
7032.5,-11446.1,1923.7
7033,-11135.1,1991
7033.5,-11135.1,1991
7034,-10740.8,2055
7034.5,-10740.8,2055
7035,-10543.8,2120.5
7035.5,-10543.8,2120.5
7036,-10269.7,2186.8
7036.5,-10269.7,2254.8
7037,-9786,2254.8
7037.5,-9786,2312.9
7038,-9309.2,2312.9
7038.5,-9309.2,2374
7039,-8846.3,2374
7039.5,-8846.3,2444
7040,-8387.9,2444
7040.5,-8387.9,2507.5
7041,-7967.5,2507.5
7041.5,-7967.5,2567.2
7042,-7570.1,2567.2
7042.5,-7570.1,2626.6
7043,-7180.5,2626.6
7043.5,-7180.5,2692
7044,-6753.9,2692
7044.5,-6473.2,2748.1
7045,-6473.2,2748.1
7045.5,-6153.4,2810
7046,-6153.4,2810
7046.5,-5837.5,2866.3
7047,-5837.5,2784.9
7047.5,-5535.1,2784.9
7048,-5535.1,2784.9
7048.5,-5268.4,2784.9
7049,-5268.4,2784.9
7049.5,-4990.1,-3189.1
7050,-4990.1,-3189.1
7050.5,-4720.7,-3189.1
7051,-4720.7,-3616.1
7051.5,-4483.7,-3616.1
7052,-4483.7,-4002.8
7052.5,-4244.8,-4002.8
7053,-4244.8,-4403.4
7053.5,-4022.4,-4403.4
7054,-4022.4,-4643.5
7054.5,-3806.2,-4643.5
7055,-3602.9,-5025.3
7055.5,-3602.9,-5025.3
7056,-3399.2,-5157.7
7056.5,-3399.2,-5157.7
7057,-3206.7,-5280.6
7057.5,-3206.7,-5280.6
7058,-3046.8,-5462.6
7058.5,-3046.8,-5762.3
7059,-2845.2,-5762.3
7059.5,-2845.2,-5675.9
7060,-2674.1,-5675.9
7060.5,-2674.1,-5576.7
7061,-2518.3,-5576.7
7061.5,-2518.3,-5453.9
7062,-2353.4,-5453.9
7062.5,-2353.4,-5322.1
7063,-2192.3,-5322.1
7063.5,-2192.3,-5191.9
7064,-2043.9,-5191.9
7064.5,-1902.7,-5054.1
7065,-1902.7,-5054.1
7065.5,-1746.7,-4906.9
7066,-1746.7,-4906.9
7066.5,-1626.1,-4756
7067,-1626.1,-4756
7067.5,-1422.3,-4606
7068,-1422.3,-4606
7068.5,-1363.9,-4443.4
7069,-1363.9,-4319.3
7069.5,-1243.4,-4319.3
7070,-1243.4,-4141.2
7070.5,-1118,-4141.2
7071,-1118,-3988.7
7071.5,-1002,-3988.7
7072,-1002,-3831.4
7072.5,-889.8,-3831.4
7073,-889.8,-3680.7
7073.5,-791.8,-3680.7
7074,-791.8,-3540.3
7074.5,-666.2,-3540.3
7075,-559.7,-3381.4
7075.5,-559.7,-3381.4
7076,-461.2,-3232.7
7076.5,-461.2,-3232.7
7077,-393.2,-3084.4
7077.5,-393.2,-3084.4
7078,-259.1,-2937.9
7078.5,-259.1,-2937.9
7079,-164.1,-2795.5
7079.5,-164.1,-2655.1
7080,-66.4,-2655.1
7080.5,-66.4,-2515.3
7081,30.3,-2515.3
7081.5,30.3,-2385.1
7082,110.3,-2385.1
7082.5,110.3,-2254.3
7083,199.9,-2254.3
7083.5,199.9,-2130.6
7084,286.6,-2130.6
7084.5,370.9,-1994.4
7085,370.9,-1994.4
7085.5,452.6,-1865.5
7086,452.6,-1865.5
7086.5,537.2,-1742
7087,537.2,-1742
7087.5,618.9,-1620.7
7088,618.9,-1620.7
7088.5,704.7,-1502.2
7089,704.7,-1376.5
7089.5,776.4,-1376.5
7090,776.4,-1264.2
7090.5,852.7,-1264.2
7091,852.7,-1157.5
7091.5,927.6,-1157.5
7092,927.6,-1039.4
7092.5,1001.5,-1039.4
7093,1001.5,-830.7
7093.5,1082.9,-830.7
7094,1082.9,-823.3
7094.5,1145.8,-823.3
7095,1218.8,-715.6
7095.5,1218.8,-715.6
7096,1305.5,-615.5
7096.5,1305.5,-615.5
7097,1356.5,-512.3
7097.5,1356.5,-512.3
7098,1426.1,-421.5
7098.5,1426.1,-421.5
7099,1494,-314.2
7099.5,1494,-314.2
7100,1558.9,-221.5
7100.5,1558.9,-121.1
7101,1622.2,-121.1
7101.5,1622.2,-35.6
7102,1689.4,-35.6
7102.5,1689.4,60.1
