Time (s),Chan.4 - Raw (mV),Chan.8 - Raw (mV)
1827.5,-2805.9,1874
1828,-2805.9,1874
1828.5,-2639.2,1925.9
1829,-2639.2,1925.9
1829.5,-2476.4,2006.2
1830,-2476.4,2039.3
1830.5,-2323.8,2039.3
1831,-2323.8,2096.8
1831.5,-2168.8,2096.8
1832,-2168.8,2151.9
1832.5,-2020.8,2151.9
1833,-2020.8,2208.3
1833.5,-1877.4,2208.3
1834,-1877.4,2260.9
1834.5,-1736.8,2260.9
1835,-1606.5,2320.3
1835.5,-1606.5,2320.3
1836,-1344.6,2375.4
1836.5,-1344.6,2375.4
1837,-1349.8,2431
1837.5,-1349.8,2431
1838,-1229.5,2484.8
1838.5,-1229.5,2484.8
1839,-1111.2,2533.7
1839.5,-1111.2,2533.7
1840,-988.8,2579.2
1840.5,-988.8,2647.7
1841,-876.1,2647.7
1841.5,-876.1,2697.8
1842,-769.1,2697.8
1842.5,-769.1,2753.4
1843,-661.6,2753.4
1843.5,-661.6,2810.4
1844,-556.7,2810.4
1844.5,-556.7,2867.3
1845,-457.7,2867.3
1845.5,-457.7,2912.4
1846,-340.3,2912.4
1846.5,-257.9,2966
1847,-257.9,2966
1847.5,-162.1,3013.9
1848,-162.1,3013.9
1848.5,-64.4,2926.1
1849,-64.4,2926.1
1849.5,23.7,2926.1
1850,23.7,2926.1
1850.5,113.8,2926.1
1851,113.8,-1321.5
1851.5,200.3,-1321.5
1852,200.3,-1484.6
1852.5,284.7,-1484.6
1853,284.7,-1517.4
1853.5,371.8,-1517.4
1854,371.8,-1644.9
1854.5,441.3,-1644.9
1855,441.3,-1869.1
1855.5,536,-1869.1
1856,615.9,-1966.1
1856.5,615.9,-1966.1
1857,695.7,-1909.5
1857.5,695.7,-1909.5
1858,776.2,-1909.5
1858.5,776.2,-1909.5
1859,849.1,-1706
1859.5,849.1,-1706
1860,963,-1608.6
1860.5,963,-1608.6
1861,999.6,-1555.1
1861.5,999.6,-1555.1
1862,1086.3,-1512.3
1862.5,1086.3,-1512.3
1863,1144.7,-1466.3
1863.5,1144.7,-1466.3
1864,1216.8,-1421
1864.5,1216.8,-1375.4
1865,1264.5,-1375.4
1865.5,1264.5,-1317.2
1866,1352.3,-1317.2
1866.5,1352.3,-1284.1
1867,1420,-1284.1
1867.5,1490.2,-1240.6
1868,1490.2,-1240.6
1868.5,1551.2,-1189.9
1869,1551.2,-1189.9
1869.5,1619.2,-1155.4
1870,1619.2,-1155.4
1870.5,1682.5,-1132
1871,1682.5,-1132
1871.5,1732.6,-1053.7
1872,1732.6,-1053.7
1872.5,1810.7,-1011.2
1873,1810.7,-1011.2
1873.5,1872.1,-962
1874,1872.1,-962
1874.5,1929.9,-905.2
1875,1929.9,-855.6
1875.5,1995,-855.6
1876,1995,-807.4
1876.5,2056,-807.4
1877,2056,-752.8
1877.5,2111,-752.8
1878,2175.8,-700.8
1878.5,2175.8,-700.8
1879,2232.2,-648.2
1879.5,2232.2,-648.2
1880,2291.1,-595.6
1880.5,2291.1,-595.6
1881,2345.9,-543.8
1881.5,2345.9,-543.8
1882,2404,-481.1
1882.5,2404,-481.1
1883,2457.6,-433.1
1883.5,2457.6,-433.1
1884,2237.6,-379.8
1884.5,2237.6,-379.8
1885,2237.6,-333
1885.5,2237.6,-263.8
1886,2237.6,-263.8
1886.5,-12739,-205.5
1887,-12739,-205.5
1887.5,-13018.1,-154.6
1888,-13018.1,-154.6
1888.5,-12958.8,-86.2
1889,-12958.8,-86.2
1889.5,-12688.8,-30.9
1890,-12688.8,-30.9
1890.5,-12266.3,28
1891,-12266.3,28
1891.5,-11811.7,85.3
1892,-11811.7,85.3
1892.5,-11428,153.8
1893,-11428,153.8
1893.5,-11058.5,201
1894,-11058.5,201
1894.5,-10710.7,136.3
1895,-10710.7,136.3
1895.5,-10457.7,321.5
1896,-10457.7,321.5
1896.5,-10182.4,373.2
1897,-10182.4,433.2
1897.5,-10043,433.2
1898,-10043,496
1898.5,-9835,496
1899,-9835,551
1899.5,-9383.4,551
1900,-9383.4,599.7
1900.5,-8943.7,599.7
1901,-8943.7,670.5
1901.5,-8511.5,670.5
1902,-8092.5,726.7
1902.5,-8092.5,726.7
1903,-7705,784.2
1903.5,-7705,784.2
1904,-7327.5,824.6
1904.5,-7327.5,824.6
1905,-6967.1,901
1905.5,-6967.1,901
1906,-6613.7,958.1
1906.5,-6613.7,958.1
1907,-6299.2,1013.4
1907.5,-6299.2,1072.6
1908,-5999,1072.6
1908.5,-5999,1128
1909,-5693.7,1128
1909.5,-5693.7,1192.5
1910,-5420.6,1192.5
1910.5,-5420.6,1251.4
1911,-5137.3,1251.4
1911.5,-4888.6,1308
1912,-4888.6,1308
1912.5,-4633.1,1367.6
1913,-4633.1,1367.6
1913.5,-4400.1,1425.4
1914,-4400.1,1425.4
1914.5,-4169.7,1480.5
1915,-4169.7,1480.5
1915.5,-3950.6,1531.9
1916,-3950.6,1531.9
1916.5,-3745,1595.6
1917,-3745,1595.6
1917.5,-3543.3,1652.3
1918,-3543.3,1652.3
1918.5,-3347,1675
1919,-3347,1763.9
1919.5,-3160.3,1763.9
1920,-3160.3,1821.6
1920.5,-2980.7,1821.6
1921,-2980.7,1879.1
1921.5,-2807.6,1879.1
1922,-2639.6,1934.5
1922.5,-2639.6,1934.5
1923,-2475.6,2021.4
1923.5,-2475.6,2021.4
1924,-2316.8,2044.9
1924.5,-2316.8,2044.9
1925,-2167.9,2102.2
1925.5,-2167.9,2102.2
1926,-2021.3,2158.8
1926.5,-2021.3,2158.8
1927,-1876.3,2214.8
1927.5,-1876.3,2214.8
1928,-1734.9,2269.1
1928.5,-1734.9,2322.6
1929,-1607.7,2322.6
1929.5,-1607.7,2380.7
1930,-1482,2380.7
1930.5,-1482,2436.6
1931,-1350.4,2436.6
1931.5,-1350.4,2487.7
1932,-1223.1,2487.7
1932.5,-1109,2548.3
1933,-1109,2548.3
1933.5,-992.5,2579.1
1934,-992.5,2579.1
1934.5,-873.2,2654.3
1935,-873.2,2654.3
1935.5,-765.9,2701
1936,-765.9,2701
1936.5,-662.3,2758.8
1937,-662.3,2758.8
1937.5,-554.7,2810.6
1938,-554.7,2810.6
1938.5,-454.1,2872.2
1939,-454.1,2917.9
1939.5,-388.4,2917.9
1940,-388.4,2969.1
1940.5,-256.7,2969.1
1941,-256.7,3024.3
1941.5,-161.7,3024.3
1942,-161.7,3032.2
1942.5,-67.6,3032.2
1943,21.8,3032.2
1943.5,21.8,3032.2
1944,108.4,3032.2
1944.5,108.4,-1317.8
1945,201,-1317.8
1945.5,201,-1462
1946,288.9,-1462
1946.5,288.9,-1462
1947,373.8,-1499.3
1947.5,373.8,-1499.3
1948,447,-1623
1948.5,447,-1623
1949,533.5,-1866.4
1949.5,533.5,-1866.4
1950,618,-1936.6
1950.5,618,-1936.6
1951,700,-1879.7
1951.5,700,-1794.7
1952,771.4,-1794.7
1952.5,849.4,-1681
1953,849.4,-1681
1953.5,929.6,-1590
1954,929.6,-1590
1954.5,1000.4,-1528.5
1955,1000.4,-1528.5
1955.5,1068.2,-1496.6
1956,1068.2,-1496.6
1956.5,1144.5,-1444
1957,1144.5,-1444
1957.5,1215.2,-1399.2
1958,1215.2,-1399.2
1958.5,1309.8,-1357.9
1959,1309.8,-1357.9
1959.5,1355.3,-1298.9
1960,1355.3,-1298.9
1960.5,1422.1,-1263.8
1961,1422.1,-1263.8
1961.5,1491.2,-1217.4
1962,1556,-1177.6
1962.5,1556,-1177.6
1963,1619.6,-1136.4
1963.5,1619.6,-1136.4
1964,1685,-1120.2
1964.5,1685,-1120.2
1965,1735.5,-1034.3
1965.5,1735.5,-1034.3
1966,1811.7,-993.2
1966.5,1811.7,-993.2
1967,1872.7,-937.3
1967.5,1872.7,-937.3
1968,1929.9,-889.1
1968.5,1929.9,-889.1
1969,1993.9,-851.5
1969.5,1993.9,-851.5
1970,2057.2,-799.5
1970.5,2057.2,-799.5
1971,2107.1,-737.8
1971.5,2107.1,-737.8
1972,2174.7,-698.9
1972.5,2174.7,-643.8
1973,2232.7,-643.8
1973.5,2290.4,-592.5
1974,2290.4,-592.5
1974.5,2344.7,-538.3
1975,2344.7,-538.3
1975.5,2402.9,-485.7
1976,2402.9,-485.7
1976.5,2456.4,-438.3
1977,2456.4,-438.3
1977.5,2614.7,-383.3
1978,2614.7,-383.3
1978.5,2614.7,-351
1979,2614.7,-351
1979.5,2614.7,-275.2
1980,-12816.7,-275.2
1980.5,-12816.7,-218.8
1981,-13088.5,-218.8
1981.5,-13088.5,-155.9
1982,-13041,-155.9
1982.5,-13041,-98.9
1983,-12725.8,-98.9
1983.5,-12725.8,-40.3
1984,-12725.8,17.3
1984.5,-12306.2,17.3
1985,-12306.2,72.2
1985.5,-11854.7,72.2
1986,-11452.4,126.8
1986.5,-11452.4,126.8
1987,-11089.2,191.1
1987.5,-11089.2,191.1
1988,-10732.5,85.4
1988.5,-10732.5,85.4
1989,-10472.9,308.8
1989.5,-10472.9,308.8
1990,-10190.2,369.6
1990.5,-10190.2,369.6
1991,-10062.8,425.8
1991.5,-10062.8,425.8
1992,-9849.4,485
1992.5,-9849.4,485
1993,-9391,547.8
1993.5,-9391,547.8
1994,-8946.3,612.3
1994.5,-8946.3,657.9
1995,-8501,657.9
1995.5,-8501,719.5
1996,-8104.5,719.5
1996.5,-7710,775.4
1997,-7710,775.4
1997.5,-7334.9,842.3
1998,-7334.9,842.3
1998.5,-6974.4,891.5
1999,-6974.4,891.5
1999.5,-6614,951.1
2000,-6614,951.1
2000.5,-6305.9,1013.4
2001,-6305.9,1013.4
2001.5,-6001.3,1069.2
2002,-6001.3,1069.2
2002.5,-5701.8,1131.2
2003,-5701.8,1131.2
2003.5,-5423,1181.3
2004,-5423,1181.3
2004.5,-5145.1,1244.4
2005,-5145.1,1301
2005.5,-4886.5,1301
2006,-4886.5,1355.1
2006.5,-4642,1355.1
2007,-4400,1419.6
2007.5,-4400,1419.6
2008,-4168.8,1477.1
2008.5,-4168.8,1477.1
2009,-3952.4,1523.1
2009.5,-3952.4,1523.1
2010,-3747.9,1590.4
2010.5,-3747.9,1590.4
2011,-3549.7,1646.4
2011.5,-3549.7,1646.4
2012,-3348.7,1678
2012.5,-3348.7,1678
2013,-3161,1761.5
2013.5,-3161,1761.5
2014,-3002.9,1824
2014.5,-3002.9,1824
2015,-2807.6,1874.5
2015.5,-2807.6,1927.5
2016,-2639.1,1927.5
2016.5,-2639.1,1966.2
2017,-2480.1,1966.2
2017.5,-2325.2,2043.7
2018,-2325.2,2043.7
2018.5,-2169,2098.5
2019,-2169,2098.5
2019.5,-2023.1,2155.5
2020,-2023.1,2155.5
2020.5,-1882.2,2207.2
2021,-1882.2,2207.2
2021.5,-1738.5,2265.7
2022,-1738.5,2265.7
2022.5,-1607,2319.8
2023,-1607,2319.8
2023.5,-1351.1,2385.1
2024,-1351.1,2385.1
2024.5,-1347.2,2428.1
2025,-1347.2,2428.1
2025.5,-1228,2485.4
2026,-1228,2543.3
2026.5,-1108.5,2543.3
2027,-990.9,2583.7
2027.5,-990.9,2583.7
2028,-885.7,2648.2
2028.5,-885.7,2648.2
2029,-775.9,2695.6
2029.5,-775.9,2695.6
2030,-661.6,2753.3
2030.5,-661.6,2753.3
2031,-558.5,2808
2031.5,-558.5,2808
2032,-454.5,2870
2032.5,-454.5,2870
2033,-378.9,2910.5
2033.5,-378.9,2910.5
2034,-256.7,2965.9
2034.5,-256.7,2965.9
2035,-163.3,3017.9
2035.5,-163.3,3017.9
2036,-73.4,2866.6
2036.5,-73.4,2866.6
2037,17.9,2866.6
2037.5,105,2866.6
2038,105,-1322.5
2038.5,201.7,-1322.5
2039,201.7,-1322.5
2039.5,287,-1480
2040,287,-1480
2040.5,372.6,-1516.7
2041,372.6,-1516.7
2041.5,459.9,-1636.2
2042,459.9,-1636.2
2042.5,530.6,-1864.9
2043,530.6,-1864.9
2043.5,616.6,-1960.6
2044,616.6,-1960.6
2044.5,685.9,-1898.6
2045,685.9,-1898.6
2045.5,775.5,-1825.9
2046,775.5,-1825.9
2046.5,850.1,-1707.1
2047,928.8,-1707.1
2047.5,928.8,-1614.7
2048,997.8,-1555.1
2048.5,997.8,-1555.1
2049,1089.8,-1498.6
2049.5,1089.8,-1498.6
2050,1145.8,-1459.9
2050.5,1145.8,-1459.9
2051,1216.5,-1420.6
2051.5,1216.5,-1420.6
2052,1344.2,-1420.6
2052.5,1344.2,-1420.6
2053,1356.2,-1288.9
2053.5,1356.2,-1288.9
2054,1422,-1284.7
2054.5,1422,-1284.7
2055,1487.8,-1241.7
2055.5,1487.8,-1241.7
2056,1555.4,-1198.1
2056.5,1555.4,-1198.1
2057,1622.8,-1153.3
2057.5,1622.8,-1153.3
2058,1685.5,-1139.4
2058.5,1685.5,-1139.4
2059,1750,-1056.4
2059.5,1811.7,-1016.9
2060,1811.7,-1016.9
2060.5,1873.9,-959.6
2061,1873.9,-959.6
2061.5,1929.9,-912
2062,1929.9,-912
2062.5,1977,-861.8
2063,1977,-861.8
2063.5,2054.3,-813.2
2064,2054.3,-813.2
2064.5,2119.5,-765.9
2065,2119.5,-765.9
2065.5,2176.4,-710.7
2066,2176.4,-710.7
2066.5,2232.6,-656.4
2067,2232.6,-656.4
2067.5,2289.2,-610.3
2068,2289.2,-610.3
2068.5,2346.4,-555
2069,2346.4,-555
2069.5,2403.3,-500.7
2070,2460.3,-500.7
2070.5,2460.3,-443.7
2071,2543.7,-386.5
2071.5,2543.7,-386.5
2072,2543.7,-299.7
2072.5,2543.7,-299.7
2073,2543.7,-279.2
2073.5,-12874.7,-279.2
2074,-12874.7,-215.5
2074.5,-12874.7,-215.5
2075,-13134.2,-159.7
2075.5,-13134.2,-159.7
2076,-13078.8,-99.4
2076.5,-13078.8,-99.4
2077,-12761.1,-42.3
2077.5,-12761.1,-42.3
2078,-12347.9,16.7
2078.5,-12347.9,16.7
2079,-11888.1,70.2
2079.5,-11888.1,70.2
2080,-11472.6,123.3
2080.5,-11472.6,123.3
2081,-11102,189.2
2081.5,-11102,189.2
2082,-10744.4,287.9
2082.5,-10744.4,308.1
2083,-10486.6,308.1
2083.5,-10197,361.3
2084,-10197,361.3
2084.5,-10069,423
2085,-10069,423
2085.5,-9856.8,485.4
2086,-9856.8,485.4
2086.5,-9403.9,543.6
2087,-9403.9,543.6
2087.5,-8957.7,591.6
2088,-8957.7,591.6
2088.5,-8524.6,658.7
2089,-8524.6,658.7
2089.5,-8116,717.7
2090,-8116,717.7
2090.5,-7718.4,775.1
2091,-7718.4,775.1
2091.5,-7340.1,836.9
2092,-7340.1,836.9
2092.5,-6981.4,895.6
2093,-6575.9,952.3
2093.5,-6575.9,952.3
2094,-6575.9,1014.2
2094.5,-6575.9,1014.2
2095,-6006.7,1066.4
2095.5,-6006.7,1066.4
2096,-5703.1,1125.6
2096.5,-5703.1,1125.6
2097,-5427,1184.7
2097.5,-5427,1184.7
2098,-5151.9,1245.7
2098.5,-5151.9,1245.7
2099,-4896.1,1304
2099.5,-4896.1,1304
2100,-4642,1353.5
2100.5,-4642,1353.5
2101,-4402.8,1422
2101.5,-4402.8,1422
2102,-4173.9,1475.2
2102.5,-4173.9,1475.2
2103,-3955.4,1537
2103.5,-3955.4,1537
2104,-3748.6,1586.5
2104.5,-3548.6,1586.5
2105,-3548.6,1648
2105.5,-3350.1,1683.2
2106,-3350.1,1683.2
2106.5,-3166.2,1763.5
2107,-3166.2,1763.5
2107.5,-3021.2,1817.9
2108,-3021.2,1817.9
2108.5,-2811.4,1872.3
2109,-2811.4,1872.3
2109.5,-2639.3,1931.1
2110,-2639.3,1931.1
2110.5,-2476.7,1987.5
2111,-2476.7,1987.5
2111.5,-2320.8,2044.5
2112,-2320.8,2044.5
2112.5,-2169.1,2097.8
2113,-2169.1,2097.8
2113.5,-2024.5,2152.3
2114,-1882.2,2210.1
2114.5,-1882.2,2210.1
2115,-1740.7,2265.8
2115.5,-1740.7,2265.8
2116,-1608.2,2322
2116.5,-1608.2,2322
2117,-1390.1,2379.9
2117.5,-1390.1,2379.9
2118,-1351.2,2428.1
2118.5,-1351.2,2428.1
2119,-1233.3,2485.9
2119.5,-1233.3,2485.9
2120,-1112,2540.4
2120.5,-1112,2540.4
2121,-992,2575.6
2121.5,-992,2575.6
2122,-881.8,2647.8
2122.5,-881.8,2647.8
2123,-782.5,2698.2
2123.5,-782.5,2698.2
2124,-661.2,2757.6
2124.5,-556.9,2757.6
2125,-556.9,2812.2
2125.5,-455.2,2867.5
2126,-455.2,2867.5
2126.5,-378.5,2912.8
2127,-378.5,2912.8
2127.5,-257.9,2970
2128,-257.9,2970
2128.5,-161.7,3018.1
2129,-161.7,3018.1
2129.5,-67.2,3103.4
2130,-67.2,3103.4
2130.5,26.8,3103.4
2131,26.8,3103.4
2131.5,106,3103.4
2132,106,-1318.7
2132.5,202.2,-1318.7
2133,202.2,-1490.1
2133.5,286.7,-1490.1
2134,286.7,-1527
2134.5,371.4,-1527
2135,465.4,-1629.8
2135.5,465.4,-1629.8
2136,541.8,-1629.8
2136.5,541.8,-1867.3
2137,618,-1867.3
2137.5,618,-1971.5
2138,687.9,-1906.8
2138.5,687.9,-1906.8
2139,771.7,-1831.8
2139.5,771.7,-1831.8
2140,849.6,-1715.7
2140.5,849.6,-1715.7
2141,931.4,-1620.6
2141.5,931.4,-1620.6
2142,997.8,-1565.3
2142.5,997.8,-1565.3
2143,1080.6,-1517.2
2143.5,1080.6,-1517.2
2144,1145.1,-1467.4
2144.5,1145.1,-1467.4
2145,1215.6,-1426
2145.5,1215.6,-1426
2146,1309.6,-1383.1
2146.5,1354,-1383.1
2147,1354,-1316.6
2147.5,1422.5,-1316.6
2148,1422.5,-1295.6
2148.5,1490.6,-1252.9
2149,1490.6,-1252.9
2149.5,1551.6,-1208.6
2150,1551.6,-1208.6
2150.5,1621.1,-1162.9
2151,1621.1,-1162.9
2151.5,1682.8,-1131.6
2152,1682.8,-1131.6
2152.5,1733.1,-1063.1
2153,1733.1,-1063.1
2153.5,1811.8,-1022.1
2154,1811.8,-1022.1
2154.5,1874.4,-972.1
2155,1874.4,-972.1
2155.5,1931.7,-918.5
2156,1992.1,-918.5
2156.5,1992.1,-858
2157,2055.4,-858
2157.5,2055.4,-819.3
2158,2127.4,-819.3
2158.5,2127.4,-761.5
2159,2175.1,-761.5
2159.5,2175.1,-716.8
2160,2232.1,-658.3
2160.5,2232.1,-658.3
2161,2289.4,-607.1
2161.5,2289.4,-607.1
2162,2347,-552.7
2162.5,2347,-552.7
2163,2404.5,-493.1
2163.5,2404.5,-493.1
2164,2455.2,-443.8
2164.5,2455.2,-443.8
2165,2355.6,-391.7
2165.5,2355.6,-391.7
2166,2355.6,-302
2166.5,2355.6,-302
2167,2355.6,-279.9
2167.5,-12958.2,-279.9
2168,-12958.2,-220.3
2168.5,-13220.2,-220.3
2169,-13220.2,-166.3
2169.5,-13146.6,-166.3
2170,-13146.6,-103.2
2170.5,-12821.9,-44.8
2171,-12821.9,-44.8
2171.5,-12384,11.1
2172,-12384,11.1
2172.5,-11931.1,66.7
2173,-11931.1,66.7
2173.5,-11504.6,134
2174,-11504.6,134
2174.5,-11129.6,184.6
2175,-11129.6,184.6
2175.5,-10762.8,107.5
2176,-10762.8,107.5
2176.5,-10506.5,300.3
2177,-10506.5,300.3
2177.5,-10222,357.8
2178,-10222,357.8
2178.5,-10082.2,418.3
2179,-10082.2,418.3
2179.5,-9869.5,481.1
2180,-9414.1,481.1
2180.5,-9414.1,530.1
2181,-8969.1,530.1
2181.5,-8969.1,601.9
2182,-8516.3,655.9
2182.5,-8516.3,655.9
2183,-8124.4,717.7
2183.5,-8124.4,717.7
2184,-7721.8,773.6
2184.5,-7721.8,773.6
2185,-7347.5,842.4
2185.5,-7347.5,842.4
2186,-6987,890.9
2186.5,-6987,890.9
2187,-6581.4,952.9
2187.5,-6581.4,952.9
2188,-6318,1008.9
2188.5,-6318,1008.9
2189,-6011.8,1070.4
2189.5,-6011.8,1070.4
2190,-5710.3,1119.2
2190.5,-5431.3,1119.2
2191,-5431.3,1184.5
2191.5,-5140.8,1184.5
2192,-5140.8,1242.9
2192.5,-4893.3,1298.5
2193,-4893.3,1298.5
2193.5,-4648.1,1349.2
2194,-4648.1,1349.2
2194.5,-4406.2,1417.9
2195,-4406.2,1417.9
2195.5,-4176.6,1473.6
2196,-4176.6,1473.6
2196.5,-3960.9,1541.5
2197,-3960.9,1541.5
2197.5,-3752.8,1590.9
2198,-3752.8,1590.9
2198.5,-3556.5,1644.1
2199,-3556.5,1644.1
2199.5,-3351.5,1680.2
2200,-3351.5,1680.2
2200.5,-3167.8,1758.1
2201,-3167.8,1758.1
2201.5,-2988.9,1812.7
2202,-2809.8,1812.7
2202.5,-2809.8,1871.6
2203,-2646.4,1871.6
2203.5,-2646.4,1929.8
2204,-2483.3,2015.6
2204.5,-2483.3,2015.6
2205,-2322,2042.3
2205.5,-2322,2042.3
2206,-2175.2,2098
2206.5,-2175.2,2098
2207,-2026.7,2154.1
2207.5,-2026.7,2154.1
2208,-1883.1,2210.9
2208.5,-1883.1,2210.9
2209,-1730.8,2269.2
2209.5,-1730.8,2269.2
2210,-1610.7,2321
2210.5,-1610.7,2321
2211,-1495.8,2383.4
2211.5,-1495.8,2383.4
2212,-1353.7,2436.6
2212.5,-1233.2,2436.6
2213,-1233.2,2488.2
2213.5,-1111.7,2488.2
2214,-1111.7,2543.8
2214.5,-994.3,2592.6
2215,-994.3,2592.6
2215.5,-872.9,2647.5
2216,-872.9,2647.5
2216.5,-767.6,2700.1
2217,-767.6,2700.1
2217.5,-664.3,2759.3
2218,-664.3,2759.3
2218.5,-554.8,2808.3
2219,-554.8,2808.3
2219.5,-458.1,2858.9
2220,-458.1,2858.9
2220.5,-373.3,2912.2
2221,-373.3,2912.2
2221.5,-259.9,2968.7
2222,-259.9,2968.7
2222.5,-161.3,3015
2223,-68.7,3015
2223.5,-68.7,3188
2224,25.7,3188
2224.5,25.7,3188
2225,110.8,3188
2225.5,110.8,3188
2226,200.7,-1318.3
2226.5,200.7,-1318.3
2227,285.1,-1475.1
2227.5,285.1,-1475.1
2228,370.2,-1513.7
2228.5,370.2,-1513.7
2229,450.9,-1638.6
2229.5,450.9,-1638.6
2230,539.7,-1868.5
2230.5,539.7,-1868.5
2231,617.6,-1953.6
2231.5,617.6,-1953.6
2232,689.4,-1897.1
2232.5,689.4,-1897.1
2233,772.1,-1825.6
2233.5,849.4,-1825.6
2234,849.4,-1696.3
2234.5,966.2,-1696.3
2235,966.2,-1602.5
2235.5,998.8,-1602.5
2236,998.8,-1531.6
2236.5,1068.6,-1519.6
2237,1068.6,-1519.6
2237.5,1143.5,-1454.9
2238,1143.5,-1454.9
2238.5,1214.5,-1411.2
2239,1214.5,-1411.2
2239.5,1276.1,-1369.9
2240,1276.1,-1369.9
2240.5,1353.2,-1284.8
2241,1353.2,-1284.8
2241.5,1422.5,-1285.8
2242,1422.5,-1285.8
2242.5,1488.7,-1236.8
2243,1555.9,-1236.8
2243.5,1555.9,-1196.4
2244,1619.7,-1196.4
2244.5,1619.7,-1144.1
2245,1683.9,-1144.1
2245.5,1683.9,-1135.7
2246,1760.1,-1135.7
2246.5,1760.1,-1055.3
2247,1813,-1014.2
2247.5,1813,-1014.2
2248,1877.3,-962.2
2248.5,1877.3,-962.2
2249,1929.3,-909.3
2249.5,1929.3,-909.3
2250,1990.9,-862.4
2250.5,1990.9,-862.4
2251,2058.9,-817.3
2251.5,2058.9,-817.3
2252,2115.5,-770.2
2252.5,2115.5,-770.2
2253,2174.6,-717.6
2253.5,2231,-717.6
2254,2231,-671.5
2254.5,2231,-671.5
2255,2231,-626.4
2255.5,2345.2,-626.4
2256,2345.2,-575.6
2256.5,2401.7,-575.6
2257,2401.7,-511.6
2257.5,2461.9,-511.6
2258,2461.9,-461.7
2258.5,2255.5,-461.7
2259,2255.5,-461.7
2259.5,2255.5,-370.8
2260,2255.5,-370.8
2260.5,2255.5,-295.5
2261,-13092.3,-295.5
2261.5,-13092.3,-239.3
2262,-13336.7,-239.3
2262.5,-13336.7,-174.6
2263,-13245.5,-174.6
2263.5,-13245.5,-124.1
2264,-12913.6,-124.1
2264.5,-12913.6,-64.7
2265,-12463.5,-64.7
2265.5,-12463.5,0.7
2266,-11977.2,0.7
2266.5,-11977.2,57.5
2267,-11537.4,57.5
2267.5,-11537.4,118.6
2268,-11171.3,118.6
2268.5,-11171.3,179.3
2269,-10793,82.2
2269.5,-10793,82.2
2270,-10534.3,292.6
2270.5,-10534.3,292.6
2271,-10247.8,358.2
2271.5,-10247.8,358.2
2272,-10096,414
2272.5,-10096,414
2273,-9891.1,473.6
2273.5,-9891.1,473.6
2274,-9431.5,536
2274.5,-9431.5,536
2275,-8986.1,591.7
2275.5,-8544.1,591.7
2276,-8544.1,648.8
2276.5,-8138.5,648.8
2277,-8138.5,712.4
2277.5,-7737.2,712.4
2278,-7737.2,769.4
2278.5,-7362.3,769.4
2279,-7362.3,840.4
2279.5,-7000.1,882.9
2280,-7000.1,882.9
2280.5,-6613.8,943.5
2281,-6613.8,943.5
2281.5,-6327.6,1007.9
2282,-6327.6,1007.9
2282.5,-6021,1049.9
2283,-6021,1049.9
2283.5,-5717.6,1124.5
2284,-5717.6,1124.5
2284.5,-5717.6,1180
2285,-5717.6,1180
2285.5,-5152.3,1239.9
2286,-5152.3,1239.9
2286.5,-4898.1,1239.9
2287,-4652.9,1239.9
2287.5,-4652.9,1239.9
2288,-4413.5,1239.9
2288.5,-4413.5,1412.4
2289,-4180.3,1412.4
2289.5,-4180.3,1470.7
2290,-3963.8,1535.7
2290.5,-3963.8,1535.7
2291,-3752.9,1584.5
2291.5,-3752.9,1584.5
2292,-3553.9,1641.8
2292.5,-3553.9,1641.8
2293,-3352.5,1702.6
2293.5,-3352.5,1702.6
2294,-3171.2,1758.7
2294.5,-3171.2,1758.7
2295,-2984.4,1796.3
2295.5,-2984.4,1796.3
2296,-2813.7,1871.5
2296.5,-2813.7,1871.5
2297,-2647.8,1928.9
2297.5,-2491.7,1928.9
2298,-2491.7,2007.1
2298.5,-2329.8,2007.1
2299,-2329.8,2039.7
2299.5,-2178.8,2039.7
2300,-2178.8,2097
2300.5,-2026.1,2097
2301,-2026.1,2154.7
2301.5,-1885.1,2206.2
2302,-1885.1,2206.2
2302.5,-1757.5,2264.4
2303,-1757.5,2264.4
2303.5,-1613.5,2320.9
2304,-1613.5,2320.9
2304.5,-1410.2,2359.5
2305,-1410.2,2359.5
2305.5,-1350.5,2422.4
2306,-1350.5,2422.4
2306.5,-1234.2,2484.9
2307,-1234.2,2484.9
2307.5,-1113.2,2542.6
2308,-996.2,2542.6
2308.5,-996.2,2586.5
2309,-884.6,2586.5
2309.5,-884.6,2646
2310,-760.5,2646
2310.5,-760.5,2704
2311,-664.3,2704
2311.5,-664.3,2753.3
2312,-562.8,2804.4
2312.5,-562.8,2804.4
2313,-460.5,2866.3
2313.5,-460.5,2866.3
2314,-322.4,2912.7
2314.5,-322.4,2912.7
2315,-259.9,2965
2315.5,-259.9,2965
2316,-163.3,3014
2316.5,-163.3,3014
2317,-72.3,3239.5
2317.5,-72.3,3239.5
2318,8.5,3239.5
2318.5,8.5,3239.5
2319,118.2,3239.5
2319.5,201,3239.5
2320,201,3239.5
2320.5,285.2,-1491.6
2321,285.2,-1491.6
2321.5,366.3,-1534.5
2322,366.3,-1534.5
2322.5,444.7,-1645.1
2323,444.7,-1645.1
2323.5,531.2,-1645.1
2324,531.2,-1877.7
2324.5,616.2,-1877.7
2325,616.2,-1970.5
2325.5,700.7,-1916.6
2326,700.7,-1916.6
2326.5,770.9,-1842
2327,770.9,-1842
