Time (s),high-1,high-2
3528,-2056.9,-4559.8
3528.5,-2056.9,-4326.8
3529,-1769.4,-4326.8
3529.5,-1628.9,-4105.1
3530,-1628.9,-4105.1
3530.5,-1368.9,-3896.5
3531,-1368.9,-3896.5
3531.5,-1359.6,-3693.6
3532,-1359.6,-3693.6
3532.5,-1235.4,-3494.2
3533,-1235.4,-3494.2
3533.5,-1108,-3301.6
3534,-1108,-3301.6
3534.5,-984.7,-3097.9
3535,-984.7,-3097.9
3535.5,-861.2,-2946.9
3536,-861.2,-2946.9
3536.5,-768.8,-2773.8
3537,-768.8,-2773.8
3537.5,-635,-2607.4
3538,-635,-2607.4
3538.5,-527.3,-2450
3539,-527.3,-2450
3539.5,-421.6,-2298.8
3540,-421.6,-2298.8
3540.5,-341.6,-2145.1
3541,-341.6,-2145.1
3541.5,-213.6,-1999.7
3542,-213.6,-1861.2
3542.5,-116.8,-1861.2
3543,-116.8,-1720.9
3543.5,-9.8,-1720.9
3544,86.7,-1462.7
3544.5,86.7,-1462.7
3545,177.6,-1462.3
3545.5,177.6,-1462.3
3546,268,-1333.5
3546.5,268,-1333.5
3547,361.8,-1212
3547.5,361.8,-1212
3548,454.4,-1092.8
3548.5,454.4,-1092.8
3549,537.1,-977.2
3549.5,537.1,-977.2
3550,636.1,-857.5
3550.5,636.1,-857.5
3551,713,-756.1
3551.5,713,-756.1
3552,790,-648.2
3552.5,790,-648.2
3553,872.9,-545.7
3553.5,872.9,-545.7
3554,957.2,-455.5
3554.5,957.2,-455.5
3555,1008.4,-346.3
3555.5,1008.4,-346.3
3556,1119.4,-247.3
3556.5,1119.4,-247.3
3557,1184.7,-153.4
3557.5,1184.7,-60.9
3558,1269.5,-60.9
3558.5,1344.8,30
3559,1344.8,30
3559.5,1443.8,119.3
3560,1443.8,119.3
3560.5,1493.2,212.1
3561,1493.2,212.1
3561.5,1566.7,301.1
3562,1566.7,301.1
3562.5,1640.2,375.2
3563,1640.2,375.2
3563.5,1706,473.4
3564,1706,473.4
3564.5,1778,551.4
3565,1778,551.4
3565.5,1843.2,622.4
3566,1843.2,622.4
3566.5,1911.5,704.9
3567,1911.5,704.9
3567.5,1974.7,787.1
3568,1974.7,787.1
3568.5,2041,881.6
3569,2041,881.6
3569.5,2111.8,940.8
3570,2111.8,940.8
3570.5,2155.8,1009.5
3571,2155.8,1087.4
3571.5,2233.3,1087.4
3572,2233.3,1160.6
3572.5,2295.4,1160.6
3573,2356.2,1214.1
3573.5,2356.2,1214.1
3574,2414.2,1303.6
3574.5,2414.2,1303.6
3575,2476.6,1372.5
3575.5,2476.6,1372.5
3576,2535.2,1440.8
3576.5,2535.2,1440.8
3577,2595.4,1510
3577.5,2595.4,1510
3578,2653.6,1578.5
3578.5,2653.6,1578.5
3579,2451.8,1637.7
3579.5,2451.8,1637.7
3580,2451.8,1702.9
3580.5,2451.8,1702.9
3581,2451.8,1770.1
3581.5,-13692.5,1770.1
3582,-13692.5,1835.7
3582.5,-13927.8,1835.7
3583,-13927.8,1892.6
3583.5,-13796.2,1892.6
3584,-13796.2,1946.1
3584.5,-13796.2,1946.1
3585,-13391.1,2019
3585.5,-13391.1,2019
3586,-12900.8,2087.1
3586.5,-12900.8,2138.9
3587,-12320.6,2138.9
3587.5,-12320.6,2199.2
3588,-11786.9,2199.2
3588.5,-11786.9,2257.5
3589,-11384.6,2257.5
3589.5,-11027.1,2313.6
3590,-11027.1,2313.6
3590.5,-10823.4,2373.2
3591,-10823.4,2373.2
3591.5,-10468.1,2426.4
3592,-10468.1,2426.4
3592.5,-10292.2,2090
3593,-10292.2,2090
3593.5,-10113.1,2090
3594,-10113.1,2090
3594.5,-9734.5,2090
3595,-9734.5,-12482.3
3595.5,-9276,-12482.3
3596,-9276,-12840.2
3596.5,-8851.3,-12840.2
3597,-8851.3,-12840.2
3597.5,-8397.1,-12856.6
3598,-8397.1,-12856.6
3598.5,-7989.5,-12634.2
3599,-7989.5,-12634.2
3599.5,-7600.5,-12268.3
3600,-7600.5,-12268.3
3600.5,-7236.7,-11872.2
3601,-7236.7,-11872.2
3601.5,-7236.7,-11476.1
3602,-7236.7,-11476.1
3602.5,-6534.2,-11119
3603,-6534.2,-11119
3603.5,-6207.3,-10765
3604,-5904.6,-10765
3604.5,-5904.6,-10591.8
3605,-5604.6,-10271.3
3605.5,-5604.6,-10271.3
3606,-5328.1,-10112.6
3606.5,-5328.1,-10112.6
3607,-5051.1,-9954.7
3607.5,-5051.1,-9954.7
3608,-4795.7,-9579.4
3608.5,-4795.7,-9579.4
3609,-4553.6,-9142.2
3609.5,-4553.6,-9142.2
3610,-4311.5,-8727.8
3610.5,-4311.5,-8727.8
3611,-4088.3,-8301.4
3611.5,-4088.3,-8301.4
3612,-3861,-7905.3
3612.5,-3861,-7905.3
3613,-3655,-7527.8
3613.5,-3655,-7527.8
3614,-3451.8,-7167.5
3614.5,-3451.8,-7167.5
3615,-3256.5,-6772.7
3615.5,-3256.5,-6772.7
3616,-3043,-6495.6
3616.5,-3043,-6495.6
3617,-2881.8,-6183.7
3617.5,-2881.8,-6183.7
3618,-2705.9,-5884.2
3618.5,-2539.3,-5884.2
3619,-2539.3,-5597.5
3619.5,-2378.5,-5320.2
3620,-2378.5,-5320.2
3620.5,-2216.6,-5062.1
3621,-2216.6,-5062.1
3621.5,-2064.3,-4811
3622,-2064.3,-4811
3622.5,-1915.5,-4565.9
3623,-1915.5,-4565.9
3623.5,-1776.8,-4333.9
3624,-1776.8,-4333.9
3624.5,-1629.8,-4114.2
3625,-1629.8,-4114.2
3625.5,-1413.8,-3901.3
3626,-1413.8,-3901.3
3626.5,-1360.6,-3698
3627,-1360.6,-3698
3627.5,-1238.4,-3497.2
3628,-1238.4,-3497.2
3628.5,-1112.7,-3310.4
3629,-1112.7,-3310.4
3629.5,-990.5,-3101.9
3630,-990.5,-3101.9
3630.5,-871.2,-2946.9
3631,-871.2,-2946.9
3631.5,-750.7,-2775.5
3632,-750.7,-2775.5
3632.5,-644.6,-2612
3633,-644.6,-2612
3633.5,-535,-2450.5
3634,-425.5,-2300.2
3634.5,-425.5,-2300.2
3635,-290,-2147.3
3635.5,-290,-2147.3
3636,-217.5,-2001.7
3636.5,-217.5,-2001.7
3637,-116.8,-1861.3
3637.5,-116.8,-1861.3
3638,-17.7,-1724.2
3638.5,-17.7,-1724.2
3639,80.6,-1467.1
3639.5,80.6,-1467.1
3640,170,-1461.4
3640.5,170,-1461.4
3641,267.1,-1334.2
3641.5,267.1,-1334.2
3642,359.8,-1215.4
3642.5,359.8,-1215.4
3643,447.6,-1095
3643.5,447.6,-1095
3644,539.4,-976.3
3644.5,539.4,-976.3
3645,622.7,-880.5
3645.5,622.7,-880.5
3646,713.7,-761.3
3646.5,713.7,-761.3
3647,785.3,-651.5
3647.5,785.3,-651.5
3648,877.4,-549.5
3648.5,954.7,-549.5
3649,954.7,-400.4
3649.5,1032.7,-400.4
3650,1032.7,-345.5
3650.5,1114.5,-251.2
3651,1114.5,-251.2
3651.5,1199.7,-150.6
3652,1199.7,-150.6
3652.5,1270.6,-58.9
3653,1270.6,-58.9
3653.5,1345.2,32.8
3654,1345.2,32.8
3654.5,1448.3,122.3
3655,1448.3,122.3
3655.5,1492.8,209.7
3656,1492.8,209.7
3656.5,1563.7,296.2
3657,1563.7,296.2
3657.5,1640.7,390.8
3658,1640.7,390.8
3658.5,1708.1,471.4
3659,1708.1,471.4
3659.5,1776.8,548.9
3660,1776.8,548.9
3660.5,1842.1,639.7
3661,1842.1,639.7
3661.5,1913.2,714.3
3662,1913.2,714.3
3662.5,1975.3,788.4
3663,1975.3,788.4
3663.5,2042.7,905.5
3664,2095.2,905.5
3664.5,2095.2,942.5
3665,2154.1,942.5
3665.5,2154.1,1017.1
3666,2231,1087.1
3666.5,2231,1087.1
3667,2294.4,1156.9
3667.5,2294.4,1156.9
3668,2358.9,1267.2
3668.5,2358.9,1267.2
3669,2416.3,1300.4
3669.5,2416.3,1300.4
3670,2477.3,1373.5
3670.5,2477.3,1373.5
3671,2535.2,1444.2
3671.5,2535.2,1444.2
3672,2596.1,1507.9
3672.5,2596.1,1507.9
3673,2652.5,1578.3
3673.5,2652.5,1578.3
3674,2704.6,1640.6
3674.5,2704.6,1640.6
3675,2704.6,1692.7
3675.5,2704.6,1692.7
3676,2704.6,1772
3676.5,-13770.1,1772
3677,-13770.1,1834
3677.5,-13995.3,1834
3678,-13995.3,1895.6
3678.5,-13865.6,1895.6
3679,-13865.6,1957.2
3679.5,-13493.8,1957.2
3680,-13493.8,2020
3680.5,-12959.8,2020
3681,-12959.8,2081.4
3681.5,-12369.1,2138.9
3682,-12369.1,2138.9
3682.5,-11825.8,2199.8
3683,-11825.8,2199.8
3683.5,-11412.7,2260.4
3684,-11412.7,2260.4
3684.5,-11042.3,2313.6
3685,-11042.3,2313.6
3685.5,-10841.2,2374.4
3686,-10841.2,2374.4
3686.5,-10480.2,2427.3
3687,-10480.2,2427.3
3687.5,-10306.3,2111.9
3688,-10306.3,2111.9
3688.5,-10128.7,2111.9
3689,-10128.7,2111.9
3689.5,-9748.4,2111.9
3690,-9748.4,-12665.5
3690.5,-9288.8,-12665.5
3691,-9288.8,-12996.6
3691.5,-8845.3,-12996.6
3692,-8845.3,-12996
3692.5,-8409.4,-12996
3693,-8409.4,-12996
3693.5,-8000.7,-12750.6
3694,-8000.7,-12750.6
3694.5,-7608.6,-12367.3
3695,-7608.6,-12367.3
3695.5,-7229.3,-11934.5
3696,-6816.3,-11934.5
3696.5,-6816.3,-11529.4
3697,-6544.1,-11529.4
3697.5,-6544.1,-11174.4
3698,-6214.4,-10818.6
3698.5,-6214.4,-10818.6
3699,-5908.9,-10620.1
3699.5,-5908.9,-10620.1
3700,-5612.8,-10304.3
3700.5,-5612.8,-10304.3
3701,-5327.5,-10135.2
3701.5,-5327.5,-10135.2
3702,-5062.3,-9981.5
3702.5,-5062.3,-9981.5
3703,-4798.8,-9605.5
3703.5,-4798.8,-9605.5
3704,-4553.1,-9165.4
3704.5,-4553.1,-9165.4
3705,-4316.3,-8696.7
3705.5,-4316.3,-8696.7
3706,-4090.4,-8320.5
3706.5,-4090.4,-8320.5
3707,-3873.6,-7926.8
3707.5,-3873.6,-7926.8
3708,-3659.7,-7549.9
3708.5,-3659.7,-7549.9
3709,-3453.1,-7180.8
3709.5,-3453.1,-7180.8
3710,-3261.1,-6821.5
3710.5,-3045.9,-6821.5
3711,-3045.9,-6505.8
3711.5,-2884,-6505.8
3712,-2884,-6195.5
3712.5,-2709.3,-6195.5
3713,-2709.3,-5891
3713.5,-2544.3,-5607.2
3714,-2544.3,-5607.2
3714.5,-2370.2,-5339.8
3715,-2370.2,-5339.8
3715.5,-2211.8,-5072.1
3716,-2211.8,-5072.1
3716.5,-2064.7,-4819.3
3717,-2064.7,-4819.3
3717.5,-1918.8,-4573.9
3718,-1918.8,-4573.9
3718.5,-1773.6,-4340.4
3719,-1773.6,-4340.4
3719.5,-1631.8,-4114.8
3720,-1631.8,-4114.8
3720.5,-1438.8,-3907.5
3721,-1438.8,-3907.5
3721.5,-1361.5,-3702.3
3722,-1361.5,-3702.3
3722.5,-1238.6,-3505.4
3723,-1238.6,-3505.4
3723.5,-1113.2,-3313.7
3724,-1113.2,-3313.7
3724.5,-991.2,-3098.1
3725,-878.7,-3098.1
3725.5,-878.7,-2952.4
3726,-754.9,-2952.4
3726.5,-754.9,-2781.7
3727,-639.7,-2781.7
3727.5,-639.7,-2617.4
3728,-532.9,-2617.4
3728.5,-532.9,-2453.6
3729,-427.1,-2453.6
3729.5,-427.1,-2301.2
3730,-345.8,-2301.2
3730.5,-345.8,-2301.2
3731,-217.9,-2006.1
3731.5,-217.9,-2006.1
3732,-116.8,-1857.1
3732.5,-116.8,-1857.1
3733,-13.5,-1726.7
3733.5,-13.5,-1726.7
3734,83.9,-1516.1
3734.5,83.9,-1516.1
3735,174.4,-1460.6
3735.5,174.4,-1460.6
3736,266.1,-1333.7
3736.5,266.1,-1333.7
3737,362.7,-1217.7
3737.5,362.7,-1217.7
3738,450.4,-1096.3
3738.5,450.4,-1096.3
3739,538.1,-979.3
3739.5,634.3,-979.3
3740,634.3,-866.9
3740.5,711.9,-866.9
3741,711.9,-761.3
3741.5,799.4,-761.3
3742,799.4,-654.7
3742.5,880.9,-654.7
3743,880.9,-549.9
3743.5,956,-420.9
3744,956,-420.9
3744.5,1064.1,-347.8
3745,1064.1,-347.8
3745.5,1119.3,-249.2
3746,1119.3,-249.2
3746.5,1189,-155
3747,1189,-155
3747.5,1272,-63.4
3748,1272,-63.4
3748.5,1347.2,32.3
3749,1347.2,32.3
3749.5,1403.2,120.7
3750,1403.2,120.7
3750.5,1494.3,209.4
3751,1494.3,209.4
3751.5,1566.2,296.5
3752,1566.2,296.5
3752.5,1642,381.7
3753,1642,381.7
3753.5,1704.4,469.8
3754,1775.7,469.8
3754.5,1775.7,552.9
3755,1843.7,552.9
3755.5,1843.7,636.8
3756,1916.1,636.8
3756.5,1916.1,704.9
3757,1981.9,704.9
3757.5,1981.9,785.9
3758,2042.8,863.5
3758.5,2042.8,863.5
3759,2109.5,940.1
3759.5,2109.5,940.1
3760,2153.5,1025.8
3760.5,2153.5,1025.8
3761,2233.3,1086.3
3761.5,2233.3,1086.3
3762,2294.9,1160.5
3762.5,2294.9,1160.5
3763,2355.7,1267.9
3763.5,2355.7,1267.9
3764,2418.7,1304.2
3764.5,2418.7,1304.2
3765,2480,1370.8
3765.5,2480,1370.8
3766,2534.3,1441.4
3766.5,2534.3,1441.4
3767,2595.9,1509.2
3767.5,2595.9,1509.2
3768,2650.2,1578.2
3768.5,2505.2,1578.2
3769,2505.2,1641.3
3769.5,2505.2,1641.3
3770,2505.2,1693.7
3770.5,2505.2,1693.7
3771,-13875.5,1762.6
3771.5,-13875.5,1762.6
3772,-13875.5,1830.6
3772.5,-14096.3,1830.6
3773,-14096.3,1895.8
3773.5,-13930.1,1957.8
3774,-13930.1,1957.8
3774.5,-13547.7,2017.8
3775,-13547.7,2017.8
3775.5,-13023.1,2071.8
3776,-13023.1,2071.8
3776.5,-12409,2139.4
3777,-12409,2139.4
3777.5,-11867.5,2200.4
3778,-11867.5,2200.4
3778.5,-11439.4,2257.6
3779,-11439.4,2257.6
3779.5,-11068.5,2313.7
3780,-11068.5,2313.7
3780.5,-10866.9,2375.6
3781,-10866.9,2375.6
3781.5,-10506.1,2422.7
3782,-10506.1,2422.7
3782.5,-10318.4,2585.2
3783,-10318.4,2585.2
3783.5,-10138.1,2585.2
3784,-10138.1,2585.2
3784.5,-10138.1,2585.2
3785,-9305.9,-12868
3785.5,-9305.9,-12868
3786,-8874.8,-13170.6
3786.5,-8874.8,-13170.6
3787,-8421.4,-13136.8
3787.5,-8421.4,-13136.8
3788,-8011,-12865.1
3788.5,-8011,-12865.1
3789,-7618.8,-12865.1
3789.5,-7618.8,-12481
3790,-7241.7,-12019.3
3790.5,-7241.7,-12019.3
3791,-6880,-11612.8
3791.5,-6880,-11612.8
3792,-6544,-11205.4
3792.5,-6544,-11205.4
3793,-6224.1,-10859.5
3793.5,-6224.1,-10859.5
3794,-5911.8,-10666.6
3794.5,-5911.8,-10666.6
3795,-5618.6,-10334.7
3795.5,-5618.6,-10334.7
3796,-5333.4,-10172.6
3796.5,-5333.4,-10172.6
3797,-5064.6,-10007.3
3797.5,-5064.6,-10007.3
3798,-4816,-9630.5
3798.5,-4816,-9630.5
3799,-4557.9,-9189.8
3799.5,-4323.6,-9189.8
3800,-4323.6,-8757.4
3800.5,-4087.5,-8757.4
3801,-4087.5,-8337.9
3801.5,-3874.1,-8337.9
3802,-3874.1,-7940.2
3802.5,-3662.9,-7940.2
3803,-3662.9,-7560.3
3803.5,-3456.4,-7560.3
3804,-3456.4,-7196.8
3804.5,-3264.5,-7196.8
3805,-3264.5,-6808.1
3805.5,-3076.3,-6519.6
3806,-3076.3,-6519.6
3806.5,-2892.9,-6204.2
3807,-2892.9,-6204.2
3807.5,-2713.1,-5901.7
3808,-2713.1,-5901.7
3808.5,-2545.7,-5617.6
3809,-2545.7,-5617.6
3809.5,-2380.8,-5334.2
3810,-2380.8,-5334.2
3810.5,-2224.1,-5078
3811,-2224.1,-5078
3811.5,-2066.3,-4829.4
3812,-2066.3,-4829.4
3812.5,-1916.5,-4578.9
3813,-1916.5,-4578.9
3813.5,-1765.1,-4344
3814,-1765.1,-4344
3814.5,-1765.1,-4129
3815,-1505.7,-4129
3815.5,-1505.7,-3909.2
3816,-1364.8,-3909.2
3816.5,-1364.8,-3708.4
3817,-1239.6,-3708.4
3817.5,-1239.6,-3505.4
3818,-1114.9,-3505.4
3818.5,-1114.9,-3313.1
3819,-990.4,-3313.1
3819.5,-990.4,-3100.6
3820,-871.3,-2954.6
3820.5,-871.3,-2954.6
3821,-750,-2786.2
3821.5,-750,-2786.2
3822,-644.1,-2617.8
3822.5,-644.1,-2617.8
3823,-536.1,-2456.6
3823.5,-536.1,-2456.6
3824,-427.4,-2303.8
3824.5,-427.4,-2303.8
3825,-322,-2149.4
3825.5,-322,-2149.4
3826,-219.1,-2004.8
3826.5,-219.1,-2004.8
3827,-115.2,-1869.5
3827.5,-12.2,-1869.5
3828,-12.2,-1726.9
3828.5,82,-1726.9
3829,82,-1617.2
3829.5,182.7,-1617.2
3830,182.7,-1465.7
3830.5,268.8,-1465.7
3831,268.8,-1337
3831.5,361.3,-1337
3832,361.3,-1218.4
3832.5,450.1,-1218.4
3833,450.1,-1097.5
3833.5,539.3,-1097.5
3834,539.3,-979.8
3834.5,632.3,-870.9
3835,632.3,-870.9
3835.5,707.9,-759.5
3836,707.9,-759.5
3836.5,798,-657.4
3837,798,-657.4
3837.5,878.9,-548.2
3838,878.9,-548.2
3838.5,958.2,-457.7
3839,958.2,-457.7
3839.5,1024,-346.3
3840,1024,-346.3
3840.5,1116.3,-248
3841,1116.3,-248
3841.5,1198.2,-148.7
3842,1198.2,-148.7
3842.5,1270,-48.3
3843,1344.3,-48.3
3843.5,1344.3,28
3844,1399.3,28
3844.5,1399.3,122.3
3845,1498.1,122.3
3845.5,1498.1,211.2
3846,1566.3,211.2
3846.5,1566.3,295.8
3847,1635.9,295.8
3847.5,1635.9,373.7
3848,1705.5,373.7
3848.5,1705.5,457.3
3849,1776.2,545.2
3849.5,1776.2,545.2
3850,1843.3,626.6
3850.5,1843.3,626.6
3851,1917.5,703.2
3851.5,1917.5,703.2
3852,1976.1,788.2
3852.5,1976.1,788.2
3853,2043.3,862
3853.5,2043.3,862
3854,2101,939.1
3854.5,2101,939.1
3855,2159.2,1017.9
3855.5,2159.2,1017.9
3856,2230.4,1088.6
3856.5,2296,1088.6
3857,2296,1159.4
3857.5,2357.8,1159.4
3858,2357.8,1261.7
3858.5,2413.5,1261.7
3859,2413.5,1302.3
3859.5,2478.5,1302.3
3860,2478.5,1370.8
3860.5,2535.1,1370.8
3861,2535.1,1439.6
3861.5,2596.3,1439.6
3862,2596.3,1505.6
3862.5,2650.7,1505.6
3863,2650.7,1568.4
3863.5,2768,1641
3864,2768,1641
3864.5,2768,1703.1
3865,2768,1703.1
3865.5,2768,1768.4
3866,-13851.9,1768.4
3866.5,-13851.9,1834
3867,-14058.2,1834
3867.5,-14058.2,1896.7
3868,-13927.7,1896.7
3868.5,-13927.7,1945.5
3869,-13524.7,1945.5
3869.5,-13524.7,2018.4
3870,-13524.7,2018.4
3870.5,-12996.3,2073.4
3871,-12996.3,2073.4
3871.5,-12392.8,2141.1
3872,-12392.8,2141.1
3872.5,-11857.8,2197.5
3873,-11416.3,2197.5
3873.5,-11416.3,2261.4
3874,-11056.6,2261.4
3874.5,-11056.6,2313.5
3875,-10850.5,2313.5
3875.5,-10850.5,2373
3876,-10496.6,2373
3876.5,-10496.6,2431
3877,-10300.1,2431
3877.5,-10300.1,2416.2
3878,-10131.1,2416.2
3878.5,-10131.1,2416.2
3879,-9755.9,2416.2
3879.5,-9755.9,-12730.8
3880,-9300.5,-12730.8
3880.5,-9300.5,-12730.8
3881,-8863.4,-13049.5
3881.5,-8863.4,-13049.5
3882,-8419.6,-13030
3882.5,-8419.6,-13030
3883,-8009.9,-12784.6
3883.5,-8009.9,-12784.6
3884,-7617.4,-12389.1
3884.5,-7617.4,-12389.1
3885,-7245.6,-11952.4
3885.5,-7245.6,-11952.4
3886,-6873.7,-11553
3886.5,-6548.4,-11553
3887,-6548.4,-11166.2
3887.5,-6219.7,-11166.2
3888,-6219.7,-10815.7
3888.5,-5913.8,-10815.7
3889,-5913.8,-10629.4
3889.5,-5613.1,-10629.4
3890,-5613.1,-10304.6
3890.5,-5327,-10304.6
3891,-5327,-10135
3891.5,-5066.4,-10135
3892,-5066.4,-9980.1
3892.5,-4798.1,-9980.1
3893,-4798.1,-9608.2
3893.5,-4557.9,-9608.2
3894,-4557.9,-9164.4
3894.5,-4320.1,-9164.4
3895,-4320.1,-8737.6
3895.5,-4090.4,-8320.7
3896,-4090.4,-8320.7
3896.5,-3874.4,-7928.1
3897,-3874.4,-7928.1
3897.5,-3664.7,-7544.6
3898,-3664.7,-7544.6
3898.5,-3456.9,-7180.1
3899,-3456.9,-7180.1
3899.5,-3262.3,-6782.9
3900,-3262.3,-6782.9
3900.5,-3087.7,-6506.9
3901,-2892.9,-6506.9
3901.5,-2892.9,-6195.4
3902,-2714.3,-6195.4
3902.5,-2714.3,-5893.4
3903,-2543.5,-5893.4
3903.5,-2543.5,-5606.2
3904,-2380.8,-5606.2
3904.5,-2380.8,-5341.9
3905,-2213.5,-5341.9
3905.5,-2213.5,-5067.9
3906,-2063.9,-5067.9
3906.5,-2063.9,-4816.6
3907,-1915.3,-4816.6
3907.5,-1915.3,-4571.9
3908,-1777.5,-4571.9
3908.5,-1777.5,-4341.7
3909,-1631.2,-4341.7
3909.5,-1631.2,-4112.9
3910,-1378.5,-3902.5
3910.5,-1378.5,-3902.5
3911,-1362.9,-3701.2
3911.5,-1362.9,-3701.2
3912,-1238.6,-3502.6
3912.5,-1238.6,-3502.6
3913,-1113.7,-3313.6
3913.5,-1113.7,-3313.6
3914,-991.3,-3108
3914.5,-991.3,-3108
3915,-876.3,-2953.5
3915.5,-876.3,-2953.5
3916,-760.7,-2780.6
3916.5,-647.2,-2780.6
3917,-647.2,-2616.2
3917.5,-532.4,-2616.2
3918,-532.4,-2453.9
3918.5,-425.8,-2453.9
3919,-425.8,-2300.7
3919.5,-309.9,-2300.7
3920,-309.9,-2148.9
3920.5,-219.5,-2148.9
3921,-219.5,-2003.6
3921.5,-116,-2003.6
3922,-116,-1869.3
3922.5,-18.1,-1869.3
3923,-18.1,-1723.7
3923.5,80.1,-1723.7
3924,80.1,-1577.6
3924.5,172.6,-1577.6
3925,172.6,-1463
3925.5,269,-1336.7
3926,269,-1336.7
3926.5,358.9,-1218.9
3927,358.9,-1218.9
3927.5,452.7,-1096.1
3928,452.7,-1096.1
3928.5,532.6,-983.4
3929,532.6,-983.4
3929.5,629.8,-874.4
3930,629.8,-874.4
3930.5,714.5,-762.1
3931,800.6,-762.1
3931.5,800.6,-655.2
3932,877.1,-655.2
3932.5,877.1,-545.8
3933,956.3,-545.8
3933.5,956.3,-417.5
3934,1069,-417.5
3934.5,1069,-345.8
3935,1118.5,-345.8
3935.5,1118.5,-249.2
3936,1194.2,-249.2
3936.5,1194.2,-147.5
3937,1270,-147.5
3937.5,1270,-53.9
3938,1344.9,-53.9
3938.5,1344.9,30.4
3939,1395.1,30.4
3939.5,1395.1,120.5
3940,1492.1,120.5
3940.5,1492.1,210
3941,1566.7,298.9
3941.5,1566.7,298.9
3942,1637,377.6
3942.5,1637,377.6
3943,1707.2,473
3943.5,1707.2,473
3944,1780.1,550.7
3944.5,1780.1,550.7
3945,1840.7,630.5
3945.5,1912.1,630.5
3946,1912.1,707.7
3946.5,1981.6,707.7
3947,1981.6,783.1
3947.5,2039.9,783.1
3948,2039.9,869.5
3948.5,2110.1,869.5
3949,2110.1,936.8
3949.5,2155.8,936.8
3950,2155.8,1022.5
3950.5,2232.7,1022.5
3951,2232.7,1088.1
3951.5,2297.2,1088.1
3952,2297.2,1159
3952.5,2353.8,1159
3953,2353.8,1159
3953.5,2414.8,1159
3954,2414.8,1298.8
3954.5,2470.5,1298.8
3955,2470.5,1371.5
3955.5,2535,1371.5
3956,2535,1439.2
3956.5,2595.8,1508.2
3957,2595.8,1508.2
3957.5,2649.2,1569.8
3958,2649.2,1569.8
3958.5,2802.7,1638
3959,2802.7,1638
3959.5,2802.7,1690.8
3960,2802.7,1690.8
3960.5,2802.7,1770.3
3961,-13686,1770.3
3961.5,-13686,1832.1
3962,-13917.5,1832.1
3962.5,-13917.5,1896.9
3963,-13802.2,1896.9
3963.5,-13802.2,1939.7
3964,-13422.6,1939.7
3964.5,-13422.6,2015.5
3965,-12924.6,2015.5
3965.5,-12924.6,2075.7
3966,-12325.8,2075.7
3966.5,-12325.8,2138.4
3967,-11801.3,2138.4
3967.5,-11801.3,2197.5
3968,-11392.1,2197.5
3968.5,-11392.1,2258.3
3969,-11029.3,2258.3
3969.5,-11029.3,2311.9
3970,-10820.5,2372.6
3970.5,-10820.5,2372.6
3971,-10462.8,2429.3
3971.5,-10462.8,2429.3
3972,-10290.7,2580.2
3972.5,-10290.7,2580.2
3973,-10112.6,2580.2
3973.5,-10112.6,2580.2
3974,-9737.3,2580.2
3974.5,-9737.3,-12468.6
3975,-9283.2,-12468.6
3975.5,-9283.2,-12468.6
3976,-9283.2,-12824.3
3976.5,-8408.9,-12824.3
3977,-8408.9,-12835.1
3977.5,-7996.1,-12835.1
3978,-7996.1,-12619.7
3978.5,-7606.3,-12619.7
3979,-7606.3,-12245
3979.5,-7226.2,-12245
3980,-7226.2,-11853.6
3980.5,-6845.1,-11853.6
3981,-6845.1,-11473.2
3981.5,-6542,-11473.2
3982,-6542,-11104.1
3982.5,-6213.3,-11104.1
3983,-6213.3,-10765.8
3983.5,-5908.6,-10765.8
3984,-5908.6,-10575.8
3984.5,-5610.7,-10575.8
3985,-5610.7,-10259.7
3985.5,-5336.2,-10259.7
3986,-5336.2,-10086.3
3986.5,-5060.8,-9950.1
3987,-5060.8,-9950.1
3987.5,-4807,-9575.8
3988,-4807,-9575.8
3988.5,-4554.4,-9139
3989,-4554.4,-9139
3989.5,-4316.7,-8679.5
3990,-4089.7,-8679.5
3990.5,-4089.7,-8293.1
3991,-4089.7,-8293.1
3991.5,-4089.7,-7902.2
3992,-3660.3,-7902.2
3992.5,-3660.3,-7529.9
3993,-3455.8,-7529.9
3993.5,-3455.8,-7170.8
3994,-3261.1,-7170.8
3994.5,-3261.1,-6798.1
3995,-3072.1,-6798.1
3995.5,-3072.1,-6491.6
3996,-2890.1,-6491.6
3996.5,-2890.1,-6183
3997,-2709.8,-6183
3997.5,-2709.8,-5879.4
3998,-2540.6,-5879.4
3998.5,-2540.6,-5599.6
3999,-2378.4,-5599.6
3999.5,-2378.4,-5318.5
4000,-2227.7,-5318.5
4000.5,-2227.7,-5064.3
4001,-2065.3,-5064.3
4001.5,-2065.3,-4809.5
4002,-1917,-4568.6
4002.5,-1917,-4568.6
4003,-1781,-4334
4003.5,-1781,-4334
4004,-1631.1,-4108.9
4004.5,-1394.5,-4108.9
4005,-1394.5,-3903.5
4005.5,-1362.7,-3903.5
4006,-1362.7,-3695.3
4006.5,-1231.7,-3695.3
4007,-1231.7,-3498.2
4007.5,-1114.9,-3498.2
4008,-1114.9,-3310.9
4008.5,-992,-3310.9
4009,-992,-3104.1
4009.5,-875.2,-3104.1
4010,-875.2,-2950.7
4010.5,-754.1,-2950.7
4011,-754.1,-2776.6
4011.5,-643.6,-2776.6
4012,-643.6,-2613.4
4012.5,-541,-2613.4
