Time (s),high-1,high-2
4944,-10055.7,585.2
4944.5,-9934.8,585.2
4945,-9934.8,668.5
4945.5,-9771,747.5
4946,-9771,747.5
4946.5,-9367.3,818
4947,-8932,818
4947.5,-8932,945.4
4948,-8499.5,945.4
4948.5,-8499.5,970.9
4949,-8101.4,970.9
4949.5,-8101.4,1043.1
4950,-7707.5,1043.1
4950.5,-7707.5,1116.3
4951,-7337.9,1116.3
4951.5,-7337.9,1188.3
4952,-6987.4,1188.3
4952.5,-6987.4,1279.9
4953,-6601.3,1279.9
4953.5,-6601.3,1327.1
4954,-6317.8,1327.1
4954.5,-6317.8,1391.8
4955,-6006.3,1391.8
4955.5,-6006.3,1463.7
4956,-5709.7,1530.5
4956.5,-5709.7,1530.5
4957,-5425.7,1590.2
4957.5,-5150.8,1590.2
4958,-5150.8,1657.1
4958.5,-4894.6,1657.1
4959,-4894.6,1711.1
4959.5,-4653.8,1711.1
4960,-4653.8,1787.6
4960.5,-4412.2,1787.6
4961,-4412.2,1847.3
4961.5,-4176.6,1847.3
4962,-4176.6,1905.8
4962.5,-3955.3,1905.8
4963,-3955.3,1970.3
4963.5,-3749.1,1970.3
4964,-3749.1,2032
4964.5,-3538.6,2032
4965,-3538.6,2085.4
4965.5,-3343.2,2085.4
4966,-3343.2,2150.3
4966.5,-3150.7,2210
4967,-3150.7,2210
4967.5,-2937.8,2269.9
4968,-2789.4,2269.9
4968.5,-2789.4,2319.7
4969,-2616,2319.7
4969.5,-2616,2380.7
4970,-2451.4,2380.7
4970.5,-2451.4,2434.4
4971,-2288.8,2434.4
4971.5,-2288.8,2369.7
4972,-2141.1,2369.7
4972.5,-2141.1,2369.7
4973,-1983.4,2369.7
4973.5,-1983.4,2369.7
4974,-1840.2,-9389.5
4974.5,-1840.2,-9389.5
4975,-1704.1,-9963.9
4975.5,-1704.1,-9963.9
4976,-1562.3,-10272.2
4976.5,-1562.3,-10272.2
4977,-1370.5,-10272.2
4977.5,-1370.5,-10355.8
4978,-1298.3,-10355.8
4978.5,-1298.3,-10357.6
4979,-1171.1,-10357.6
4979.5,-1049.3,-10294
4980,-1049.3,-10170.5
4980.5,-932,-10170.5
4981,-932,-9981.5
4981.5,-814.1,-9981.5
4982,-814.1,-9865.8
4982.5,-699.4,-9865.8
4983,-699.4,-9703
4983.5,-591.6,-9703
4984,-591.6,-9532.2
4984.5,-484.1,-9532.2
4985,-484.1,-9471.2
4985.5,-377.2,-9471.2
4986,-377.2,-9347.2
4986.5,-247.9,-9347.2
4987,-247.9,-8951.8
4987.5,-169.3,-8951.8
4988,-169.3,-8566.9
4988.5,-71.6,-8566.9
4989,27,-8183.1
4989.5,27,-7808.3
4990,122.6,-7808.3
4990.5,122.6,-7454.3
4991,209.9,-7454.3
4991.5,209.9,-7115.8
4992,306.2,-7115.8
4992.5,306.2,-6782.5
4993,396.8,-6782.5
4993.5,396.8,-6455.6
4994,487.1,-6455.6
4994.5,487.1,-6168
4995,567.5,-6168
4995.5,567.5,-5873.7
4996,648.8,-5873.7
4996.5,648.8,-5593
4997,743.3,-5593
4997.5,743.3,-5329.7
4998,819,-5329.7
4998.5,819,-5069.8
4999,905.7,-5069.8
4999.5,905.7,-4828.7
5000,986,-4828.7
5000.5,1072,-4597.6
5001,1072,-4360.1
5001.5,1141.6,-4360.1
5002,1141.6,-4140.8
5002.5,1211.3,-4140.8
5003,1211.3,-3931.5
5003.5,1294.2,-3931.5
5004,1294.2,-3727.2
5004.5,1367.6,-3727.2
5005,1367.6,-3533.4
5005.5,1406.3,-3533.4
5006,1406.3,-3343.7
5006.5,1514.1,-3343.7
5007,1514.1,-3162
5007.5,1584.1,-3162
5008,1584.1,-2955.4
5008.5,1655.9,-2955.4
5009,1655.9,-2818.4
5009.5,1726.4,-2818.4
5010,1726.4,-2652.6
5010.5,1796.1,-2652.6
5011,1859.6,-2496.5
5011.5,1859.6,-2496.5
5012,1926.3,-2342.9
5012.5,1926.3,-2195.8
5013,1983.8,-2195.8
5013.5,1983.8,-2046.4
5014,2054.2,-2046.4
5014.5,2054.2,-1908.2
5015,2122.6,-1908.2
5015.5,2122.6,-1768.8
5016,2168.8,-1768.8
5016.5,2168.8,-1634.6
5017,2241.7,-1634.6
5017.5,2241.7,-1373.6
5018,2305.1,-1373.6
5018.5,2305.1,-1383.9
5019,2365.9,-1383.9
5019.5,2365.9,-1258.8
5020,2424.4,-1258.8
5020.5,2424.4,-1142.9
5021,2473.5,-1142.9
5021.5,2544.1,-1023.1
5022,2544.1,-1023.1
5022.5,2602.1,-910.5
5023,2602.1,-810.5
5023.5,2659.6,-810.5
5024,2659.6,-690.3
5024.5,2706,-690.3
5025,2706,-586.6
5025.5,2706,-586.6
5026,2706,-486.5
5026.5,2706,-486.5
5027,-11667.5,-411.1
5027.5,-11667.5,-411.1
5028,-12097.2,-288.9
5028.5,-12097.2,-288.9
5029,-12201,-194.5
5029.5,-12201,-194.5
5030,-12201,-95.8
5030.5,-12061.5,-95.8
5031,-12061.5,-18.5
5031.5,-11760,-18.5
5032,-11760,75.6
5032.5,-11358.9,75.6
5033,-11358.9,165.8
5033.5,-10991.7,165.8
5034,-10733.8,256
5034.5,-10733.8,339.4
5035,-10528,339.4
5035.5,-10528,427.5
5036,-10337,427.5
5036.5,-10337,513.4
5037,-10049.7,513.4
5037.5,-10049.7,589
5038,-9939.6,589
5038.5,-9939.6,656.5
5039,-9770.9,656.5
5039.5,-9770.9,740.7
5040,-9365.2,740.7
5040.5,-9365.2,818.8
5041,-8932.6,818.8
5041.5,-8932.6,900.1
5042,-8510.4,900.1
5042.5,-8510.4,971.1
5043,-8097.3,971.1
5043.5,-8097.3,1039.4
5044,-7709.1,1039.4
5044.5,-7709.1,1115
5045,-7341.7,1115
5045.5,-7341.7,1186.3
5046,-6984.6,1186.3
5046.5,-6593.2,1248.6
5047,-6593.2,1328.4
5047.5,-6317,1328.4
5048,-6317,1395.2
5048.5,-6006.7,1395.2
5049,-6006.7,1463.1
5049.5,-5708.8,1463.1
5050,-5708.8,1528.9
5050.5,-5423.9,1528.9
5051,-5423.9,1597.7
5051.5,-5167,1597.7
5052,-5167,1661.2
5052.5,-4896.2,1661.2
5053,-4896.2,1711.8
5053.5,-4649.3,1711.8
5054,-4649.3,1795.4
5054.5,-4407.1,1795.4
5055,-4407.1,1851.2
5055.5,-4176.8,1851.2
5056,-4176.8,1907.1
5056.5,-3959.3,1907.1
5057,-3738.8,1955.8
5057.5,-3738.8,1955.8
5058,-3538.5,2031.5
5058.5,-3538.5,2098.5
5059,-3338.4,2098.5
5059.5,-3338.4,2153
5060,-3150.2,2153
5060.5,-3150.2,2206.2
5061,-2919.1,2206.2
5061.5,-2919.1,2265
5062,-2786.6,2265
5062.5,-2786.6,2321.5
5063,-2614.4,2321.5
5063.5,-2614.4,2378.3
5064,-2448.6,2378.3
5064.5,-2448.6,2431.1
5065,-2286,2431.1
5065.5,-2286,2286.1
5066,-2127.4,2286.1
5066.5,-2127.4,2286.1
5067,-1984.2,2286.1
5067.5,-1984.2,2286.1
5068,-1840.8,-9404.9
5068.5,-1840.8,-9404.9
5069,-1692.2,-9984.9
5069.5,-1692.2,-9984.9
5070,-1560.8,-10288.5
5070.5,-1418.5,-10288.5
5071,-1418.5,-10386
5071.5,-1298.8,-10386
5072,-1298.8,-10386
5072.5,-1171.6,-10376.7
5073,-1171.6,-10376.7
5073.5,-1052.8,-10293.4
5074,-1052.8,-10172.4
5074.5,-931.2,-10172.4
5075,-931.2,-9985.7
5075.5,-821.1,-9985.7
5076,-821.1,-9878.7
5076.5,-702.7,-9878.7
5077,-702.7,-9707.8
5077.5,-591.6,-9707.8
5078,-591.6,-9541
5078.5,-482.9,-9541
5079,-482.9,-9482.4
5079.5,-378.1,-9482.4
5080,-378.1,-9350.6
5080.5,-272.5,-9350.6
5081,-272.5,-8963.4
5081.5,-171.3,-8963.4
5082,-73.5,-8570.9
5082.5,-73.5,-8570.9
5083,20.8,-8187.9
5083.5,20.8,-8187.9
5084,111,-7805.6
5084.5,111,-7457.2
5085,212.4,-7457.2
5085.5,212.4,-7117.6
5086,307.4,-7117.6
5086.5,307.4,-6789
5087,397.6,-6789
5087.5,397.6,-6471.4
5088,484.9,-6471.4
5088.5,484.9,-6164.6
5089,575.8,-6164.6
5089.5,575.8,-6164.6
5090,663.6,-6164.6
5090.5,663.6,-5592.4
5091,738.3,-5592.4
5091.5,738.3,-5333.6
5092,832,-5333.6
5092.5,897.7,-5058.1
5093,897.7,-5058.1
5093.5,986,-4828.4
5094,986,-4828.4
5094.5,1057.8,-4595.7
5095,1057.8,-4361.4
5095.5,1146.7,-4361.4
5096,1146.7,-4140.8
5096.5,1212.6,-4140.8
5097,1212.6,-3931.9
5097.5,1293.2,-3931.9
5098,1293.2,-3729.4
5098.5,1367.6,-3729.4
5099,1367.6,-3536.1
5099.5,1415.4,-3536.1
5100,1415.4,-3342
5100.5,1515.9,-3342
5101,1515.9,-3161.9
5101.5,1582.7,-3161.9
5102,1582.7,-2997.1
5102.5,1656.3,-2997.1
5103,1725.4,-2819.5
5103.5,1725.4,-2819.5
5104,1791.7,-2653.3
5104.5,1791.7,-2653.3
5105,1862.5,-2498.1
5105.5,1862.5,-2498.1
5106,1930,-2340.9
5106.5,1930,-2194.9
5107,1994.9,-2194.9
5107.5,1994.9,-2044.9
5108,2054.1,-2044.9
5108.5,2054.1,-1906.3
5109,2114,-1906.3
5109.5,2114,-1773.9
5110,2174.5,-1773.9
5110.5,2174.5,-1638.4
5111,2244,-1638.4
5111.5,2244,-1384.4
5112,2302.8,-1384.4
5112.5,2302.8,-1382.9
5113,2366.2,-1382.9
5113.5,2423.4,-1254.3
5114,2423.4,-1254.3
5114.5,2487.4,-1142.6
5115,2487.4,-1142.6
5115.5,2545.3,-1023.7
5116,2545.3,-1023.7
5116.5,2600.6,-910.1
5117,2600.6,-812.4
5117.5,2657.6,-812.4
5118,2657.6,-694
5118.5,2451.9,-694
5119,2451.9,-589.2
5119.5,2451.9,-589.2
5120,2451.9,-487.6
5120.5,2451.9,-487.6
5121,-11664.5,-386.8
5121.5,-11664.5,-386.8
5122,-12101.5,-289.2
5122.5,-12101.5,-289.2
5123,-12101.5,-194.1
5123.5,-12101.5,-194.1
5124,-12032.8,-95.8
5124.5,-12032.8,-95.8
5125,-12032.8,-4.9
5125.5,-11749,-4.9
5126,-11347.8,81.9
5126.5,-11347.8,81.9
5127,-11006.2,168.1
5127.5,-11006.2,168.1
5128,-10748,254.2
5128.5,-10748,340.5
5129,-10528,340.5
5129.5,-10528,421.6
5130,-10329.8,421.6
5130.5,-10329.8,495.3
5131,-10042.7,495.3
5131.5,-10042.7,587.1
5132,-9920,587.1
5132.5,-9920,675.4
5133,-9767.5,675.4
5133.5,-9767.5,739.4
5134,-9366.3,739.4
5134.5,-9366.3,816.5
5135,-8931,816.5
5135.5,-8931,879.9
5136,-8488.1,879.9
5136.5,-8488.1,975.6
5137,-8094.9,975.6
5137.5,-7705.6,1049
5138,-7705.6,1049
5138.5,-7340.9,1116
5139,-7340.9,1184.4
5139.5,-6984.1,1184.4
5140,-6984.1,1281.7
5140.5,-6584.9,1281.7
5141,-6584.9,1325.7
5141.5,-6317.2,1325.7
5142,-6317.2,1394.7
5142.5,-6005.6,1394.7
5143,-6005.6,1464.4
5143.5,-5708.5,1464.4
5144,-5708.5,1529.9
5144.5,-5419.7,1529.9
5145,-5419.7,1597.9
5145.5,-5131.3,1597.9
5146,-5131.3,1659.8
5146.5,-4896.7,1659.8
5147,-4896.7,1723.1
5147.5,-4653.1,1723.1
5148,-4653.1,1789.2
5148.5,-4407.9,1789.2
5149,-4176.4,1845.5
5149.5,-4176.4,1845.5
5150,-3954.8,1908.7
5150.5,-3954.8,1954.6
5151,-3746.6,1954.6
5151.5,-3746.6,2030.9
5152,-3535.6,2030.9
5152.5,-3535.6,2091.7
5153,-3341.1,2091.7
5153.5,-3341.1,2147.4
5154,-3341.1,2147.4
5154.5,-3341.1,2208.9
5155,-2928.5,2208.9
5155.5,-2928.5,2263.3
5156,-2787.2,2263.3
5156.5,-2787.2,2323.1
5157,-2612.8,2323.1
5157.5,-2612.8,2379.6
5158,-2450.9,2379.6
5158.5,-2285.2,2432.1
5159,-2285.2,2432.1
5159.5,-2137.8,2543.6
5160,-2137.8,2543.6
5160.5,-1980.8,2543.6
5161,-1980.8,2543.6
5161.5,-1841.1,2543.6
5162,-1841.1,-9428.3
5162.5,-1697.1,-9428.3
5163,-1697.1,-9992.4
5163.5,-1562.1,-9992.4
5164,-1562.1,-10306
5164.5,-1357.7,-10306
5165,-1357.7,-10395.7
5165.5,-1298.1,-10395.7
5166,-1298.1,-10395.9
5166.5,-1172.1,-10395.9
5167,-1172.1,-10310.4
5167.5,-1050.8,-10310.4
5168,-1050.8,-10185.9
5168.5,-932.6,-10185.9
5169,-932.6,-10002
5169.5,-810.2,-10002
5170,-810.2,-9875.5
5170.5,-700.1,-9875.5
5171,-595.8,-9711.8
5171.5,-595.8,-9711.8
5172,-481.8,-9541.3
5172.5,-481.8,-9541.3
5173,-376.4,-9478.1
5173.5,-376.4,-9478.1
5174,-278,-9358.2
5174.5,-278,-9358.2
5175,-170.1,-8957.4
5175.5,-170.1,-8572.7
5176,-70.4,-8572.7
5176.5,-70.4,-8201.9
5177,25.9,-8201.9
5177.5,25.9,-7811
5178,126.3,-7811
5178.5,126.3,-7457.2
5179,213.7,-7457.2
5179.5,213.7,-7117.4
5180,308.3,-7117.4
5180.5,396.8,-6782.5
5181,396.8,-6782.5
5181.5,484.2,-6419.9
5182,484.2,-6419.9
5182.5,573,-6166.9
5183,573,-6166.9
5183.5,655.4,-5874.9
5184,655.4,-5874.9
5184.5,743.8,-5597.3
5185,743.8,-5597.3
5185.5,828.2,-5331.4
5186,828.2,-5071.1
5186.5,904.7,-5071.1
5187,904.7,-4831.1
5187.5,988,-4831.1
5188,988,-4590.2
5188.5,1058.7,-4590.2
5189,1058.7,-4360.9
5189.5,1144.6,-4360.9
5190,1144.6,-4142
5190.5,1225.6,-4142
5191,1295.5,-3927.7
5191.5,1295.5,-3927.7
5192,1367.1,-3726.7
5192.5,1367.1,-3726.7
5193,1469,-3534.5
5193.5,1469,-3534.5
5194,1515.2,-3342.9
5194.5,1515.2,-3342.9
5195,1586,-3163.6
5195.5,1586,-3163.6
5196,1656,-2964.9
5196.5,1656,-2964.9
5197,1723.8,-2817.4
5197.5,1723.8,-2652.6
5198,1791.5,-2652.6
5198.5,1791.5,-2494
5199,1860.6,-2494
5199.5,1860.6,-2338.8
5200,1931.8,-2338.8
5200.5,1931.8,-2192.1
5201,1980.8,-2192.1
5201.5,1980.8,-2044.1
5202,2054.8,-2044.1
5202.5,2126.7,-1908.2
5203,2126.7,-1908.2
5203.5,2165.4,-1773
5204,2165.4,-1773
5204.5,2245.8,-1634
5205,2245.8,-1634
5205.5,2304.1,-1489.4
5206,2304.1,-1489.4
5206.5,2366.4,-1383.3
5207,2366.4,-1383.3
5207.5,2422.8,-1259.6
5208,2422.8,-1259.6
5208.5,2473,-1143.9
5209,2473,-1023
5209.5,2541.9,-1023
5210,2541.9,-915.6
5210.5,2601.8,-915.6
5211,2601.8,-807.3
5211.5,2661.2,-807.3
5212,2661.2,-690
5212.5,2703.4,-690
5213,2703.4,-594.6
5213.5,2703.4,-594.6
5214,2703.4,-487
5214.5,-11666,-487
5215,-11666,-388.2
5215.5,-11666,-388.2
5216,-12102.6,-292
5216.5,-12102.6,-292
5217,-12199.8,-194.5
5217.5,-12199.8,-194.5
5218,-12043.5,-106.5
5218.5,-12043.5,-106.5
5219,-11735.1,-4.1
5219.5,-11735.1,82.1
5220,-11377.2,82.1
5220.5,-11377.2,165.9
5221,-10998.7,165.9
5221.5,-10998.7,256
5222,-10754.8,256
5222.5,-10754.8,335.6
5223,-10520.5,335.6
5223.5,-10520.5,427.6
5224,-10338.1,427.6
5224.5,-10338.1,510.8
5225,-10057.3,510.8
5225.5,-10057.3,583.4
5226,-9931,583.4
5226.5,-9774.5,664.4
5227,-9774.5,664.4
5227.5,-9360.2,743.4
5228,-9360.2,743.4
5228.5,-8934.1,820
5229,-8934.1,820
5229.5,-8505.7,897.8
5230,-8505.7,897.8
5230.5,-8096.1,969.2
5231,-8096.1,1038.9
5231.5,-7712.9,1038.9
5232,-7712.9,1038.9
5232.5,-7341.7,1038.9
5233,-7341.7,1186.2
5233.5,-6982.4,1186.2
5234,-6982.4,1233.7
5234.5,-6637,1233.7
5235,-6637,1325.2
5235.5,-6315.7,1325.2
5236,-6007.9,1394
5236.5,-6007.9,1394
5237,-5710,1462.2
5237.5,-5710,1462.2
5238,-5427.8,1528.3
5238.5,-5427.8,1528.3
5239,-5132.2,1592.4
5239.5,-5132.2,1592.4
5240,-4895.1,1658.9
5240.5,-4895.1,1658.9
5241,-4642.6,1720
5241.5,-4642.6,1720
5242,-4406.4,1785.3
5242.5,-4406.4,1847.2
5243,-4176.1,1847.2
5243.5,-4176.1,1911
5244,-3964.7,1911
5244.5,-3964.7,1962.9
5245,-3742,1962.9
5245.5,-3742,2028.6
5246,-3536.2,2028.6
5246.5,-3536.2,2097.3
5247,-3342.8,2097.3
5247.5,-3150.2,2148.5
5248,-3150.2,2148.5
5248.5,-2975.1,2202.2
5249,-2975.1,2202.2
5249.5,-2787.2,2265
5250,-2787.2,2265
5250.5,-2613.3,2321
5251,-2613.3,2321
5251.5,-2450.1,2380
5252,-2450.1,2380
5252.5,-2291,2433.8
5253,-2291,2433.8
5253.5,-2133.7,2466.4
5254,-2133.7,2466.4
5254.5,-1983.6,2466.4
5255,-1983.6,2466.4
5255.5,-1840.5,-9444.2
5256,-1840.5,-9444.2
5256.5,-1702.9,-9444.2
5257,-1702.9,-10009.6
5257.5,-1560.6,-10009.6
5258,-1560.6,-10314.7
5258.5,-1337.1,-10314.7
5259,-1303.6,-10396.4
5259.5,-1303.6,-10396.4
5260,-1172.1,-10394.3
5260.5,-1172.1,-10394.3
5261,-1052,-10317.5
5261.5,-1052,-10317.5
5262,-933.9,-10193.2
5262.5,-933.9,-10193.2
5263,-813,-10005.4
5263.5,-813,-10005.4
5264,-698.3,-9879.2
5264.5,-698.3,-9879.2
5265,-592.5,-9719.3
5265.5,-592.5,-9549.4
5266,-480.3,-9549.4
5266.5,-480.3,-9492.7
5267,-381.5,-9492.7
5267.5,-381.5,-9362.4
5268,-288.9,-9362.4
5268.5,-288.9,-8959.3
5269,-173.6,-8959.3
5269.5,-75.1,-8572.2
5270,-75.1,-8572.2
5270.5,29.1,-8202.7
5271,29.1,-8202.7
5271.5,123.9,-7812.4
5272,123.9,-7812.4
5272.5,209.7,-7463.9
5273,209.7,-7463.9
5273.5,306.1,-7118.1
5274,306.1,-7118.1
5274.5,398.6,-6784.1
5275,398.6,-6784.1
5275.5,482,-6515.9
5276,482,-6515.9
5276.5,567.5,-6167.6
5277,567.5,-5878.5
5277.5,658.3,-5878.5
5278,658.3,-5594.9
5278.5,739,-5594.9
5279,739,-5333
5279.5,815.8,-5333
5280,815.8,-5086.3
5280.5,904.9,-5086.3
5281,988.3,-4831.3
5281.5,988.3,-4831.3
5282,1032.8,-4598
5282.5,1032.8,-4598
5283,1140.2,-4363
5283.5,1140.2,-4363
5284,1212.6,-4140.8
5284.5,1212.6,-4140.8
5285,1294.9,-3930.1
5285.5,1294.9,-3930.1
5286,1368.3,-3730
5286.5,1368.3,-3730
5287,1468.6,-3532.7
5287.5,1468.6,-3532.7
5288,1511.9,-3343.6
5288.5,1511.9,-3162.6
5289,1584,-3162.6
5289.5,1584,-3003.1
5290,1654.5,-3003.1
5290.5,1654.5,-2819.5
5291,1723.5,-2819.5
5291.5,1790.6,-2819.5
5292,1790.6,-2819.5
5292.5,1861.1,-2497.9
5293,1861.1,-2497.9
5293.5,1921.8,-2340.5
5294,1921.8,-2340.5
5294.5,1992.9,-2193.5
5295,1992.9,-2193.5
5295.5,2058.2,-2045.5
5296,2058.2,-2045.5
5296.5,2131.8,-1908.8
5297,2131.8,-1908.8
5297.5,2166,-1764.2
5298,2166,-1764.2
5298.5,2242.4,-1637.9
5299,2242.4,-1637.9
5299.5,2305.1,-1404.8
5300,2305.1,-1376.2
5300.5,2365.8,-1376.2
5301,2365.8,-1260.3
5301.5,2420.5,-1260.3
5302,2420.5,-1139.9
5302.5,2483.7,-1139.9
5303,2544.1,-1022
5303.5,2544.1,-1022
5304,2602.5,-914.7
5304.5,2602.5,-914.7
5305,2658.4,-798.8
5305.5,2658.4,-798.8
5306,2594.6,-691.2
5306.5,2594.6,-691.2
5307,2594.6,-590.3
5307.5,2594.6,-590.3
5308,2594.6,-487.3
5308.5,-11663.3,-487.3
5309,-11663.3,-404.6
5309.5,-12093.8,-404.6
5310,-12093.8,-294
5310.5,-12189.5,-294
5311,-12189.5,-194.9
5311.5,-12189.5,-107.7
5312,-12029.4,-107.7
5312.5,-12029.4,-5.6
5313,-11713.6,-5.6
5313.5,-11713.6,82.2
5314,-11355,82.2
5314.5,-11355,168.7
5315,-10999.9,168.7
5315.5,-10758,253
5316,-10758,253
5316.5,-10523.6,333.2
5317,-10523.6,333.2
5317.5,-10334.7,424.2
5318,-10334.7,424.2
5318.5,-10048.2,500.9
5319,-10048.2,500.9
5319.5,-9936.7,585.9
5320,-9936.7,585.9
5320.5,-9936.7,666.1
5321,-9936.7,666.1
5321.5,-9358.4,744
5322,-9358.4,744
5322.5,-8929.4,819.5
5323,-8929.4,903.9
5323.5,-8476.4,903.9
5324,-8476.4,964.9
5324.5,-8098.2,964.9
5325,-8098.2,1039.6
5325.5,-7709.4,1039.6
5326,-7709.4,1114.2
5326.5,-7341.9,1114.2
5327,-6983.5,1186.3
5327.5,-6983.5,1186.3
5328,-6578,1260.9
5328.5,-6578,1260.9
5329,-6316.3,1326.7
5329.5,-6316.3,1326.7
5330,-6007.5,1394.8
5330.5,-6007.5,1394.8
5331,-5702.3,1462.2
5331.5,-5702.3,1462.2
5332,-5425.9,1527.3
5332.5,-5425.9,1527.3
5333,-5133.9,1588.4
5333.5,-5133.9,1656
5334,-4895.5,1656
5334.5,-4895.5,1724.3
5335,-4646.9,1724.3
5335.5,-4646.9,1777.2
5336,-4412.4,1777.2
5336.5,-4412.4,1846.6
5337,-4176.4,1846.6
5337.5,-3956.6,1908.6
5338,-3956.6,1908.6
5338.5,-3746.2,1969.2
5339,-3746.2,1969.2
5339.5,-3536.2,2032.1
5340,-3536.2,2032.1
5340.5,-3341.2,2096.8
5341,-3341.2,2096.8
5341.5,-3152.4,2150.7
5342,-3152.4,2150.7
5342.5,-2961.9,2211.2
5343,-2961.9,2211.2
5343.5,-2786.1,2264.6
5344,-2786.1,2264.6
5344.5,-2618.2,2322.2
5345,-2618.2,2377.8
5345.5,-2453.1,2377.8
5346,-2453.1,2435.3
5346.5,-2290.4,2435.3
5347,-2290.4,2615.1
5347.5,-2137.3,2615.1
5348,-2137.3,2615.1
5348.5,-1984.4,2615.1
5349,-1841.5,2615.1
5349.5,-1841.5,-9451.9
5350,-1702.2,-9451.9
5350.5,-1702.2,-10005.6
5351,-1562.3,-10005.6
5351.5,-1562.3,-10005.6
5352,-1433.7,-10328.1
5352.5,-1433.7,-10328.1
5353,-1301.5,-10415.8
5353.5,-1301.5,-10415.8
5354,-1301.5,-10391.8
5354.5,-1301.5,-10391.8
5355,-1053.7,-10321.7
5355.5,-1053.7,-10321.7
5356,-929,-10195.6
5356.5,-929,-10195.6
5357,-821.1,-10005.9
5357.5,-821.1,-9881.5
5358,-694.6,-9881.5
5358.5,-593.5,-9722.2
5359,-593.5,-9722.2
5359.5,-487.7,-9542.8
5360,-487.7,-9542.8
5360.5,-379.1,-9482.3
5361,-379.1,-9482.3
5361.5,-293,-9360.3
5362,-293,-9360.3
5362.5,-174,-8962
5363,-174,-8962
5363.5,-70.4,-8571.8
5364,-70.4,-8571.8
5364.5,20.1,-8192.8
5365,20.1,-8192.8
5365.5,126.9,-7811
5366,126.9,-7811
5366.5,211.9,-7456.9
5367,211.9,-7456.9
5367.5,302.8,-7119.8
5368,302.8,-6787.5
5368.5,393.4,-6787.5
5369,393.4,-6475.2
5369.5,483.1,-6475.2
5370,575.4,-6168
5370.5,575.4,-6168
5371,671.5,-5882
5371.5,671.5,-5882
5372,739.2,-5600.9
5372.5,739.2,-5600.9
5373,811.4,-5332.9
5373.5,811.4,-5332.9
5374,902.7,-5062.2
5374.5,902.7,-5062.2
5375,983.1,-4829.8
5375.5,983.1,-4829.8
5376,1032.2,-4588.5
5376.5,1032.2,-4588.5
5377,1144,-4361.8
5377.5,1144,-4361.8
5378,1213.4,-4142.3
5378.5,1213.4,-4142.3
5379,1294.4,-3937
5379.5,1294.4,-3727.2
5380,1367.1,-3727.2
5380.5,1367.1,-3537.7
5381,1431.6,-3537.7
5381.5,1431.6,-3344
5382,1514.5,-3344
5382.5,1584.6,-3165.7
5383,1584.6,-3165.7
5383.5,1658.5,-2974.8
5384,1658.5,-2974.8
5384.5,1723.9,-2819
5385,1723.9,-2819
5385.5,1791.9,-2654.2
5386,1791.9,-2654.2
5386.5,1858.5,-2499.2
5387,1858.5,-2499.2
5387.5,1927.1,-2341.6
5388,1927.1,-2341.6
5388.5,1982.6,-2194.3
5389,1982.6,-2194.3
5389.5,2056.4,-2050.3
5390,2056.4,-2050.3
5390.5,2116.9,-1908.2
5391,2116.9,-1775.6
5391.5,2164.9,-1775.6
5392,2242.9,-1639
5392.5,2242.9,-1639
5393,2305.7,-1406.8
5393.5,2305.7,-1406.8
5394,2361.7,-1383.3
5394.5,2361.7,-1383.3
5395,2424.9,-1262
5395.5,2424.9,-1262
5396,2488.1,-1140.6
5396.5,2488.1,-1140.6
5397,2542.6,-1022.5
5397.5,2542.6,-1022.5
5398,2601.9,-916
5398.5,2601.9,-916
5399,2656.8,-797.8
5399.5,2656.8,-797.8
5400,2697.8,-691.5
5400.5,2697.8,-691.5
5401,2697.8,-585.6
5401.5,2697.8,-585.6
5402,2697.8,-489
5402.5,-11665.7,-386.1
5403,-11665.7,-386.1
5403.5,-12080.4,-292.8
5404,-12080.4,-292.8
5404.5,-12177.2,-193.3
5405,-12177.2,-193.3
5405.5,-12037.5,-103.3
5406,-12037.5,-103.3
5406.5,-11746,-16.1
5407,-11746,-16.1
5407.5,-11342.6,81.7
5408,-11342.6,81.7
5408.5,-10981.1,166.1
5409,-10981.1,166.1
5409.5,-10754.6,256.2
5410,-10754.6,256.2
5410.5,-10524.9,335.8
5411,-10524.9,335.8
5411.5,-10337.3,415.9
5412,-10337.3,415.9
5412.5,-10050.1,502
5413,-10050.1,502
5413.5,-9927.8,502
5414,-9927.8,657.8
5414.5,-9766.5,657.8
5415,-9364.3,737.4
5415.5,-9364.3,737.4
5416,-8928.8,817.5
5416.5,-8928.8,817.5
5417,-8489.5,865.3
5417.5,-8489.5,865.3
5418,-8092.8,974.8
5418.5,-8092.8,974.8
5419,-7709.7,1052.2
5419.5,-7709.7,1052.2
5420,-7344.6,1114.2
5420.5,-7344.6,1114.2
5421,-6978.5,1187
5421.5,-6978.5,1187
5422,-6591.1,1245.7
5422.5,-6591.1,1245.7
5423,-6319.9,1327.1
5423.5,-6319.9,1392.9
5424,-6007.9,1392.9
5424.5,-6007.9,1461.6
5425,-5713,1461.6
5425.5,-5427.5,1525.5
5426,-5427.5,1525.5
5426.5,-5165.5,1597.4
5427,-5165.5,1597.4
5427.5,-4898.3,1658.2
5428,-4898.3,1658.2
5428.5,-4639.4,1722.2
5429,-4639.4,1722.2
5429.5,-4405.6,1791.8
5430,-4405.6,1791.8
5430.5,-4178.3,1847.2
5431,-4178.3,1847.2
5431.5,-3967,1908.2
5432,-3967,1908.2
5432.5,-3742.2,1955.8
