Time (s),high-1,high-2
2218,2450.3,-2949.6
2218.5,2509.5,-2949.6
2219,2509.5,-2773.3
2219.5,2569.5,-2773.3
2220,2569.5,-2607
2220.5,2628.2,-2607
2221,2628.2,-2443.3
2221.5,2686.8,-2443.3
2222,2512.9,-2292.4
2222.5,2512.9,-2292.4
2223,2512.9,-2134.8
2223.5,2512.9,-1988.7
2224,2512.9,-1988.7
2224.5,-20378.5,-1849.5
2225,-20378.5,-1849.5
2225.5,-20378.5,-1708.1
2226,-19357.4,-1708.1
2226.5,-19357.4,-1437.8
2227,-18138,-1437.8
2227.5,-18138,-1437.8
2228,-16847.1,-1437.8
2228.5,-16847.1,-1312.9
2229,-15623.1,-1312.9
2229.5,-15623.1,-1191.6
2230,-14445.8,-1191.6
2230.5,-14445.8,-1070.4
2231,-13415.8,-1070.4
2231.5,-13415.8,-954.7
2232,-12644.7,-954.7
2232.5,-12644.7,-834.4
2233,-12102.6,-834.4
2233.5,-11694.6,-726.8
2234,-11694.6,-619.5
2234.5,-11195.7,-619.5
2235,-11195.7,-516.7
2235.5,-10933.8,-516.7
2236,-10933.8,-443
2236.5,-10675.2,-443
2237,-10675.2,-312.4
2237.5,-10217.3,-312.4
2238,-10217.3,-215.3
2238.5,-9710.7,-215.3
2239,-9710.7,-120.7
2239.5,-9221.9,-120.7
2240,-9221.9,-30.9
2240.5,-8736,-30.9
2241,-8736,60.4
2241.5,-8287.7,60.4
2242,-8287.7,155.2
2242.5,-7861.9,155.2
2243,-7459.9,244.5
2243.5,-7459.9,244.5
2244,-7057.6,323
2244.5,-7057.6,408.2
2245,-6701.5,408.2
2245.5,-6701.5,408.2
2246,-6362,408.2
2246.5,-6362,582.5
2247,-6030.3,582.5
2247.5,-6030.3,669.9
2248,-5718.3,669.9
2248.5,-5718.3,741.7
2249,-5427.1,741.7
2249.5,-5427.1,814.5
2250,-5138.1,814.5
2250.5,-5138.1,899.9
2251,-4874,899.9
2251.5,-4874,966.8
2252,-4608.5,966.8
2252.5,-4608.5,1035.9
2253,-4359.6,1035.9
2253.5,-4359.6,1119
2254,-4130.3,1119
2254.5,-3897.9,1188.7
2255,-3897.9,1289.2
2255.5,-3679.4,1289.2
2256,-3679.4,1333.5
2256.5,-3470.9,1333.5
2257,-3470.9,1400.7
2257.5,-3271.3,1400.7
2258,-3271.3,1469.3
2258.5,-3051.4,1469.3
2259,-3051.4,1539.1
2259.5,-2891.2,1539.1
2260,-2891.2,1606.4
2260.5,-2708,1606.4
2261,-2708,1671.2
2261.5,-2536.6,1671.2
2262,-2536.6,1736.9
2262.5,-2368.7,1736.9
2263,-2368.7,1798.1
2263.5,-2211.9,1798.1
2264,-2048.3,1860
2264.5,-2048.3,1860
2265,-1901.5,1919.8
2265.5,-1901.5,1971.3
2266,-1759.9,1971.3
2266.5,-1759.9,2047.5
2267,-1614.6,2047.5
2267.5,-1614.6,2109.8
2268,-1367.4,2109.8
2268.5,-1367.4,2166.2
2269,-1337.9,2166.2
2269.5,-1337.9,2222.9
2270,-1211.2,2222.9
2270.5,-1211.2,2283.5
2271,-1087.6,2283.5
2271.5,-1087.6,2338.2
2272,-967.8,2338.2
2272.5,-967.8,2398
2273,-839.1,2398
2273.5,-839.1,2456.6
2274,-735.2,2456.6
2274.5,-610.2,2275.9
2275,-610.2,2275.9
2275.5,-506.2,2275.9
2276,-506.2,2275.9
2276.5,-506.2,2275.9
2277,-397,-17931.6
2277.5,-323.2,-17931.6
2278,-323.2,-17417.3
2278.5,-185.3,-17417.3
2279,-185.3,-16601.3
2279.5,-83.4,-16601.3
2280,-83.4,-15643.6
2280.5,17.2,-15643.6
2281,17.2,-14703.5
2281.5,114.3,-14703.5
2282,114.3,-13777.6
2282.5,205.5,-13777.6
2283,205.5,-12966.6
2283.5,300.3,-12966.6
2284,300.3,-12291.6
2284.5,396.6,-12291.6
2285,396.6,-11763.3
2285.5,487.4,-11763.3
2286,570.6,-11413.5
2286.5,570.6,-11413.5
2287,645.5,-10954.2
2287.5,645.5,-10954.2
2288,745.6,-10720.7
2288.5,745.6,-10481.2
2289,836.7,-10481.2
2289.5,836.7,-10033.9
2290,913.4,-10033.9
2290.5,913.4,-9547.8
2291,991.4,-9547.8
2291.5,991.4,-9077.3
2292,1057.5,-9077.3
2292.5,1057.5,-8614.3
2293,1152,-8614.3
2293.5,1152,-8182.1
2294,1226.4,-8182.1
2294.5,1226.4,-7769.8
2295,1302.9,-7769.8
2295.5,1302.9,-7377
2296,1378.8,-7377
2296.5,1447.3,-6988.1
2297,1447.3,-6988.1
2297.5,1526.6,-6649.4
2298,1526.6,-6649.4
2298.5,1601.2,-6321.1
2299,1601.2,-5996.1
2299.5,1671.7,-5996.1
2300,1671.7,-5696.9
2300.5,1741,-5696.9
2301,1741,-5404.8
2301.5,1813.6,-5404.8
2302,1813.6,-5132.1
2302.5,1882.2,-5132.1
2303,1882.2,-4870.8
2303.5,1939.1,-4870.8
2304,1939.1,-4615.4
2304.5,2008.1,-4615.4
2305,2008.1,-4615.4
2305.5,2077.2,-4615.4
2306,2077.2,-4142.4
2306.5,2150.7,-4142.4
2307,2192.7,-3925.2
2307.5,2192.7,-3925.2
2308,2267.8,-3717.4
2308.5,2267.8,-3717.4
2309,2327.1,-3511.5
2309.5,2327.1,-3511.5
2310,2390.6,-3317.3
2310.5,2390.6,-3145.1
2311,2454.3,-3145.1
2311.5,2454.3,-2947.4
2312,2506,-2947.4
2312.5,2506,-2775.6
2313,2569.1,-2775.6
2313.5,2569.1,-2606.7
2314,2630,-2606.7
2314.5,2630,-2444.4
2315,2684.4,-2444.4
2315.5,2684.4,-2283.6
2316,2817.7,-2283.6
2316.5,2817.7,-2130.9
2317,2817.7,-2130.9
2317.5,2817.7,-1985.7
2318,-20428.3,-1985.7
2318.5,-20428.3,-1838.8
2319,-20428.3,-1838.8
2319.5,-19391.7,-1703.9
2320,-19391.7,-1703.9
2320.5,-18159.6,-1587.8
2321,-18159.6,-1441.4
2321.5,-16878.1,-1441.4
2322,-16878.1,-1309.3
2322.5,-15616.2,-1309.3
2323,-15616.2,-1189.6
2323.5,-14438.2,-1189.6
2324,-14438.2,-1068.7
2324.5,-13426.6,-1068.7
2325,-13426.6,-957.8
2325.5,-12636.8,-957.8
2326,-12636.8,-835.8
2326.5,-12113.1,-835.8
2327,-12113.1,-727.2
2327.5,-11701.1,-727.2
2328,-11701.1,-614.3
2328.5,-11194.3,-614.3
2329,-10935.5,-515.2
2329.5,-10935.5,-515.2
2330,-10674.7,-390.9
2330.5,-10674.7,-390.9
2331,-10216.3,-311.6
2331.5,-10216.3,-216.1
2332,-9708.3,-216.1
2332.5,-9708.3,-116.3
2333,-9216.4,-116.3
2333.5,-9216.4,-36.2
2334,-8733,-36.2
2334.5,-8733,69.5
2335,-8284,69.5
2335.5,-8284,157.1
2336,-7859.2,157.1
2336.5,-7859.2,247.4
2337,-7462.5,247.4
2337.5,-7462.5,326.3
2338,-7055.5,326.3
2338.5,-7055.5,413.2
2339,-6703.6,413.2
2339.5,-6360.2,495.5
2340,-6360.2,495.5
2340.5,-6031.1,579.3
2341,-6031.1,579.3
2341.5,-5716.8,653.3
2342,-5716.8,741
2342.5,-5419,741
2343,-5419,820.3
2343.5,-5135.7,820.3
2344,-5135.7,899.9
2344.5,-4861.5,899.9
2345,-4861.5,972.1
2345.5,-4612.1,972.1
2346,-4612.1,1043.7
2346.5,-4361.9,1043.7
2347,-4361.9,1115.9
2347.5,-4127.9,1115.9
2348,-4127.9,1190.8
2348.5,-3901.4,1190.8
2349,-3901.4,1245.1
2349.5,-3682.3,1245.1
2350,-3471.3,1335
2350.5,-3471.3,1335
2351,-3270.3,1402.1
2351.5,-3270.3,1402.1
2352,-3044.6,1476
2352.5,-3044.6,1539
2353,-2889.6,1539
2353.5,-2889.6,1601.1
2354,-2709.9,1601.1
2354.5,-2709.9,1668.4
2355,-2535.2,1668.4
2355.5,-2535.2,1721.2
2356,-2370.7,1721.2
2356.5,-2370.7,1803.9
2357,-2209.5,1803.9
2357.5,-2209.5,1859.4
2358,-2047.8,1859.4
2358.5,-2047.8,1916.1
2359,-1900.1,1916.1
2359.5,-1900.1,1969.6
2360,-1761.1,1969.6
2360.5,-1609.7,2044.1
2361,-1609.7,2044.1
2361.5,-1411.4,2112.1
2362,-1411.4,2112.1
2362.5,-1339.1,2166.1
2363,-1339.1,2166.1
2363.5,-1211.4,2220.7
2364,-1211.4,2289.1
2364.5,-1085.2,2289.1
2365,-1085.2,2339.9
2365.5,-961,2339.9
2366,-961,2399
2366.5,-846.2,2399
2367,-846.2,2452.1
2367.5,-724.1,2452.1
2368,-724.1,2185.2
2368.5,-616.2,2185.2
2369,-616.2,2185.2
2369.5,-509.8,2185.2
2370,-509.8,2185.2
2370.5,-396.6,-18039.8
2371,-309.7,-18039.8
2371.5,-309.7,-17496.8
2372,-186.1,-17496.8
2372.5,-186.1,-16692.8
2373,-81.8,-16692.8
2373.5,-81.8,-15725.4
2374,12.9,-15725.4
2374.5,12.9,-15725.4
2375,118.3,-14753.8
2375.5,118.3,-14753.8
2376,206.4,-13809.9
2376.5,206.4,-13809.9
2377,304.1,-13007.6
2377.5,304.1,-12324.2
2378,395.3,-12324.2
2378.5,395.3,-11784.8
2379,484.2,-11784.8
2379.5,484.2,-11430.3
2380,575.5,-11430.3
2380.5,575.5,-10967.9
2381,672.4,-10967.9
2381.5,745.9,-10740.1
2382,745.9,-10740.1
2382.5,838.7,-10487.3
2383,838.7,-10487.3
2383.5,913.7,-10041.1
2384,913.7,-10041.1
2384.5,994.8,-9554.4
2385,994.8,-9554.4
2385.5,1071.8,-9085.9
2386,1071.8,-9085.9
2386.5,1155,-8619.4
2387,1155,-8619.4
2387.5,1226,-8185.5
2388,1226,-7773.8
2388.5,1307,-7773.8
2389,1307,-7373.5
2389.5,1384.1,-7373.5
2390,1384.1,-6987.9
2390.5,1429.8,-6987.9
2391,1429.8,-6656.4
2391.5,1529.7,-6656.4
2392,1600.4,-6322.4
2392.5,1600.4,-6322.4
2393,1673.3,-6002.8
2393.5,1673.3,-6002.8
2394,1743.8,-5700.7
2394.5,1743.8,-5700.7
2395,1812.3,-5415.7
2395.5,1812.3,-5415.7
2396,1879.4,-5138.2
2396.5,1879.4,-5138.2
2397,1943.2,-4874.7
2397.5,1943.2,-4874.7
2398,2014.5,-4622.7
2398.5,2014.5,-4377.3
2399,2075.4,-4377.3
2399.5,2075.4,-4148.1
2400,2152.3,-4148.1
2400.5,2152.3,-3930.1
2401,2193.8,-3930.1
2401.5,2193.8,-3717.4
2402,2267.2,-3717.4
2402.5,2332.1,-3514.4
2403,2332.1,-3514.4
2403.5,2391.4,-3320.5
2404,2391.4,-3320.5
2404.5,2454.6,-3125.8
2405,2454.6,-3125.8
2405.5,2500.3,-2953.5
2406,2500.3,-2953.5
2406.5,2569.3,-2774.5
2407,2569.3,-2774.5
2407.5,2632,-2612.9
2408,2632,-2612.9
2408.5,2685.4,-2446.1
2409,2685.4,-2291.4
2409.5,2566.8,-2291.4
2410,2566.8,-2135.1
2410.5,2566.8,-2135.1
2411,2566.8,-1990.7
2411.5,2566.8,-1990.7
2412,-20488.5,-1844.5
2412.5,-20488.5,-1844.5
2413,-19427.7,-1708.3
2413.5,-19427.7,-1708.3
2414,-18193.3,-1517.3
2414.5,-18193.3,-1517.3
2415,-16883.4,-1443.4
2415.5,-16883.4,-1443.4
2416,-15653.6,-1312.5
2416.5,-15653.6,-1312.5
2417,-14460.1,-1192.1
2417.5,-14460.1,-1192.1
2418,-13446.1,-1074.4
2418.5,-13446.1,-1074.4
2419,-12671.5,-955.6
2419.5,-12671.5,-832.8
2420,-12125,-832.8
2420.5,-12125,-732.1
2421,-11702.4,-732.1
2421.5,-11702.4,-627.7
2422,-11198.4,-627.7
2422.5,-11198.4,-519.8
2423,-10943,-519.8
2423.5,-10943,-372.3
2424,-10676.6,-372.3
2424.5,-10676.6,-315.5
2425,-10218.5,-315.5
2425.5,-10218.5,-216.9
2426,-9710.9,-216.9
2426.5,-9213.9,-116.7
2427,-9213.9,-116.7
2427.5,-8731.4,-27.8
2428,-8731.4,-27.8
2428.5,-8284.3,60.1
2429,-8284.3,60.1
2429.5,-7859.7,153.8
2430,-7859.7,153.8
2430.5,-7450.7,245.5
2431,-7450.7,245.5
2431.5,-7064.3,330.3
2432,-7064.3,412.1
2432.5,-6701.1,412.1
2433,-6701.1,503.6
2433.5,-6357,503.6
2434,-6357,581.2
2434.5,-6021.8,581.2
2435,-6021.8,654.8
2435.5,-5714,654.8
2436,-5714,746.5
2436.5,-5401.7,746.5
2437,-5136.9,816.5
2437.5,-5136.9,816.5
2438,-4858.7,903.7
2438.5,-4858.7,903.7
2439,-4606.8,973.2
2439.5,-4606.8,973.2
2440,-4363.3,1041.3
2440.5,-4363.3,1041.3
2441,-4131.3,1117.2
2441.5,-4131.3,1117.2
2442,-3900.8,1192
2442.5,-3900.8,1192
2443,-3683.9,1253.7
2443.5,-3683.9,1331.9
2444,-3469.2,1331.9
2444.5,-3469.2,1400.3
2445,-3269.8,1400.3
2445.5,-3269.8,1469.5
2446,-3060.6,1469.5
2446.5,-3060.6,1536.2
2447,-2889.6,1536.2
2447.5,-2889.6,1606.4
2448,-2707.7,1606.4
2448.5,-2532.9,1668.8
2449,-2532.9,1668.8
2449.5,-2358.6,1718.7
2450,-2358.6,1718.7
2450.5,-2208.2,1796.2
2451,-2208.2,1796.2
2451.5,-2047.6,1860
2452,-2047.6,1860
2452.5,-1898.9,1917.9
2453,-1898.9,1917.9
2453.5,-1748.2,1982.4
2454,-1748.2,2043.5
2454.5,-1611.4,2043.5
2455,-1611.4,2101.3
2455.5,-1378.4,2101.3
2456,-1378.4,2164.3
2456.5,-1338.4,2164.3
2457,-1338.4,2226.9
2457.5,-1211.9,2226.9
2458,-1211.9,2286.2
2458.5,-1084.9,2286.2
2459,-962.2,2340
2459.5,-962.2,2340
2460,-839.4,2398.6
2460.5,-839.4,2398.6
2461,-733.8,2449.7
2461.5,-733.8,2449.7
2462,-612.7,2243.2
2462.5,-612.7,2243.2
2463,-505.7,2243.2
2463.5,-505.7,2243.2
2464,-394.6,2243.2
2464.5,-394.6,-18143.8
2465,-313.7,-18143.8
2465.5,-313.7,-17579.4
2466,-185.7,-17579.4
2466.5,-185.7,-16749.9
2467,-81.8,-16749.9
2467.5,-81.8,-15758.2
2468,12.5,-15758.2
2468.5,12.5,-14776.4
2469,118.9,-14776.4
2469.5,208.9,-13843
2470,208.9,-13843
2470.5,306.4,-13017.3
2471,306.4,-13017.3
2471.5,396.4,-12340.1
2472,396.4,-12340.1
2472.5,481.7,-11800.3
2473,481.7,-11800.3
2473.5,575.2,-11444.4
2474,575.2,-11444.4
2474.5,675.7,-10978
2475,675.7,-10978
2475.5,747.3,-10743.9
2476,747.3,-10496.2
2476.5,822.7,-10496.2
2477,822.7,-10046.4
2477.5,912.2,-10046.4
2478,912.2,-9565.6
2478.5,992.4,-9565.6
2479,992.4,-9098.8
2479.5,1044,-9098.8
2480,1153.1,-8624.7
2480.5,1153.1,-8624.7
2481,1218,-8190.6
2481.5,1218,-8190.6
2482,1304.4,-7779.2
2482.5,1304.4,-7779.2
2483,1382.3,-7379
2483.5,1382.3,-7379
2484,1471.2,-7009
2484.5,1471.2,-7009
2485,1531.9,-6658.5
2485.5,1531.9,-6658.5
2486,1602.7,-6326.4
2486.5,1602.7,-6326.4
2487,1675.9,-6004.7
2487.5,1675.9,-5703.2
2488,1744.9,-5703.2
2488.5,1744.9,-5419.1
2489,1812.1,-5419.1
2489.5,1812.1,-5140.8
2490,1880.7,-5140.8
2490.5,1941.5,-4876.4
2491,1941.5,-4876.4
2491.5,2006.2,-4624.7
2492,2006.2,-4624.7
2492.5,2080,-4382.4
2493,2080,-4382.4
2493.5,2144.3,-4149.5
2494,2144.3,-4149.5
2494.5,2197.3,-3930.9
2495,2197.3,-3930.9
2495.5,2272.3,-3722.8
2496,2272.3,-3722.8
2496.5,2332.7,-3514.8
2497,2332.7,-3514.8
2497.5,2396,-3321.2
2498,2396,-3321.2
2498.5,2458.4,-3102.8
2499,2458.4,-2949.1
2499.5,2508,-2949.1
2500,2508,-2776.7
2500.5,2571,-2776.7
2501,2571,-2609.6
2501.5,2633.9,-2609.6
2502,2689,-2446.3
2502.5,2689,-2446.3
2503,2741.3,-2286.5
2503.5,2741.3,-2286.5
2504,2741.3,-2134.9
2504.5,2741.3,-2134.9
2505,2741.3,-1988.1
2505.5,-20541.3,-1988.1
2506,-20541.3,-1841.4
2506.5,-20541.3,-1841.4
2507,-19471.6,-1708
2507.5,-19471.6,-1708
2508,-18250.9,-1457.9
2508.5,-18250.9,-1457.9
2509,-16904.8,-1442
2509.5,-16904.8,-1315.2
2510,-15642.5,-1315.2
2510.5,-15642.5,-1192.1
2511,-14463.7,-1192.1
2511.5,-14463.7,-1073.6
2512,-13452.8,-1073.6
2512.5,-13452.8,-950
2513,-12673.3,-950
2513.5,-12673.3,-843
2514,-12113.5,-843
2514.5,-11705.4,-728.3
2515,-11705.4,-728.3
2515.5,-11194.9,-624.6
2516,-11194.9,-624.6
2516.5,-10954.8,-518.3
2517,-10954.8,-518.3
2517.5,-10680.8,-423
2518,-10680.8,-423
2518.5,-10218.2,-313.9
2519,-10218.2,-313.9
2519.5,-9711.6,-220.1
2520,-9711.6,-220.1
2520.5,-9209.3,-117.6
2521,-9209.3,-20
2521.5,-8733.1,-20
2522,-8733.1,63.9
2522.5,-8285.3,63.9
2523,-8285.3,156.2
2523.5,-7859.9,156.2
2524,-7859.9,245.4
2524.5,-7449,245.4
2525,-7058.4,330.4
2525.5,-7058.4,330.4
2526,-6700.5,412.1
2526.5,-6700.5,412.1
2527,-6358.6,494.9
2527.5,-6358.6,494.9
2528,-6022.2,578.4
2528.5,-6022.2,578.4
2529,-5713.3,654
2529.5,-5713.3,654
2530,-5408.5,738.7
2530.5,-5408.5,738.7
2531,-5135.8,816.5
2531.5,-5135.8,896.3
2532,-4871.5,896.3
2532.5,-4871.5,970.4
2533,-4601.3,970.4
2533.5,-4601.3,1046
2534,-4359,1046
2534.5,-4359,1119.8
2535,-4128.9,1119.8
2535.5,-3898.3,1191.1
2536,-3898.3,1191.1
2536.5,-3675.8,1286.1
2537,-3675.8,1286.1
2537.5,-3467.2,1330.2
2538,-3467.2,1330.2
2538.5,-3267.5,1401.3
2539,-3267.5,1401.3
2539.5,-3040,1471.6
2540,-3040,1471.6
2540.5,-2887.9,1536.9
2541,-2887.9,1536.9
2541.5,-2703.7,1603.5
2542,-2703.7,1667
2542.5,-2533.5,1667
2543,-2533.5,1729.1
2543.5,-2364.9,1729.1
2544,-2364.9,1795.7
2544.5,-2206.5,1795.7
2545,-2206.5,1861.8
2545.5,-2047.5,1861.8
2546,-1896.9,1920.2
2546.5,-1896.9,1920.2
2547,-1749.7,1970
2547.5,-1749.7,1970
2548,-1609.9,2044.1
2548.5,-1609.9,2044.1
2549,-1349.2,2103
2549.5,-1349.2,2103
2550,-1341.3,2167.1
2550.5,-1341.3,2167.1
2551,-1204.3,2224.6
2551.5,-1204.3,2224.6
2552,-1083.4,2285.3
2552.5,-1083.4,2285.3
2553,-961.8,2338.7
2553.5,-961.8,2396.1
2554,-836.3,2396.1
2554.5,-836.3,2452.1
2555,-736.3,2452.1
2555.5,-736.3,2420.4
2556,-609.6,2420.4
2556.5,-609.6,2420.4
2557,-505.9,2420.4
2557.5,-394.3,2420.4
2558,-394.3,-18227.3
2558.5,-308.4,-18227.3
2559,-308.4,-18227.3
2559.5,-183.7,-17642.4
2560,-183.7,-17642.4
2560.5,-79.4,-16792.6
2561,-79.4,-16792.6
2561.5,16,-15813.6
2562,16,-15813.6
2562.5,121.4,-14826.1
2563,121.4,-14826.1
2563.5,209.5,-13857
2564,209.5,-13857
2564.5,302.9,-13050.2
2565,302.9,-13050.2
2565.5,397.2,-12345.7
2566,397.2,-12345.7
2566.5,485.4,-11810.3
2567,485.4,-11455.5
2567.5,576.3,-11455.5
2568,576.3,-10987.9
2568.5,656.8,-10987.9
2569,746.7,-10762
2569.5,746.7,-10762
2570,836.5,-10504.2
2570.5,836.5,-10504.2
2571,911.4,-10055.9
2571.5,911.4,-10055.9
2572,994,-9565.4
2572.5,994,-9565.4
2573,1109.9,-9094
2573.5,1109.9,-9094
2574,1157.7,-8632.7
2574.5,1157.7,-8632.7
2575,1222.4,-8196.5
2575.5,1222.4,-8196.5
2576,1307.4,-7784.5
2576.5,1307.4,-7784.5
2577,1383.6,-7397.2
2577.5,1383.6,-7397.2
2578,1439.1,-6994.2
2578.5,1439.1,-6994.2
2579,1532.2,-6662
2579.5,1602,-6332.4
2580,1602,-6332.4
2580.5,1675.2,-6008.7
2581,1675.2,-6008.7
2581.5,1747.8,-5706
2582,1747.8,-5706
2582.5,1813.2,-5416.5
2583,1813.2,-5416.5
2583.5,1883.4,-5141.3
2584,1883.4,-5141.3
2584.5,1958.6,-4881.5
2585,1958.6,-4881.5
2585.5,2016.2,-4628.7
2586,2016.2,-4628.7
2586.5,2080.6,-4385.3
2587,2080.6,-4385.3
2587.5,2150.1,-4160
2588,2150.1,-4160
2588.5,2192.7,-3937.5
2589,2192.7,-3937.5
2589.5,2273.5,-3721.9
2590,2273.5,-3721.9
2590.5,2333.8,-3517.5
2591,2333.8,-3323.3
2591.5,2393.8,-3323.3
2592,2452.4,-3142.1
2592.5,2452.4,-3142.1
2593,2504.2,-2952.4
2593.5,2504.2,-2952.4
2594,2572,-2779.5
2594.5,2572,-2779.5
2595,2632.7,-2610.7
2595.5,2632.7,-2610.7
2596,2691.8,-2448.5
2596.5,2691.8,-2448.5
2597,2890.1,-2289.7
2597.5,2890.1,-2289.7
2598,2890.1,-2138.4
2598.5,2890.1,-2138.4
2599,2890.1,-1994
2599.5,-20615.6,-1994
2600,-20615.6,-1843.9
2600.5,-19536,-1843.9
2601,-19536,-1708.1
2601.5,-18247.5,-1507.9
2602,-18247.5,-1507.9
2602.5,-16957.3,-1440.3
2603,-16957.3,-1440.3
2603.5,-15672.8,-1315.2
2604,-15672.8,-1315.2
2604.5,-14515.3,-1194.6
2605,-14515.3,-1194.6
2605.5,-13445.1,-1073.9
2606,-13445.1,-1073.9
2606.5,-12678.8,-956.5
2607,-12678.8,-956.5
2607.5,-12136.1,-850.6
2608,-12136.1,-850.6
2608.5,-11722.3,-734.3
2609,-11722.3,-734.3
2609.5,-11208.1,-621.4
2610,-11208.1,-621.4
2610.5,-10952.8,-519.8
2611,-10952.8,-519.8
2611.5,-10686,-414.1
2612,-10686,-318.3
2612.5,-10219.5,-318.3
2613,-10219.5,-220.8
2613.5,-9715,-220.8
2614,-9232.6,-119.9
2614.5,-9232.6,-119.9
2615,-8738.9,-35.6
2615.5,-8738.9,-35.6
2616,-8287.2,65.2
2616.5,-8287.2,65.2
2617,-7861.2,149.8
2617.5,-7861.2,149.8
2618,-7458.1,243.1
2618.5,-7458.1,243.1
2619,-7067.7,328
2619.5,-7067.7,328
2620,-6701.2,409.5
2620.5,-6701.2,409.5
2621,-6360.9,489.9
2621.5,-6360.9,489.9
2622,-6026.1,580.2
2622.5,-6026.1,580.2
2623,-5717.8,667.4
2623.5,-5717.8,736.9
2624,-5420.9,736.9
2624.5,-5420.9,816
2625,-5137.8,816
2625.5,-4872.2,866.3
2626,-4872.2,866.3
2626.5,-4606.9,968.9
2627,-4606.9,968.9
2627.5,-4361.1,1034.5
2628,-4361.1,1034.5
2628.5,-4131.3,1116.7
2629,-4131.3,1116.7
2629.5,-3900.1,1187.6
2630,-3900.1,1187.6
2630.5,-3676.9,1292.8
2631,-3676.9,1292.8
2631.5,-3471.7,1326.3
2632,-3471.7,1326.3
2632.5,-3271.9,1398.4
2633,-3271.9,1398.4
2633.5,-3037.9,1471.2
2634,-3037.9,1471.2
2634.5,-2888.5,1534.5
2635,-2888.5,1597.1
2635.5,-2706.5,1597.1
2636,-2536.3,1667
2636.5,-2536.3,1667
2637,-2367,1726.1
2637.5,-2367,1726.1
2638,-2208.9,1790.6
2638.5,-2208.9,1790.6
2639,-2047.1,1860
2639.5,-2047.1,1860
2640,-1897.7,1921.4
2640.5,-1897.7,1921.4
2641,-1748.6,1966.6
2641.5,-1748.6,1966.6
2642,-1609.2,2042.9
2642.5,-1609.2,2042.9
2643,-1412.6,2099.1
2643.5,-1412.6,2099.1
2644,-1335.3,2163.7
2644.5,-1335.3,2163.7
2645,-1206.2,2224.7
2645.5,-1206.2,2272.9
2646,-1085.2,2272.9
2646.5,-959.3,2337.7
2647,-959.3,2337.7
2647.5,-841.6,2396.2
2648,-841.6,2396.2
2648.5,-724.9,2450.5
2649,-724.9,2450.5
2649.5,-613.4,2279.6
2650,-613.4,2279.6
2650.5,-500.1,2279.6
2651,-500.1,2279.6
2651.5,-394.7,2279.6
2652,-394.7,-18340.3
2652.5,-303.1,-18340.3
2653,-303.1,-17736.4
2653.5,-184.5,-17736.4
2654,-184.5,-16867.9
2654.5,-83.8,-16867.9
2655,-83.8,-16867.9
2655.5,14.8,-15870.4
2656,14.8,-15870.4
2656.5,116.9,-14870.8
2657,116.9,-14870.8
2657.5,211.4,-13896.9
2658,302.2,-13089.7
2658.5,302.2,-13089.7
2659,397.5,-12383.4
2659.5,397.5,-12383.4
2660,483.4,-11841.6
2660.5,483.4,-11841.6
2661,575.5,-11472
2661.5,575.5,-11472
2662,660.9,-11006.4
2662.5,660.9,-11006.4
2663,750,-10769.1
2663.5,750,-10769.1
2664,839.4,-10518.8
2664.5,839.4,-10518.8
2665,912.4,-10066.7
2665.5,912.4,-10066.7
2666,993.7,-9585
2666.5,993.7,-9585
2667,1077.6,-9120.8
2667.5,1077.6,-9120.8
2668,1150.3,-8649.6
2668.5,1220.2,-8210.1
2669,1220.2,-8210.1
2669.5,1307.2,-7796.3
2670,1307.2,-7796.3
2670.5,1383.6,-7403.8
2671,1383.6,-7403.8
2671.5,1426,-7022.3
2672,1426,-7022.3
2672.5,1530.5,-6675.9
2673,1530.5,-6675.9
2673.5,1603.4,-6343.6
2674,1603.4,-6343.6
2674.5,1672,-6015.7
2675,1672,-6015.7
2675.5,1741.2,-5717.4
2676,1741.2,-5717.4
2676.5,1815,-5431
2677,1815,-5431
2677.5,1880,-5155.6
2678,1880,-5155.6
2678.5,1956.1,-4886.6
2679,2012.3,-4886.6
2679.5,2012.3,-4630.7
2680,2080.5,-4390.3
2680.5,2080.5,-4390.3
2681,2139.7,-4161.8
2681.5,2139.7,-4161.8
2682,2193.8,-3938.1
2682.5,2193.8,-3938.1
2683,2270,-3729.5
2683.5,2270,-3729.5
2684,2328.8,-3524.5
2684.5,2328.8,-3524.5
2685,2392.2,-3330.6
2685.5,2392.2,-3330.6
2686,2454.2,-3106
2686.5,2454.2,-3106
2687,2516.8,-2960.6
2687.5,2516.8,-2960.6
2688,2569.4,-2786.8
2688.5,2633.5,-2786.8
2689,2633.5,-2619.4
2689.5,2689.7,-2452.9
2690,2689.7,-2452.9
2690.5,2472.8,-2296.6
2691,2472.8,-2296.6
2691.5,2472.8,-2143
2692,2472.8,-2143
2692.5,2472.8,-1998.2
2693,-20707.5,-1998.2
2693.5,-20707.5,-1849.3
2694,-20707.5,-1849.3
2694.5,-19602.6,-1714.1
2695,-19602.6,-1714.1
2695.5,-18293,-1585.4
2696,-18293,-1585.4
2696.5,-16979.2,-1448.6
2697,-16979.2,-1448.6
2697.5,-15711.5,-1321.6
2698,-15711.5,-1321.6
2698.5,-14524.6,-1198.8
2699,-14524.6,-1198.8
2699.5,-13471.2,-1077.3
2700,-13471.2,-1077.3
2700.5,-12690.8,-960.4
2701,-12149.1,-853
2701.5,-12149.1,-853
2702,-11721.7,-740
