Time (s),Chan.4 - Raw (mV),Chan.8 - Raw (mV)
11923.5,1498.1,282.3
11924,1498.1,362.1
11924.5,1565.2,362.1
11925,1565.2,459.9
11925.5,1628,459.9
11926,1628,539.8
11926.5,1693.6,624.6
11927,1693.6,624.6
11927.5,1751.7,702.2
11928,1751.7,702.2
11928.5,1826.4,784.2
11929,1826.4,784.2
11929.5,1883.7,865.5
11930,1883.7,865.5
11930.5,1955.4,948.2
11931,1955.4,948.2
11931.5,2007.4,1024.6
11932,2007.4,1024.6
11932.5,2066.8,1105.8
11933,2066.8,1105.8
11933.5,2127.5,1182.4
11934,2184.7,1182.4
11934.5,2184.7,1298.7
11935,2241.7,1298.7
11935.5,2241.7,1329.5
11936,2295.3,1329.5
11936.5,2295.3,1396.1
11937,2352.6,1396.1
11937.5,2352.6,1478.5
11938,2411.4,1549.8
11938.5,2411.4,1549.8
11939,2463.3,1655.9
11939.5,2463.3,1655.9
11940,2429.6,1693.8
11940.5,2429.6,1693.8
11941,2429.6,1765.6
11941.5,2429.6,1765.6
11942,2429.6,1835.6
11942.5,-30354.2,1835.6
11943,-30354.2,1903.8
11943.5,-26022.6,1903.8
11944,-26022.6,1968.9
11944.5,-22691.1,1968.9
11945,-22691.1,2040.6
11945.5,-22691.1,2040.6
11946,-20061.4,2112.3
11946.5,-20061.4,2112.3
11947,-17934.6,2166.8
11947.5,-17934.6,2166.8
11948,-16187.2,2237.6
11948.5,-16187.2,2237.6
11949,-14726.8,2301.5
11949.5,-13601.2,2301.5
11950,-13601.2,2364.2
11950.5,-12780.1,2364.2
11951,-12780.1,2427.7
11951.5,-12251.5,2487.4
11952,-12251.5,2487.4
11952.5,-11662.7,2555.6
11953,-11662.7,2555.6
11953.5,-11391.9,2618.7
11954,-11391.9,2618.7
11954.5,-10980.6,2670.3
11955,-10980.6,2670.3
11955.5,-10426.6,2736.9
11956,-10426.6,2736.9
11956.5,-9889.9,2799.3
11957,-9889.9,2799.3
11957.5,-9344.2,2860.6
11958,-9344.2,2860.6
11958.5,-8861.9,2800
11959,-8861.9,2800
11959.5,-8383.3,2800
11960,-8383.3,2800
11960.5,-7935.6,2800
11961,-7935.6,-3557
11961.5,-7514.9,-3557
11962,-7087.9,-4062.9
11962.5,-7087.9,-4062.9
11963,-6737,-4470.5
11963.5,-6737,-4470.5
11964,-6385.3,-4832
11964.5,-6385.3,-4832
11965,-6045.1,-4832
11965.5,-6045.1,-5198.4
11966,-5730.4,-5452.7
11966.5,-5730.4,-5452.7
11967,-5436.9,-5786.1
11967.5,-5436.9,-5786.1
11968,-5139.5,-5830.4
11968.5,-5139.5,-5830.4
11969,-4871.2,-5936.2
11969.5,-4871.2,-5936.2
11970,-4606,-6170.3
11970.5,-4606,-6170.3
11971,-4355.8,-6304.3
11971.5,-4355.8,-6304.3
11972,-4125.3,-6161.3
11972.5,-4125.3,-6161.3
11973,-3896.9,-6013.2
11973.5,-3686.9,-6013.2
11974,-3686.9,-5850.6
11974.5,-3477.1,-5850.6
11975,-3477.1,-5692.3
11975.5,-3279.1,-5692.3
11976,-3279.1,-5539.7
11976.5,-3092.8,-5539.7
11977,-3092.8,-5358.8
11977.5,-2901.1,-5183.2
11978,-2901.1,-5183.2
11978.5,-2724.5,-5008.5
11979,-2724.5,-5008.5
11979.5,-2556.8,-4827.9
11980,-2556.8,-4827.9
11980.5,-2389.7,-4676.5
11981,-2389.7,-4676.5
11981.5,-2229.9,-4471.6
11982,-2229.9,-4471.6
11982.5,-2077.4,-4303.5
11983,-2077.4,-4303.5
11983.5,-1930.4,-4130.9
11984,-1930.4,-4130.9
11984.5,-1792.4,-3954.2
11985,-1792.4,-3954.2
11985.5,-1647,-3782.1
11986,-1415.9,-3782.1
11986.5,-1415.9,-3626.7
11987,-1386.5,-3626.7
11987.5,-1386.5,-3469
11988,-1258.9,-3469
11988.5,-1258.9,-3297.7
11989,-1137.8,-3297.7
11989.5,-1137.8,-3141
11990,-1019.4,-3141
11990.5,-1019.4,-2988.4
11991,-907.7,-2834
11991.5,-907.7,-2834
11992,-774.4,-2687.6
11992.5,-774.4,-2687.6
11993,-678.9,-2544.7
11993.5,-678.9,-2544.7
11994,-576.3,-2402.6
11994.5,-576.3,-2402.6
11995,-467.8,-2290.8
11995.5,-467.8,-2290.8
11996,-394.7,-2124.5
11996.5,-394.7,-2124.5
11997,-271.3,-1991
11997.5,-173.5,-1991
11998,-173.5,-1857.5
11998.5,-73.4,-1857.5
11999,-73.4,-1731.5
11999.5,20.1,-1731.5
12000,20.1,-1605.3
12000.5,108.6,-1605.3
12001,108.6,-1479
12001.5,199.7,-1479
12002,199.7,-1360.3
12002.5,286.9,-1360.3
12003,286.9,-1241.5
12003.5,371.7,-1123
12004,371.7,-1123
12004.5,458.7,-911.2
12005,458.7,-911.2
12005.5,539.4,-896.3
12006,539.4,-896.3
12006.5,622.1,-787
12007,622.1,-787
12007.5,700.6,-686.7
12008,700.6,-686.7
12008.5,779.2,-578.9
12009,855.2,-578.9
12009.5,855.2,-477
12010,907.1,-477
12010.5,907.1,-382.8
12011,1005.1,-382.8
12011.5,1005.1,-279.5
12012,1087.9,-279.5
12012.5,1087.9,-187.2
12013,1150.1,-187.2
12013.5,1150.1,-86.1
12014,1221.5,-20.7
12014.5,1221.5,-20.7
12015,1276.3,97.3
12015.5,1276.3,97.3
12016,1366,188.9
12016.5,1366,188.9
12017,1428.8,279.3
12017.5,1428.8,279.3
12018,1498.1,362.2
12018.5,1498.1,362.2
12019,1563.2,448.1
12019.5,1563.2,448.1
12020,1630.2,539.9
12020.5,1695.1,539.9
12021,1695.1,624.3
12021.5,1764.5,624.3
12022,1764.5,709.1
12022.5,1818,709.1
12023,1818,778.9
12023.5,1883.7,778.9
12024,1883.7,872
12024.5,1940.4,872
12025,1940.4,949
12025.5,2005.2,949
12026,2005.2,1036.6
12026.5,2066.8,1107.5
12027,2066.8,1107.5
12027.5,2125.8,1180.5
12028,2125.8,1180.5
12028.5,2187.1,1243.1
12029,2187.1,1243.1
12029.5,2245.5,1333.5
12030,2245.5,1333.5
12030.5,2298.9,1412.8
12031,2298.9,1412.8
12031.5,2355.4,1479.1
12032,2355.4,1479.1
12032.5,2409.7,1553.1
12033,2468.9,1553.1
12033.5,2468.9,1629.5
12034,2280.8,1629.5
12034.5,2280.8,1692.8
12035,2280.8,1692.8
12035.5,2280.8,1763.4
12036,2280.8,1763.4
12036.5,-30235.8,1834.2
12037,-30235.8,1834.2
12037.5,-30235.8,1902.1
12038,-25937.8,1902.1
12038.5,-25937.8,1968.4
12039,-22715.2,1968.4
12039.5,-22715.2,2041.5
12040,-19998.5,2093.9
12040.5,-19998.5,2093.9
12041,-17912.8,2166.7
12041.5,-17912.8,2166.7
12042,-16173.5,2239.3
12042.5,-16173.5,2239.3
12043,-14721.1,2301.5
12043.5,-14721.1,2301.5
12044,-13593.5,2351.9
12044.5,-13593.5,2351.9
12045,-12780.5,2428.3
12045.5,-12780.5,2428.3
12046,-12250,2496.7
12046.5,-11664.8,2496.7
12047,-11664.8,2554.3
12047.5,-11393.1,2554.3
12048,-11393.1,2614.3
12048.5,-10981.1,2614.3
12049,-10981.1,2686.8
12049.5,-10430.2,2686.8
12050,-10430.2,2737.5
12050.5,-9887.6,2737.5
12051,-9887.6,2798.1
12051.5,-9364.3,2863.1
12052,-9364.3,2863.1
12052.5,-8862.4,2748.9
12053,-8862.4,2748.9
12053.5,-8384.4,2748.9
12054,-8384.4,2748.9
12054.5,-7935,2748.9
12055,-7935,-3551.3
12055.5,-7512.7,-3551.3
12056,-7512.7,-4056.6
12056.5,-7105.5,-4056.6
12057,-6739,-4056.6
12057.5,-6739,-4471.6
12058,-6387.6,-4471.6
12058.5,-6387.6,-4836.1
12059,-6045.5,-4836.1
12059.5,-6045.5,-5201.8
12060,-5730.7,-5201.8
12060.5,-5730.7,-5455.5
12061,-5431.7,-5455.5
12061.5,-5431.7,-5789.9
12062,-5142.2,-5789.9
12062.5,-5142.2,-5830.2
12063,-4874.7,-5830.2
12063.5,-4874.7,-5929.4
12064,-4608,-6172.2
12064.5,-4608,-6172.2
12065,-4359.3,-6297.4
12065.5,-4359.3,-6297.4
12066,-4122.3,-6163.2
12066.5,-4122.3,-6163.2
12067,-3894.3,-6008
12067.5,-3894.3,-6008
12068,-3686.3,-5856.8
12068.5,-3477.5,-5856.8
12069,-3477.5,-5695.4
12069.5,-3278,-5695.4
12070,-3278,-5549.7
12070.5,-3067.8,-5549.7
12071,-3067.8,-5350.4
12071.5,-2902.7,-5350.4
12072,-2902.7,-5178.4
12072.5,-2727.7,-5178.4
12073,-2727.7,-5005.8
12073.5,-2555.1,-5005.8
12074,-2555.1,-4825.6
12074.5,-2394.1,-4825.6
12075,-2394.1,-4668.6
12075.5,-2234.3,-4668.6
12076,-2234.3,-4474.8
12076.5,-2078.9,-4302.5
12077,-2078.9,-4302.5
12077.5,-1934.4,-4127.9
12078,-1934.4,-4127.9
12078.5,-1788.9,-3958
12079,-1788.9,-3958
12079.5,-1651.1,-3792.4
12080,-1651.1,-3792.4
12080.5,-1517.5,-3620.4
12081,-1389.8,-3620.4
12081.5,-1389.8,-3451.5
12082,-1263.9,-3451.5
12082.5,-1263.9,-3299.9
12083,-1141,-3299.9
12083.5,-1141,-3139.9
12084,-1017.4,-3139.9
12084.5,-1017.4,-2991.7
12085,-905.6,-2991.7
12085.5,-905.6,-2837.2
12086,-793.3,-2837.2
12086.5,-793.3,-2683.8
12087,-684.3,-2683.8
12087.5,-684.3,-2543.1
12088,-575.3,-2402
12088.5,-575.3,-2402
12089,-472.6,-2284.6
12089.5,-472.6,-2284.6
12090,-395.3,-2125.8
12090.5,-395.3,-2125.8
12091,-271.2,-1987.9
12091.5,-271.2,-1987.9
12092,-175.9,-1861.3
12092.5,-175.9,-1861.3
12093,-76.2,-1723.8
12093.5,19.3,-1723.8
12094,19.3,-1609.5
12094.5,103.3,-1609.5
12095,103.3,-1479.8
12095.5,195.9,-1479.8
12096,195.9,-1359
12096.5,283.2,-1359
12097,283.2,-1246.3
12097.5,371.4,-1246.3
12098,371.4,-1122
12098.5,448.3,-1122
12099,448.3,-890.7
12099.5,526.5,-890.7
12100,526.5,-896.4
12100.5,619.5,-796.3
12101,619.5,-796.3
12101.5,694.8,-683.2
12102,694.8,-683.2
12102.5,772.7,-579.3
12103,772.7,-579.3
12103.5,852.9,-474.9
12104,924.1,-474.9
12104.5,924.1,-363.3
12105,1003.1,-363.3
12105.5,1003.1,-275.8
12106,1084.6,-275.8
12106.5,1084.6,-181.8
12107,1149.7,-181.8
12107.5,1149.7,-84.5
12108,1219.9,-84.5
12108.5,1219.9,-19.1
12109,1334.9,-19.1
12109.5,1334.9,99.3
12110,1360.5,99.3
12110.5,1360.5,192.8
12111,1429.4,192.8
12111.5,1429.4,275.8
12112,1498,373.8
12112.5,1498,373.8
12113,1564.4,447.1
12113.5,1564.4,447.1
12114,1632.9,538.1
12114.5,1632.9,538.1
12115,1696.9,622.6
12115.5,1696.9,622.6
12116,1749.5,703.2
12116.5,1820.6,703.2
12117,1820.6,786.7
12117.5,1886,786.7
12118,1886,864.9
12118.5,1952.5,864.9
12119,1952.5,951.2
12119.5,2000,951.2
12120,2000,1019.8
12120.5,2069.1,1019.8
12121,2069.1,1103.2
12121.5,2126.3,1103.2
12122,2126.3,1182.5
12122.5,2183.1,1182.5
12123,2183.1,1225.8
12123.5,2239.4,1225.8
12124,2239.4,1333
12124.5,2294.5,1415.5
12125,2294.5,1415.5
12125.5,2354.3,1481.2
12126,2354.3,1481.2
12126.5,2411.8,1554.7
12127,2411.8,1554.7
12127.5,2463.1,1606.7
12128,2257.6,1606.7
12128.5,2257.6,1697.8
12129,2257.6,1697.8
12129.5,2257.6,1766.7
12130,2257.6,1766.7
12130.5,-30354.2,1834.9
12131,-30354.2,1834.9
12131.5,-30354.2,1903.6
12132,-26034.9,1903.6
12132.5,-26034.9,1975.6
12133,-22755.6,1975.6
12133.5,-22755.6,2038.7
12134,-20055.8,2038.7
12134.5,-20055.8,2105
12135,-17956.8,2105
12135.5,-17956.8,2171.9
12136,-16193.9,2237
12136.5,-16193.9,2237
12137,-14735.3,2303.8
12137.5,-14735.3,2303.8
12138,-13609.4,2365.3
12138.5,-13609.4,2365.3
12139,-12781.3,2427.7
12139.5,-12781.3,2427.7
12140,-12265.6,2499
12140.5,-12265.6,2499
12141,-11668.4,2555.9
12141.5,-11391.3,2555.9
12142,-11391.3,2619.2
12142.5,-10989.9,2619.2
12143,-10989.9,2670.1
12143.5,-10431.3,2670.1
12144,-10431.3,2738
12144.5,-9899.5,2738
12145,-9899.5,2798.2
12145.5,-9345.3,2798.2
12146,-9345.3,2856.5
12146.5,-8871.8,2856.5
12147,-8871.8,2848.2
12147.5,-8395.3,2848.2
12148,-8395.3,2848.2
12148.5,-7946.8,2848.2
12149,-7946.8,2848.2
12149.5,-7515.7,-3556.9
12150,-7515.7,-3556.9
12150.5,-7105,-4054.9
12151,-7105,-4054.9
12151.5,-6746.2,-4468
12152,-6746.2,-4468
12152.5,-6391.1,-4831.6
12153,-6391.1,-4831.6
12153.5,-6057.1,-5193.3
12154,-6057.1,-5193.3
12154.5,-5737.2,-5473.7
12155,-5448,-5473.7
12155.5,-5448,-5792.6
12156,-5148.9,-5792.6
12156.5,-5148.9,-5820.7
12157,-4875.9,-5820.7
12157.5,-4875.9,-5920.5
12158,-4611,-5920.5
12158.5,-4611,-6173.9
12159,-4362,-6173.9
12159.5,-4362,-6294.2
12160,-4129.9,-6294.2
12160.5,-4129.9,-6156
12161,-3904.9,-6156
12161.5,-3904.9,-6013.7
12162,-3687.8,-6013.7
12162.5,-3687.8,-5854.2
12163,-3478.1,-5697.3
12163.5,-3478.1,-5697.3
12164,-3281.2,-5486.2
12164.5,-3281.2,-5486.2
12165,-3071.7,-5356.7
12165.5,-2904.9,-5356.7
12166,-2904.9,-5177.7
12166.5,-2727.8,-5177.7
12167,-2727.8,-5003.1
12167.5,-2564.2,-5003.1
12168,-2564.2,-4826.8
12168.5,-2396.4,-4826.8
12169,-2396.4,-4676.9
12169.5,-2236.6,-4676.9
12170,-2236.6,-4475.5
12170.5,-2080.4,-4475.5
12171,-2080.4,-4305.5
12171.5,-1934.1,-4305.5
12172,-1934.1,-4129.4
12172.5,-1786,-4129.4
12173,-1786,-3956.5
12173.5,-1651.6,-3956.5
12174,-1651.6,-3777.8
12174.5,-1395.9,-3777.8
12175,-1395.9,-3624
12175.5,-1387,-3469.2
12176,-1387,-3469.2
12176.5,-1260.5,-3298
12177,-1260.5,-3298
12177.5,-1138.8,-3141.9
12178,-1018.3,-3141.9
12178.5,-1018.3,-2988.9
12179,-907.3,-2988.9
12179.5,-907.3,-2838.4
12180,-796.8,-2838.4
12180.5,-796.8,-2681.6
12181,-680.6,-2681.6
12181.5,-680.6,-2544.7
12182,-573.9,-2544.7
12182.5,-573.9,-2403.2
12183,-470.3,-2403.2
12183.5,-470.3,-2295.3
12184,-368.5,-2295.3
12184.5,-368.5,-2122.3
12185,-268.6,-2122.3
12185.5,-268.6,-1990.4
12186,-171.1,-1990.4
12186.5,-171.1,-1858.3
12187,-81.3,-1858.3
12187.5,-81.3,-1723.3
12188,17.4,-1723.3
12188.5,17.4,-1601
12189,109.6,-1477.9
12189.5,109.6,-1477.9
12190,194.7,-1357.3
12190.5,194.7,-1357.3
12191,282,-1236.7
12191.5,371.7,-1236.7
12192,371.7,-1124.2
12192.5,450.6,-1124.2
12193,450.6,-819.5
12193.5,539.2,-819.5
12194,539.2,-902.6
12194.5,620.9,-902.6
12195,620.9,-787.8
12195.5,705,-787.8
12196,705,-684.1
12196.5,772.2,-684.1
12197,772.2,-580.4
12197.5,852.4,-580.4
12198,852.4,-470.1
12198.5,934,-470.1
12199,934,-377
12199.5,1001.7,-377
12200,1001.7,-277.1
12200.5,1087,-277.1
12201,1087,-177.4
12201.5,1148.8,-177.4
12202,1148.8,-84.9
12202.5,1148.8,14.7
12203,1148.8,14.7
12203.5,1278.6,103.2
12204,1278.6,103.2
12204.5,1359.3,191.7
12205,1359.3,191.7
12205.5,1428,277.2
12206,1498.7,277.2
12206.5,1498.7,373.8
12207,1564,373.8
12207.5,1564,459.6
12208,1627.8,459.6
12208.5,1627.8,540.2
12209,1627.8,540.2
12209.5,1627.8,626.3
12210,1770.3,626.3
12210.5,1770.3,710.8
12211,1820.1,710.8
12211.5,1820.1,783.5
12212,1883.7,783.5
12212.5,1883.7,872.9
12213,1948.5,872.9
12213.5,1948.5,950.7
12214,2012.2,950.7
12214.5,2012.2,1020.6
12215,2066.3,1020.6
12215.5,2066.3,1107.6
12216,2129.2,1182.6
12216.5,2129.2,1182.6
12217,2183.1,1288.7
12217.5,2242.3,1288.7
12218,2242.3,1334.6
12218.5,2302.9,1334.6
12219,2302.9,1400.9
12219.5,2353.7,1400.9
12220,2353.7,1478.7
12220.5,2411.8,1478.7
12221,2411.8,1550.2
12221.5,2470.4,1550.2
12222,2470.4,1623.4
12222.5,2130.1,1623.4
12223,2130.1,1695.2
12223.5,2130.1,1695.2
12224,2130.1,1764.2
12224.5,2130.1,1764.2
12225,2130.1,1835.6
12225.5,2130.1,1835.6
12226,-26085.4,1904.1
12226.5,-26085.4,1904.1
12227,-22793,1973.1
12227.5,-22793,2039.5
12228,-20099.1,2039.5
12228.5,-20099.1,2090.8
12229,-20099.1,2090.8
12229.5,-17948.4,2165.6
12230,-16221.7,2165.6
12230.5,-16221.7,2238.2
12231,-14747.4,2238.2
12231.5,-14747.4,2300.9
12232,-13618.5,2300.9
12232.5,-13618.5,2362.4
12233,-12774,2362.4
12233.5,-12774,2430.5
12234,-12265.7,2430.5
12234.5,-12265.7,2497.9
12235,-11672.5,2497.9
12235.5,-11672.5,2554.8
12236,-11409.8,2554.8
12236.5,-11409.8,2618.2
12237,-10989.6,2618.2
12237.5,-10989.6,2680.5
12238,-10437.5,2680.5
12238.5,-10437.5,2739.9
12239,-9903.3,2800.5
12239.5,-9903.3,2800.5
12240,-9381.6,2861.7
12240.5,-9381.6,2861.7
12241,-8871.8,3070.1
12241.5,-8871.8,3070.1
12242,-8396.5,3070.1
12242.5,-7943.9,3070.1
12243,-7943.9,3070.1
12243.5,-7521.3,-3560.8
12244,-7521.3,-3560.8
12244.5,-7122.4,-3560.8
12245,-7122.4,-4055.8
12245.5,-6746.8,-4055.8
12246,-6746.8,-4473.3
12246.5,-6393.8,-4473.3
12247,-6393.8,-4834.1
12247.5,-6051.7,-4834.1
12248,-6051.7,-5198
12248.5,-5739,-5198
12249,-5739,-5477.6
12249.5,-5421.7,-5477.6
12250,-5421.7,-5793.4
12250.5,-5148.3,-5793.4
12251,-5148.3,-5818.2
12251.5,-4876.6,-5818.2
12252,-4876.6,-5927.1
12252.5,-4614.7,-5927.1
12253,-4614.7,-6181
12253.5,-4361.4,-6302.6
12254,-4131.4,-6302.6
12254.5,-4131.4,-6155.3
12255,-3902,-6155.3
12255.5,-3902,-6012.9
12256,-3690.7,-6012.9
12256.5,-3690.7,-5853.7
12257,-3480.3,-5853.7
12257.5,-3480.3,-5702.6
12258,-3279,-5702.6
12258.5,-3279,-5482.6
12259,-3062.5,-5482.6
12259.5,-3062.5,-5354.9
12260,-2906,-5354.9
12260.5,-2906,-5177.7
12261,-2725.5,-5177.7
12261.5,-2725.5,-5005.1
12262,-2561.3,-5005.1
12262.5,-2561.3,-4826.6
12263,-2388,-4826.6
12263.5,-2388,-4664.7
12264,-2236.4,-4664.7
12264.5,-2236.4,-4474.6
12265,-2080.5,-4474.6
12265.5,-2080.5,-4305.8
12266,-1934.4,-4305.8
12266.5,-1934.4,-4127.1
12267,-1797.8,-3953.2
12267.5,-1797.8,-3953.2
12268,-1650.3,-3784
12268.5,-1456.6,-3784
12269,-1456.6,-3624.1
12269.5,-1385.4,-3624.1
12270,-1385.4,-3464.4
12270.5,-1262.7,-3464.4
12271,-1262.7,-3296.4
12271.5,-1140.6,-3296.4
12272,-1140.6,-3140.2
12272.5,-1018.2,-3140.2
12273,-1018.2,-2988.9
12273.5,-903.5,-2988.9
12274,-903.5,-2837.7
12274.5,-799.5,-2837.7
12275,-799.5,-2686
12275.5,-679.3,-2686
12276,-679.3,-2544.8
12276.5,-576.3,-2544.8
12277,-576.3,-2402.5
12277.5,-472.7,-2402.5
12278,-472.7,-2258.8
12278.5,-394.7,-2258.8
12279,-269.4,-2124.4
12279.5,-269.4,-1989.9
12280,-174.3,-1989.9
12280.5,-174.3,-1857.8
12281,-71.9,-1857.8
12281.5,-71.9,-1731.4
12282,11.9,-1731.4
12282.5,11.9,-1606.2
12283,102.5,-1606.2
12283.5,102.5,-1481.8
12284,193,-1481.8
12284.5,193,-1361.1
12285,285.1,-1361.1
12285.5,285.1,-1250
12286,373.1,-1250
12286.5,373.1,-1121.8
12287,455.7,-1121.8
12287.5,455.7,-908.8
12288,527.8,-908.8
12288.5,527.8,-899.9
12289,619.3,-899.9
12289.5,619.3,-787.1
12290,706.2,-787.1
12290.5,706.2,-686
12291,774.7,-686
12291.5,853.7,-577.1
12292,853.7,-479.2
12292.5,936.4,-479.2
12293,936.4,-373
12293.5,1005,-373
12294,1005,-278.2
12294.5,1079.2,-278.2
12295,1079.2,-180.6
12295.5,1149.9,-180.6
12296,1149.9,-85.3
12296.5,1221.3,-85.3
12297,1221.3,12.4
12297.5,1325.5,12.4
12298,1325.5,100.8
12298.5,1357.8,100.8
12299,1357.8,192.8
12299.5,1429,192.8
12300,1429,283.7
12300.5,1495,283.7
12301,1495,361.3
12301.5,1563.7,361.3
12302,1630.2,452.8
12302.5,1630.2,540.2
12303,1692.3,540.2
12303.5,1692.3,624.3
12304,1749.5,624.3
12304.5,1749.5,705.8
12305,1825.6,705.8
12305.5,1825.6,787.6
12306,1882.5,787.6
12306.5,1882.5,869.6
12307,1949.6,869.6
12307.5,1949.6,949.2
12308,1997.6,949.2
12308.5,1997.6,1023.8
12309,2066.3,1023.8
12309.5,2066.3,1106.8
12310,2130.3,1106.8
12310.5,2130.3,1181.9
12311,2182,1181.9
12311.5,2182,1244.9
12312,2243.4,1244.9
12312.5,2298.1,1331.7
12313,2298.1,1412.5
12313.5,2354.8,1412.5
12314,2354.8,1480
12314.5,2411.6,1480
12315,2411.6,1552.7
12315.5,2467,1552.7
12316,2467,1598.3
12316.5,2142.3,1598.3
12317,2142.3,1695.5
12317.5,2142.3,1695.5
12318,2142.3,1766.1
12318.5,2142.3,1766.1
12319,-30397.8,1837.9
12319.5,-30397.8,1837.9
12320,-26105.1,1905.3
12320.5,-26105.1,1905.3
12321,-22773.8,1972.5
12321.5,-22773.8,1972.5
12322,-20115.1,2038.3
12322.5,-20115.1,2038.3
12323,-20115.1,2091.2
12323.5,-17957.5,2167.4
12324,-17957.5,2167.4
12324.5,-16210.5,2239.9
12325,-14736.3,2239.9
12325.5,-14736.3,2298.1
12326,-13620.9,2298.1
12326.5,-13620.9,2351.3
12327,-12780.4,2351.3
12327.5,-12780.4,2429.3
12328,-12278.5,2429.3
12328.5,-12278.5,2490.2
12329,-11667.7,2490.2
12329.5,-11667.7,2557.6
12330,-11394.1,2557.6
12330.5,-11394.1,2616.5
12331,-10986.5,2616.5
12331.5,-10986.5,2687.4
12332,-10438.1,2687.4
12332.5,-10438.1,2739
12333,-9894.1,2739
12333.5,-9894.1,2801
12334,-9363.2,2801
12334.5,-9363.2,2855.4
12335,-8872.4,2770.7
12335.5,-8389.4,2770.7
12336,-8389.4,2770.7
12336.5,-7942.7,2770.7
12337,-7942.7,2770.7
12337.5,-7513.3,-3559.6
12338,-7513.3,-3559.6
12338.5,-7102.3,-3559.6
12339,-7102.3,-4057.6
12339.5,-6741.7,-4057.6
12340,-6741.7,-4469.4
12340.5,-6390.1,-4469.4
12341,-6390.1,-4832
12341.5,-6051.3,-4832
12342,-6051.3,-5199.3
12342.5,-5732,-5199.3
12343,-5732,-5453.9
12343.5,-5412.6,-5453.9
12344,-5412.6,-5802.7
12344.5,-5145.1,-5802.7
12345,-5145.1,-5822.2
12345.5,-4866.9,-5822.2
12346,-4608,-5926.5
12346.5,-4608,-6184.4
12347,-4358.5,-6184.4
12347.5,-4358.5,-6300.8
12348,-4121.8,-6300.8
12348.5,-4121.8,-6300.8
12349,-3894.4,-6300.8
12349.5,-3894.4,-6017
12350,-3685.4,-6017
12350.5,-3685.4,-5863.5
12351,-3474.4,-5863.5
12351.5,-3474.4,-5698
12352,-3278.4,-5698
12352.5,-3278.4,-5537.7
12353,-3094.2,-5537.7
12353.5,-3094.2,-5359.6
12354,-2902.7,-5359.6
12354.5,-2902.7,-5177.3
12355,-2724.5,-5177.3
12355.5,-2724.5,-5008.9
12356,-2552.1,-5008.9
12356.5,-2386.8,-4823.5
12357,-2386.8,-4676.2
12357.5,-2229.3,-4676.2
12358,-2229.3,-4477.7
12358.5,-2076,-4477.7
12359,-2076,-4303.3
12359.5,-1931.8,-4303.3
12360,-1931.8,-4129.2
12360.5,-1799.2,-4129.2
12361,-1799.2,-3954.3
12361.5,-1650.5,-3954.3
12362,-1650.5,-3785.7
12362.5,-1414.5,-3785.7
12363,-1414.5,-3623.8
12363.5,-1386.2,-3623.8
12364,-1386.2,-3458.4
12364.5,-1264.2,-3458.4
12365,-1264.2,-3297
12365.5,-1138.1,-3297
12366,-1138.1,-3141.1
12366.5,-1020.9,-3141.1
12367,-904.1,-2984.2
12367.5,-904.1,-2984.2
12368,-788.2,-2838.3
12368.5,-788.2,-2683.2
12369,-679.5,-2683.2
12369.5,-679.5,-2545.3
12370,-574.3,-2545.3
12370.5,-574.3,-2401.5
12371,-472.2,-2401.5
12371.5,-472.2,-2295.8
12372,-379.6,-2295.8
12372.5,-379.6,-2127.3
12373,-270.1,-2127.3
12373.5,-270.1,-1990.2
12374,-170.8,-1990.2
12374.5,-170.8,-1857.7
12375,-82.9,-1857.7
12375.5,-82.9,-1729.7
12376,15.8,-1729.7
12376.5,15.8,-1601
12377,108.9,-1601
12377.5,194.7,-1478.6
12378,194.7,-1478.6
12378.5,284.7,-1362.7
12379,284.7,-1246.2
12379.5,367.5,-1246.2
12380,367.5,-1123
12380.5,459.5,-1123
12381,459.5,-912.5
12381.5,533.7,-912.5
12382,533.7,-900.6
12382.5,617.8,-900.6
12383,617.8,-787.4
12383.5,707,-787.4
12384,707,-682.9
12384.5,772.9,-682.9
12385,772.9,-581.8
12385.5,772.9,-581.8
12386,772.9,-473.4
12386.5,923.6,-473.4
12387,923.6,-387.8
12387.5,1002.1,-387.8
12388,1086.3,-277.4
12388.5,1086.3,-277.4
12389,1152.1,-183.6
12389.5,1152.1,-183.6
12390,1219.5,-86.1
12390.5,1219.5,10.4
12391,1279.8,10.4
12391.5,1279.8,100.8
12392,1359.4,100.8
12392.5,1359.4,190.5
12393,1430.7,190.5
12393.5,1430.7,275.7
12394,1501.4,275.7
12394.5,1501.4,359.7
12395,1562.4,359.7
12395.5,1562.4,450.9
12396,1633.6,450.9
12396.5,1633.6,537.4
12397,1693.3,537.4
12397.5,1693.3,624.3
12398,1743.8,624.3
12398.5,1831.5,706.2
12399,1831.5,706.2
12399.5,1884.2,782.3
12400,1884.2,869.3
12400.5,1938.6,869.3
12401,1938.6,869.3
12401.5,2004.5,869.3
12402,2004.5,1032.4
12402.5,2068,1032.4
12403,2068,1105.6
12403.5,2134.2,1105.6
12404,2134.2,1182.2
12404.5,2187.7,1182.2
12405,2187.7,1246.8
12405.5,2240.7,1246.8
12406,2240.7,1333
12406.5,2294.4,1333
12407,2294.4,1414.1
12407.5,2354.3,1414.1
12408,2354.3,1481.3
12408.5,2413.6,1481.3
12409,2467.7,1552.7
12409.5,2467.7,1552.7
12410,2225,1627.2
12410.5,2225,1627.2
